gene_id	chr
ENSG00000224985	chr1
ENSG00000224992	chr9
ENSG00000225007	chr22
ENSG00000225028	chr1
ENSG00000225032	chr9
ENSG00000225056	chr20
ENSG00000225057	chr2
ENSG00000225058	chr3
ENSG00000225062	chr2
ENSG00000225075	chr1
ENSG00000225077	chr1
ENSG00000225083	chr13
ENSG00000225084	chr17
ENSG00000225085	chr9
ENSG00000225087	chr1
ENSG00000225092	chr6
ENSG00000225096	chr6
ENSG00000225105	chr13
ENSG00000225106	chr20
ENSG00000225110	chrX
ENSG00000225111	chr2
ENSG00000225113	chr1
ENSG00000225126	chr1
ENSG00000225127	chr20
ENSG00000225128	chr7
ENSG00000225129	chr20
ENSG00000225138	chr5
ENSG00000225140	chr10
ENSG00000225146	chr7
ENSG00000225156	chr2
ENSG00000225172	chr1
ENSG00000225173	chr6
ENSG00000225174	chr6
ENSG00000225177	chr6
ENSG00000225179	chr13
ENSG00000225180	chr17
ENSG00000225187	chr2
ENSG00000225190	chr17
ENSG00000225194	chr9
ENSG00000225195	chr12
ENSG00000225205	chr2
ENSG00000225206	chr1
ENSG00000225208	chr10
ENSG00000225209	chr7
ENSG00000225213	chr10
ENSG00000225214	chr2
ENSG00000225216	chr2
ENSG00000225226	chr2
ENSG00000225230	chr5
ENSG00000225231	chr12
ENSG00000225233	chr1
ENSG00000225234	chr2
ENSG00000225235	chrX
ENSG00000225243	chr1
ENSG00000225249	chr13
ENSG00000225255	chr22
ENSG00000225258	chr2
ENSG00000225265	chr1
ENSG00000225269	chr10
ENSG00000225279	chr1
ENSG00000225280	chr20
ENSG00000225285	chr1
ENSG00000225292	chr10
ENSG00000225299	chr10
ENSG00000225300	chr1
ENSG00000225313	chr1
ENSG00000225315	chr1
ENSG00000225328	chr2
ENSG00000225329	chr7
ENSG00000225330	chr21
ENSG00000225331	chr21
ENSG00000225334	chr1
ENSG00000225335	chr22
ENSG00000225339	chr6
ENSG00000225341	chr2
ENSG00000225342	chr12
ENSG00000225350	chr13
ENSG00000225359	chr1
ENSG00000225361	chr9
ENSG00000225362	chr15
ENSG00000225376	chr9
ENSG00000225377	chr20
ENSG00000225383	chr10
ENSG00000225386	chr3
ENSG00000225387	chr1
ENSG00000225391	chr6
ENSG00000225393	chrX
ENSG00000225399	chr3
ENSG00000225407	chr5
ENSG00000225408	chr9
ENSG00000225411	chr9
ENSG00000225420	chr2
ENSG00000225421	chr2
ENSG00000225434	chr9
ENSG00000225439	chr2
ENSG00000225442	chr17
ENSG00000225446	chr1
ENSG00000225450	chr22
ENSG00000225457	chr7
ENSG00000225458	chr20
ENSG00000225465	chr22
ENSG00000225470	chrX
ENSG00000225472	chr9
ENSG00000225473	chr3
ENSG00000225479	chr20
ENSG00000225484	chr10
ENSG00000225489	chr9
ENSG00000225498	chr7
ENSG00000225506	chr1
ENSG00000225518	chr1
ENSG00000225526	chr3
ENSG00000225527	chr10
ENSG00000225528	chr22
ENSG00000225532	chr6
ENSG00000225535	chr7
ENSG00000225539	chr2
ENSG00000225545	chr1
ENSG00000225546	chr7
ENSG00000225548	chr3
ENSG00000225555	chr21
ENSG00000225556	chr1
ENSG00000225559	chr7
ENSG00000225564	chr9
ENSG00000225572	chr7
ENSG00000225578	chr3
ENSG00000225579	chr13
ENSG00000225588	chr2
ENSG00000225595	chr6
ENSG00000225602	chr1
ENSG00000225605	chr1
ENSG00000225611	chr3
ENSG00000225614	chr16
ENSG00000225619	chr2
ENSG00000225623	chr1
ENSG00000225626	chr9
ENSG00000225637	chr21
ENSG00000225643	chr1
ENSG00000225647	chr7
ENSG00000225649	chr2
ENSG00000225655	chr9
ENSG00000225656	chr1
ENSG00000225663	chr17
ENSG00000225670	chr1
ENSG00000225675	chr1
ENSG00000225676	chr22
ENSG00000225683	chr6
ENSG00000225684	chr9
ENSG00000225689	chrX
ENSG00000225697	chr3
ENSG00000225706	chr9
ENSG00000225718	chr7
ENSG00000225721	chr1
ENSG00000225725	chr8
ENSG00000225731	chr21
ENSG00000225733	chr3
ENSG00000225738	chr10
ENSG00000225742	chr3
ENSG00000225746	chr14
ENSG00000225751	chr17
ENSG00000225756	chr9
ENSG00000225761	chr10
ENSG00000225762	chr1
ENSG00000225764	chr3
ENSG00000225768	chr10
ENSG00000225778	chr10
ENSG00000225783	chr22
ENSG00000225791	chr6
ENSG00000225792	chr7
ENSG00000225793	chr6
ENSG00000225794	chr2
ENSG00000225798	chr15
ENSG00000225806	chr20
ENSG00000225807	chr7
ENSG00000225819	chr2
ENSG00000225822	chr3
ENSG00000225826	chr1
ENSG00000225828	chr1
ENSG00000225830	chr10
ENSG00000225833	chrX
ENSG00000225836	chr10
ENSG00000225850	chr10
ENSG00000225855	chr1
ENSG00000225867	chr22
ENSG00000225870	chr13
ENSG00000225877	chr19
ENSG00000225879	chr6
ENSG00000225880	chr1
ENSG00000225881	chr7
ENSG00000225882	chrX
ENSG00000225884	chr2
ENSG00000225885	chr8
ENSG00000225886	chr1
ENSG00000225889	chr2
ENSG00000225891	chr1
ENSG00000225903	chr1
ENSG00000225905	chr1
ENSG00000225913	chr10
ENSG00000225914	chr6
ENSG00000225916	chr2
ENSG00000225921	chr6
ENSG00000225924	chr6
ENSG00000225930	chr15
ENSG00000225936	chr10
ENSG00000225937	chr9
ENSG00000225938	chr1
ENSG00000225940	chr5
ENSG00000225942	chr2
ENSG00000225945	chr6
ENSG00000225953	chr2
ENSG00000225963	chr2
ENSG00000225964	chr2
ENSG00000225968	chr7
ENSG00000225973	chr15
ENSG00000225974	chr7
ENSG00000225975	chr19
ENSG00000225978	chr20
ENSG00000225979	chr2
ENSG00000225981	chr7
ENSG00000225982	chr1
ENSG00000225988	chr20
ENSG00000226005	chr10
ENSG00000226007	chr9
ENSG00000226009	chr10
ENSG00000226017	chr3
ENSG00000226022	chr3
ENSG00000226026	chr1
ENSG00000226029	chr1
ENSG00000226031	chrX
ENSG00000226047	chr9
ENSG00000226051	chr10
ENSG00000226053	chr1
ENSG00000226067	chr1
ENSG00000226079	chr6
ENSG00000226083	chr10
ENSG00000226087	chr2
ENSG00000226088	chr1
ENSG00000226089	chr6
ENSG00000226091	chr12
ENSG00000226097	chr7
ENSG00000226101	chr17
ENSG00000226122	chr7
ENSG00000226124	chr2
ENSG00000226125	chr2
ENSG00000226133	chr1
ENSG00000226134	chr13
ENSG00000226137	chr17
ENSG00000226143	chr20
ENSG00000226149	chr6
ENSG00000226167	chr1
ENSG00000226172	chr1
ENSG00000226174	chr14
ENSG00000226179	chrX
ENSG00000226180	chr16
ENSG00000226193	chr6
ENSG00000226194	chr6
ENSG00000226197	chr9
ENSG00000226200	chr10
ENSG00000226203	chr20
ENSG00000226206	chr9
ENSG00000226235	chr1
ENSG00000226237	chr9
ENSG00000226239	chr20
ENSG00000226240	chr13
ENSG00000226245	chr10
ENSG00000226249	chr6
ENSG00000226250	chr13
ENSG00000226251	chr1
ENSG00000226252	chr1
ENSG00000226258	chr3
ENSG00000226266	chr2
ENSG00000226272	chr5
ENSG00000226276	chr2
ENSG00000226277	chr2
ENSG00000226281	chr6
ENSG00000226291	chr7
ENSG00000226308	chr20
ENSG00000226310	chrX
ENSG00000226312	chr2
ENSG00000226317	chr13
ENSG00000226320	chr3
ENSG00000226321	chr2
ENSG00000226328	chr22
ENSG00000226330	chr1
ENSG00000226332	chr20
ENSG00000226334	chr9
ENSG00000226337	chr9
ENSG00000226349	chr1
ENSG00000226352	chr13
ENSG00000226355	chr9
ENSG00000226363	chr2
ENSG00000226364	chr17
ENSG00000226367	chr7
ENSG00000226370	chr13
ENSG00000226375	chr1
ENSG00000226383	chr2
ENSG00000226386	chr10
ENSG00000226387	chr10
ENSG00000226390	chr20
ENSG00000226397	chr12
ENSG00000226409	chr6
ENSG00000226416	chr11
ENSG00000226419	chr1
ENSG00000226425	chr10
ENSG00000226426	chr10
ENSG00000226431	chr10
ENSG00000226438	chr1
ENSG00000226440	chr6
ENSG00000226441	chr3
ENSG00000226445	chr6
ENSG00000226447	chr10
ENSG00000226453	chr6
ENSG00000226454	chr6
ENSG00000226455	chr6
ENSG00000226465	chr20
ENSG00000226471	chr22
ENSG00000226476	chr1
ENSG00000226479	chr2
ENSG00000226482	chr3
ENSG00000226484	chrX
ENSG00000226486	chr1
ENSG00000226488	chr2
ENSG00000226490	chr8
ENSG00000226496	chr21
ENSG00000226497	chr6
ENSG00000226508	chr2
ENSG00000226510	chr19
ENSG00000226516	chr2
ENSG00000226519	chr13
ENSG00000226520	chr1
ENSG00000226526	chr1
ENSG00000226527	chr21
ENSG00000226530	chrX
ENSG00000226548	chr2
ENSG00000226562	chr9
ENSG00000226567	chr3
ENSG00000226571	chr6
ENSG00000226578	chr10
ENSG00000226581	chr7
ENSG00000226604	chr9
ENSG00000226609	chr9
ENSG00000226620	chr13
ENSG00000226622	chr2
ENSG00000226627	chr11
ENSG00000226644	chr20
ENSG00000226645	chr11
ENSG00000226647	chr10
ENSG00000226648	chr20
ENSG00000226650	chr5
ENSG00000226655	chr4
ENSG00000226659	chr10
ENSG00000226660	chr7
ENSG00000226661	chrX
ENSG00000226664	chr1
ENSG00000226673	chr6
ENSG00000226674	chr2
ENSG00000226676	chr10
ENSG00000226679	chrX
ENSG00000226680	chr7
ENSG00000226686	chr19
ENSG00000226688	chr10
ENSG00000226690	chr7
ENSG00000226696	chr19
ENSG00000226698	chr1
ENSG00000226699	chr10
ENSG00000226702	chr2
ENSG00000226706	chr9
ENSG00000226708	chr2
ENSG00000226709	chr3
ENSG00000226711	chr12
ENSG00000226715	chr1
ENSG00000226717	chr9
ENSG00000226722	chr13
ENSG00000226741	chr22
ENSG00000226742	chr18
ENSG00000226746	chr17
ENSG00000226747	chr2
ENSG00000226754	chr1
ENSG00000226756	chr2
ENSG00000226757	chr4
ENSG00000226758	chr1
ENSG00000226759	chr1
ENSG00000226761	chr12
ENSG00000226762	chr10
ENSG00000226763	chr19
ENSG00000226764	chr2
ENSG00000226771	chr21
ENSG00000226777	chr14
ENSG00000226780	chr1
ENSG00000226782	chr3
ENSG00000226784	chrX
ENSG00000226791	chr2
ENSG00000226792	chr13
ENSG00000226798	chr9
ENSG00000226800	chr19
ENSG00000226803	chr6
ENSG00000226806	chr2
ENSG00000226808	chr10
ENSG00000226812	chr20
ENSG00000226816	chr7
ENSG00000226819	chr2
ENSG00000226822	chr1
ENSG00000226824	chr7
ENSG00000226825	chr9
ENSG00000226828	chr1
ENSG00000226829	chr7
ENSG00000226833	chr2
ENSG00000226835	chr1
ENSG00000226846	chr13
ENSG00000226849	chr1
ENSG00000226853	chr2
ENSG00000226854	chrX
ENSG00000226856	chr2
ENSG00000226862	chr1
ENSG00000226869	chr7
ENSG00000226876	chr1
ENSG00000226877	chr9
ENSG00000226883	chr1
ENSG00000226887	chr4
ENSG00000226889	chr1
ENSG00000226891	chr1
ENSG00000226899	chr10
ENSG00000226900	chr10
ENSG00000226903	chr13
ENSG00000226904	chr9
ENSG00000226913	chr3
ENSG00000226919	chr1
ENSG00000226939	chr2
ENSG00000226944	chr1
ENSG00000226950	chr4
ENSG00000226953	chr2
ENSG00000226954	chr22
ENSG00000226956	chr21
ENSG00000226957	chr1
ENSG00000226965	chr7
ENSG00000226969	chr1
ENSG00000226979	chr6
ENSG00000226985	chrX
ENSG00000226992	chr2
ENSG00000226994	chr2
ENSG00000226995	chr20
ENSG00000226996	chr21
ENSG00000227006	chr1
ENSG00000227007	chr2
ENSG00000227014	chr7
ENSG00000227016	chr1
ENSG00000227017	chr7
ENSG00000227028	chr2
ENSG00000227036	chr17
ENSG00000227039	chr21
ENSG00000227042	chrX
ENSG00000227045	chr1
ENSG00000227050	chr1
ENSG00000227051	chr14
ENSG00000227053	chr7
ENSG00000227057	chr6
ENSG00000227060	chrX
ENSG00000227066	chr1
ENSG00000227068	chr9
ENSG00000227070	chr1
ENSG00000227071	chr9
ENSG00000227076	chr10
ENSG00000227078	chr17
ENSG00000227082	chr1
ENSG00000227083	chrX
ENSG00000227088	chr2
ENSG00000227094	chr1
ENSG00000227098	chr2
ENSG00000227101	chr10
ENSG00000227110	chr3
ENSG00000227115	chr18
ENSG00000227117	chr22
ENSG00000227121	chr10
ENSG00000227124	chr3
ENSG00000227128	chr10
ENSG00000227145	chr4
ENSG00000227148	chr7
ENSG00000227155	chr9
ENSG00000227157	chr2
ENSG00000227165	chr10
ENSG00000227172	chr7
ENSG00000227175	chr10
ENSG00000227189	chr4
ENSG00000227191	chr7
ENSG00000227192	chr6
ENSG00000227193	chr1
ENSG00000227195	chr20
ENSG00000227198	chr6
ENSG00000227199	chr7
ENSG00000227200	chr9
ENSG00000227206	chr6
ENSG00000227210	chr2
ENSG00000227213	chr13
ENSG00000227214	chr6
ENSG00000227215	chr6
ENSG00000227218	chr9
ENSG00000227227	chr2
ENSG00000227234	chrX
ENSG00000227244	chr10
ENSG00000227248	chr13
ENSG00000227252	chr2
ENSG00000227253	chr10
ENSG00000227256	chr21
ENSG00000227258	chr13
ENSG00000227260	chr3
ENSG00000227268	chr10
ENSG00000227278	chr1
ENSG00000227279	chr18
ENSG00000227292	chr2
ENSG00000227301	chr9
ENSG00000227308	chr2
ENSG00000227313	chr10
ENSG00000227336	chr13
ENSG00000227338	chr10
ENSG00000227345	chr10
ENSG00000227354	chr13
ENSG00000227355	chr9
ENSG00000227356	chr10
ENSG00000227360	chr6
ENSG00000227373	chr1
ENSG00000227374	chr10
ENSG00000227375	chr3
ENSG00000227388	chr9
ENSG00000227392	chr19
ENSG00000227398	chr3
ENSG00000227403	chr2
ENSG00000227407	chr19
ENSG00000227409	chr1
ENSG00000227418	chr2
ENSG00000227421	chr1
ENSG00000227431	chr20
ENSG00000227432	chr2
ENSG00000227438	chr21
ENSG00000227455	chr6
ENSG00000227456	chr21
ENSG00000227463	chr9
ENSG00000227467	chr11
ENSG00000227471	chr7
ENSG00000227477	chr20
ENSG00000227482	chr9
ENSG00000227485	chr1
ENSG00000227486	chrX
ENSG00000227487	chr11
ENSG00000227492	chr10
ENSG00000227495	chr17
ENSG00000227496	chr1
ENSG00000227500	chr19
ENSG00000227502	chr6
ENSG00000227507	chr6
ENSG00000227508	chr6
ENSG00000227512	chr9
ENSG00000227516	chr6
ENSG00000227517	chr17
ENSG00000227518	chr9
ENSG00000227527	chr1
ENSG00000227531	chr9
ENSG00000227533	chr1
ENSG00000227540	chr10
ENSG00000227543	chr17
ENSG00000227544	chr7
ENSG00000227554	chr1
ENSG00000227574	chr2
ENSG00000227579	chr1
ENSG00000227589	chr1
ENSG00000227591	chr1
ENSG00000227598	chr6
ENSG00000227599	chr20
ENSG00000227602	chr6
ENSG00000227617	chr2
ENSG00000227619	chr9
ENSG00000227627	chr6
ENSG00000227630	chr1
ENSG00000227634	chr1
ENSG00000227640	chr13
ENSG00000227646	chr7
ENSG00000227674	chr13
ENSG00000227676	chr13
ENSG00000227678	chr6
ENSG00000227681	chr6
ENSG00000227683	chr10
ENSG00000227695	chr10
ENSG00000227698	chr21
ENSG00000227704	chr6
ENSG00000227706	chr6
ENSG00000227712	chr1
ENSG00000227713	chr2
ENSG00000227719	chr7
ENSG00000227723	chr6
ENSG00000227729	chr14
ENSG00000227733	chr1
ENSG00000227740	chr1
ENSG00000227741	chr1
ENSG00000227743	chr7
ENSG00000227748	chr6
ENSG00000227751	chr1
ENSG00000227757	chr21
ENSG00000227764	chr1
ENSG00000227769	chr2
ENSG00000227773	chr1
ENSG00000227782	chr17
ENSG00000227803	chr6
ENSG00000227811	chr1
ENSG00000227848	chr13
ENSG00000227857	chr1
ENSG00000227863	chr7
ENSG00000227868	chr1
ENSG00000227877	chr10
ENSG00000227880	chr22
ENSG00000227885	chr6
ENSG00000227888	chr8
ENSG00000227896	chr10
ENSG00000227906	chr20
ENSG00000227908	chr5
ENSG00000227911	chr13
ENSG00000227914	chr9
ENSG00000227917	chr9
ENSG00000227920	chr6
ENSG00000227925	chr1
ENSG00000227940	chr1
ENSG00000227945	chr6
ENSG00000227946	chr2
ENSG00000227947	chr1
ENSG00000227953	chr1
ENSG00000227954	chr6
ENSG00000227959	chr1
ENSG00000227960	chr1
ENSG00000227963	chr1
ENSG00000227964	chr20
ENSG00000227987	chr2
ENSG00000228005	chr7
ENSG00000228010	chr7
ENSG00000228013	chr1
ENSG00000228016	chr2
ENSG00000228021	chr10
ENSG00000228022	chr6
ENSG00000228031	chr7
ENSG00000228033	chr2
ENSG00000228035	chr1
ENSG00000228037	chr1
ENSG00000228043	chr2
ENSG00000228044	chr1
ENSG00000228049	chr7
ENSG00000228055	chr10
ENSG00000228058	chr1
ENSG00000228060	chr1
ENSG00000228061	chr11
ENSG00000228063	chr1
ENSG00000228065	chr10
ENSG00000228067	chr1
ENSG00000228072	chr9
ENSG00000228075	chr18
ENSG00000228079	chr2
ENSG00000228084	chr1
ENSG00000228086	chr1
ENSG00000228100	chr2
ENSG00000228105	chr1
ENSG00000228107	chr21
ENSG00000228109	chr3
ENSG00000228113	chr7
ENSG00000228124	chr6
ENSG00000228126	chr1
ENSG00000228127	chr1
ENSG00000228133	chr17
ENSG00000228135	chr2
ENSG00000228140	chr1
ENSG00000228142	chr9
ENSG00000228150	chr1
ENSG00000228151	chr7
ENSG00000228153	chr1
ENSG00000228156	chr20
ENSG00000228157	chr17
ENSG00000228170	chr6
ENSG00000228172	chr1
ENSG00000228189	chr9
ENSG00000228192	chr1
ENSG00000228198	chr1
ENSG00000228201	chr16
ENSG00000228203	chr2
ENSG00000228208	chr1
ENSG00000228215	chr1
ENSG00000228216	chr9
ENSG00000228221	chr3
ENSG00000228222	chr2
ENSG00000228223	chr6
ENSG00000228242	chr3
ENSG00000228251	chr2
ENSG00000228253	chrMT
ENSG00000228255	chr1
ENSG00000228261	chr10
ENSG00000228262	chr2
ENSG00000228271	chr3
ENSG00000228274	chr22
ENSG00000228275	chrX
ENSG00000228278	chr9
ENSG00000228280	chr10
ENSG00000228288	chr1
ENSG00000228293	chr20
ENSG00000228300	chr19
ENSG00000228302	chr10
ENSG00000228308	chr3
ENSG00000228317	chr9
ENSG00000228318	chr21
ENSG00000228322	chr9
ENSG00000228323	chr19
ENSG00000228340	chr20
ENSG00000228343	chrX
ENSG00000228350	chr3
ENSG00000228352	chr9
ENSG00000228355	chr21
ENSG00000228358	chr4
ENSG00000228361	chr6
ENSG00000228363	chr2
ENSG00000228372	chrX
ENSG00000228382	chr1
ENSG00000228391	chr2
ENSG00000228392	chr9
ENSG00000228393	chr7
ENSG00000228395	chr9
ENSG00000228397	chr1
ENSG00000228400	chr2
ENSG00000228401	chr9
ENSG00000228404	chr21
ENSG00000228408	chr6
ENSG00000228412	chr6
ENSG00000228414	chr2
ENSG00000228417	chr10
ENSG00000228421	chr7
ENSG00000228422	chr20
ENSG00000228423	chr1
ENSG00000228427	chrX
ENSG00000228434	chr7
ENSG00000228436	chr1
ENSG00000228444	chr13
ENSG00000228459	chrX
ENSG00000228474	chr2
ENSG00000228482	chr20
ENSG00000228484	chr10
ENSG00000228485	chr10
ENSG00000228486	chr2
ENSG00000228487	chr9
ENSG00000228495	chr6
ENSG00000228496	chr2
ENSG00000228504	chr1
ENSG00000228505	chr2
ENSG00000228506	chr6
ENSG00000228509	chr2
ENSG00000228526	chr1
ENSG00000228527	chr10
ENSG00000228528	chr2
ENSG00000228536	chr1
ENSG00000228540	chr7
ENSG00000228541	chr2
ENSG00000228543	chrX
ENSG00000228544	chr9
ENSG00000228548	chr1
ENSG00000228549	chr1
ENSG00000228554	chr7
ENSG00000228559	chr6
ENSG00000228560	chr1
ENSG00000228561	chr3
ENSG00000228564	chr7
ENSG00000228566	chr10
ENSG00000228570	chr10
ENSG00000228590	chr2
ENSG00000228592	chr21
ENSG00000228594	chr1
ENSG00000228598	chr7
ENSG00000228606	chr1
ENSG00000228620	chr22
ENSG00000228624	chr6
ENSG00000228629	chr19
ENSG00000228639	chr17
ENSG00000228643	chr2
ENSG00000228648	chr6
ENSG00000228649	chr7
ENSG00000228655	chr2
ENSG00000228659	chrX
ENSG00000228661	chr11
ENSG00000228672	chr5
ENSG00000228675	chr7
ENSG00000228677	chr21
ENSG00000228679	chr6
ENSG00000228683	chr10
ENSG00000228696	chr17
ENSG00000228701	chr10
ENSG00000228703	chr1
ENSG00000228705	chr20
ENSG00000228709	chr21
ENSG00000228716	chr5
ENSG00000228718	chr6
ENSG00000228719	chr22
ENSG00000228723	chr3
ENSG00000228727	chr6
ENSG00000228735	chr7
ENSG00000228737	chr5
ENSG00000228739	chr9
ENSG00000228740	chr15
ENSG00000228741	chr13
ENSG00000228742	chr7
ENSG00000228748	chr10
ENSG00000228750	chr1
ENSG00000228768	chr17
ENSG00000228772	chr6
ENSG00000228775	chr7
ENSG00000228779	chr16
ENSG00000228784	chr2
ENSG00000228786	chrY
ENSG00000228787	chrY
ENSG00000228789	chr6
ENSG00000228791	chr3
ENSG00000228792	chr1
ENSG00000228793	chr6
ENSG00000228794	chr1
ENSG00000228799	chr2
ENSG00000228801	chr8
ENSG00000228802	chr2
ENSG00000228812	chr20
ENSG00000228817	chr21
ENSG00000228824	chr13
ENSG00000228826	chr1
ENSG00000228830	chr1
ENSG00000228835	chr18
ENSG00000228838	chr1
ENSG00000228839	chr22
ENSG00000228842	chr13
ENSG00000228843	chr9
ENSG00000228853	chr1
ENSG00000228857	chr2
ENSG00000228862	chr8
ENSG00000228863	chr1
ENSG00000228876	chr2
ENSG00000228877	chr9
ENSG00000228878	chr7
ENSG00000228886	chr13
ENSG00000228889	chr13
ENSG00000228909	chr2
ENSG00000228918	chr1
ENSG00000228923	chr22
ENSG00000228925	chr2
ENSG00000228933	chrX
ENSG00000228939	chr1
ENSG00000228944	chr7
ENSG00000228950	chr2
ENSG00000228956	chr3
ENSG00000228959	chr20
ENSG00000228961	chr21
ENSG00000228971	chr1
ENSG00000228973	chr2
ENSG00000228980	chr3
ENSG00000228999	chr2
ENSG00000229017	chr6
ENSG00000229019	chr9
ENSG00000229021	chr1
ENSG00000229043	chr7
ENSG00000229044	chr1
ENSG00000229047	chr21
ENSG00000229051	chr1
ENSG00000229056	chr2
ENSG00000229063	chr9
ENSG00000229081	chr10
ENSG00000229102	chr3
ENSG00000229108	chr7
ENSG00000229109	chr9
ENSG00000229111	chr13
ENSG00000229116	chr10
ENSG00000229117	chr12
ENSG00000229122	chr2
ENSG00000229124	chr10
ENSG00000229127	chr2
ENSG00000229140	chr8
ENSG00000229151	chrX
ENSG00000229152	chr13
ENSG00000229153	chr7
ENSG00000229178	chr3
ENSG00000229183	chr11
ENSG00000229190	chr10
ENSG00000229191	chr1
ENSG00000229195	chr2
ENSG00000229196	chr7
ENSG00000229205	chr10
ENSG00000229214	chr6
ENSG00000229227	chr10
ENSG00000229236	chrY
ENSG00000229240	chr10
ENSG00000229246	chr13
ENSG00000229249	chr13
ENSG00000229255	chr1
ENSG00000229257	chr9
ENSG00000229258	chr1
ENSG00000229261	chr10
ENSG00000229263	chr7
ENSG00000229267	chr2
ENSG00000229271	chr3
ENSG00000229272	chr10
ENSG00000229274	chr6
ENSG00000229275	chr22
ENSG00000229276	chr6
ENSG00000229278	chr10
ENSG00000229282	chr6
ENSG00000229291	chr1
ENSG00000229299	chr20
ENSG00000229307	chr13
ENSG00000229308	chrY
ENSG00000229311	chr9
ENSG00000229312	chr9
ENSG00000229314	chr9
ENSG00000229321	chr2
ENSG00000229325	chr3
ENSG00000229327	chr10
ENSG00000229330	chr17
ENSG00000229331	chrX
ENSG00000229334	chr3
ENSG00000229337	chr2
ENSG00000229348	chr1
ENSG00000229356	chr21
ENSG00000229368	chr11
ENSG00000229372	chr1
ENSG00000229380	chr7
ENSG00000229382	chr21
ENSG00000229385	chr2
ENSG00000229388	chr1
ENSG00000229395	chr2
ENSG00000229400	chr1
ENSG00000229403	chr7
ENSG00000229404	chr10
ENSG00000229407	chr1
ENSG00000229414	chr11
ENSG00000229415	chr14
ENSG00000229422	chr9
ENSG00000229425	chr21
ENSG00000229431	chr1
ENSG00000229433	chr3
ENSG00000229437	chr13
ENSG00000229443	chr13
ENSG00000229444	chr1
ENSG00000229452	chr7
ENSG00000229453	chr3
ENSG00000229454	chr9
ENSG00000229458	chr10
ENSG00000229459	chr7
ENSG00000229466	chr10
ENSG00000229474	chr15
ENSG00000229484	chr1
ENSG00000229491	chrX
ENSG00000229494	chr2
ENSG00000229495	chr6
ENSG00000229520	chr13
ENSG00000229521	chr13
ENSG00000229525	chr2
ENSG00000229528	chr1
ENSG00000229531	chr1
ENSG00000229533	chr7
ENSG00000229536	chr2
ENSG00000229537	chr1
ENSG00000229539	chr20
ENSG00000229543	chr10
ENSG00000229544	chr10
ENSG00000229557	chr13
ENSG00000229563	chrX
ENSG00000229569	chr10
ENSG00000229582	chr9
ENSG00000229587	chr9
ENSG00000229588	chr1
ENSG00000229589	chr3
ENSG00000229591	chr7
ENSG00000229607	chr1
ENSG00000229611	chr9
ENSG00000229613	chr9
ENSG00000229618	chr7
ENSG00000229619	chr3
ENSG00000229628	chr7
ENSG00000229630	chr10
ENSG00000229637	chr17
ENSG00000229639	chr1
ENSG00000229642	chr3
ENSG00000229643	chrY
ENSG00000229647	chr2
ENSG00000229649	chr10
ENSG00000229654	chr6
ENSG00000229656	chr10
ENSG00000229664	chr10
ENSG00000229666	chr5
ENSG00000229671	chr11
ENSG00000229672	chr10
ENSG00000229674	chrX
ENSG00000229676	chr19
ENSG00000229692	chr2
ENSG00000229694	chr9
ENSG00000229717	chr4
ENSG00000229719	chr11
ENSG00000229720	chr6
ENSG00000229723	chr13
ENSG00000229727	chr2
ENSG00000229728	chr20
ENSG00000229739	chr1
ENSG00000229740	chr2
ENSG00000229743	chr2
ENSG00000229750	chr2
ENSG00000229751	chr10
ENSG00000229766	chr20
ENSG00000229770	chr22
ENSG00000229771	chr20
ENSG00000229774	chr2
ENSG00000229775	chr10
ENSG00000229780	chr1
ENSG00000229782	chr17
ENSG00000229791	chr13
ENSG00000229792	chr13
ENSG00000229797	chr2
ENSG00000229807	chrX
ENSG00000229809	chr16
ENSG00000229832	chr1
ENSG00000229833	chr19
ENSG00000229839	chr2
ENSG00000229846	chr1
ENSG00000229847	chr10
ENSG00000229851	chrX
ENSG00000229852	chr6
ENSG00000229854	chr9
ENSG00000229855	chr5
ENSG00000229862	chr6
ENSG00000229867	chr2
ENSG00000229869	chr10
ENSG00000229873	chr20
ENSG00000229882	chr20
ENSG00000229891	chr22
ENSG00000229893	chr7
ENSG00000229896	chr6
ENSG00000229901	chr1
ENSG00000229905	chr1
