gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000159251	ACTC1		1476		787		1784				3	1349
ENSG00000159322	ADPGK						928				1	928
ENSG00000159335	PTMS	1035		1569				957			3	1187
ENSG00000159346	ADIPOR1			3024							1	3024
ENSG00000159348	CYB5R1					385		1587			2	986
ENSG00000159363	ATP13A2	1530	3302				1602				3	2144.66666666667
ENSG00000159377	PSMB4	1607	1814	2577							3	1999.33333333333
ENSG00000159388	BTG2	571		728					410		3	569.666666666667
ENSG00000159409	CELF3		538		780		904	1843			4	1016.25
ENSG00000159423	ALDH4A1			2601							1	2601
ENSG00000159459	UBR1		2215								1	2215
ENSG00000159461	AMFR			1084			990				2	1037
ENSG00000159479	MED8		3394								1	3394
ENSG00000159593	NAE1		2230								1	2230
ENSG00000159596	TMEM69		3578								1	3578
ENSG00000159625	DRC7			1480							1	1480
ENSG00000159674	SPON2			3052							1	3052
ENSG00000159685	CHCHD6		3556						633		2	2094.5
ENSG00000159692	CTBP1		1025	2179					386		3	1196.66666666667
ENSG00000159713	TPPP3	185	1040	157	799	344	454	924	134	692	9	525.444444444444
ENSG00000159720	ATP6V0D1	1198	316	371	200	229	550	935		580	8	547.375
ENSG00000159723	AGRP	4	25	9	27	180	417	88	862		8	201.5
ENSG00000159753	CARMIL2		3392				460				2	1926
ENSG00000159761	C16orf86	1677			1746				309		3	1244
ENSG00000159784	FAM131B	1730		2719							2	2224.5
ENSG00000159788	RGS12				1415						1	1415
ENSG00000159792	PSKH1			2148					598		2	1373
ENSG00000159842	ABR	2069		2453							2	2261
ENSG00000159899	NPR2		1518					1021			2	1269.5
ENSG00000160014	CALM3	855		1035	645	101	477	570			6	613.833333333333
ENSG00000160050	CCDC28B							1838			1	1838
ENSG00000160058	BSDC1		1840								1	1840
ENSG00000160087	UBE2J2		3314				1675				2	2494.5
ENSG00000160094	ZNF362				2160						1	2160
ENSG00000160111	CPAMD8									630	1	630
ENSG00000160113	NR2F6			3098				1599		373	3	1690
ENSG00000160131	VMA21			1910	1233	436					3	1193
ENSG00000160145	KALRN					476					1	476
ENSG00000160188	RSPH1	96		94	1812				340		4	585.5
ENSG00000160190	SLC37A1							1600		677	2	1138.5
ENSG00000160211	G6PD		1206								1	1206
ENSG00000160213	CSTB	671		2644	1501		881	1502			5	1439.8
ENSG00000160224	AIRE				1548						1	1548
ENSG00000160255	ITGB2		419						227		2	323
ENSG00000160271	RALGDS		3088		1417						2	2252.5
ENSG00000160284	SPATC1L		3489		2214						2	2851.5
ENSG00000160293	VAV2							1636			1	1636
ENSG00000160298	C21orf58	1773	561	1118							3	1150.66666666667
ENSG00000160299	PCNT		2637		1143		1240				3	1673.33333333333
ENSG00000160305	DIP2A				2363					567	2	1465
ENSG00000160307	S100B	36	142	79	106		551	67			6	163.5
ENSG00000160321	ZNF208			2580				2027			2	2303.5
ENSG00000160326	SLC2A6						1540				1	1540
ENSG00000160345	C9orf116	241	2823	270							3	1111.33333333333
ENSG00000160401	CFAP157	73		56							2	64.5
ENSG00000160404	TOR2A				2428						1	2428
ENSG00000160408	ST6GALNAC6							1062			1	1062
ENSG00000160410	SHKBP1						1661				1	1661
ENSG00000160445	ZER1		1970								1	1970
ENSG00000160460	SPTBN4			2090							1	2090
ENSG00000160551	TAOK1		1288								1	1288
ENSG00000160570	DEDD2		3317							251	2	1784
ENSG00000160584	SIK3		1234	2044							2	1639
ENSG00000160606	TLCD1			2047							1	2047
ENSG00000160613	PCSK7					322					1	322
ENSG00000160678	S100A1	690		411			784	1099			4	746
ENSG00000160679	CHTOP		1734	2483			1759				3	1992
ENSG00000160691	SHC1		1195					1504			2	1349.5
ENSG00000160703	NLRX1				2665						1	2665
ENSG00000160710	ADAR	1817	1567	1225	1342		1340	1258			6	1424.83333333333
ENSG00000160714	UBE2Q1		3138	1933					351		3	1807.33333333333
ENSG00000160716	CHRNB2							2007			1	2007
ENSG00000160767	FAM189B									666	1	666
ENSG00000160781	PAQR6	436	199	565	975		800	289			6	544
ENSG00000160785	SLC25A44		2357								1	2357
ENSG00000160789	LMNA					462					1	462
ENSG00000160799	CCDC12		2758							473	2	1615.5
ENSG00000160803	UBQLN4							1371			1	1371
ENSG00000160888	IER2	1722		477		77					3	758.666666666667
ENSG00000160908	ZNF394		2967	1767							2	2367
ENSG00000160917	CPSF4				2538						1	2538
ENSG00000160951	PTGER1		838	1137	516						3	830.333333333334
ENSG00000160953	PWWP3A					506					1	506
ENSG00000160961	ZNF333			3103							1	3103
ENSG00000160991	ORAI2		2400					1510			2	1955
ENSG00000160999	SH2B2			2864							1	2864
ENSG00000161010	MRNIP		1977								1	1977
ENSG00000161011	SQSTM1		1557						843		2	1200
ENSG00000161016	RPL8	1415		1028	658		576				4	919.25
ENSG00000161036	LRWD1					398					1	398
ENSG00000161055	SCGB3A1		536					1002	521		3	686.333333333333
ENSG00000161057	PSMC2		2008	1669	2387	265					4	1582.25
ENSG00000161082	CELF5	1353	2078	917	608		1430			346	6	1122
ENSG00000161203	AP2M1	999	2097	1720	2311		254	319	194		7	1127.71428571429
ENSG00000161204	ABCF3	945	2662			407					3	1338
ENSG00000161243	FBXO27	1946									1	1946
ENSG00000161249	DMKN	1694		2237							2	1965.5
ENSG00000161265	U2AF1L4							2005			1	2005
ENSG00000161281	COX7A1	202	276	252	402		114	128		73	7	206.714285714286
ENSG00000161298	ZNF382			2404							1	2404
ENSG00000161509	GRIN2C				2022						1	2022
ENSG00000161544	CYGB			2526							1	2526
ENSG00000161547	SRSF2		2265	1227				1953			3	1815
ENSG00000161551	ZNF577			2902							1	2902
ENSG00000161610	HCRT	46	21	7	15	1	19	53	33		8	24.375
ENSG00000161671	EMC10	1074	2580	2557	1603						4	1953.5
ENSG00000161682	FAM171A2				2319						1	2319
ENSG00000161714	PLCD3			1555							1	1555
ENSG00000161813	LARP4						1431				1	1431
ENSG00000161847	RAVER1		2873								1	2873
ENSG00000161920	MED11		1644								1	1644
ENSG00000161960	EIF4A1	883	640		2275		753	615			5	1033.2
ENSG00000161970	RPL26			417		113	214	347			4	272.75
ENSG00000161996	WDR90			1423							1	1423
ENSG00000161999	JMJD8			1906							1	1906
ENSG00000162004	CCDC78	282		347	2612						3	1080.33333333333
ENSG00000162032	SPSB3						1389				1	1389
ENSG00000162073	PAQR4							1194			1	1194
ENSG00000162104	ADCY9									645	1	645
ENSG00000162105	SHANK2		2800								1	2800
ENSG00000162144	CYB561A3		1931								1	1931
ENSG00000162148	PPP1R32	134		151							2	142.5
ENSG00000162174	ASRGL1		3296								1	3296
ENSG00000162188	GNG3	1045		837						90	3	657.333333333333
ENSG00000162191	UBXN1		1941				1327				2	1634
ENSG00000162231	NXF1		1386						492		2	939
ENSG00000162244	RPL29	341		2691	1881						3	1637.66666666667
ENSG00000162302	RPS6KA4		2558								1	2558
ENSG00000162374	ELAVL4	1089	949	669	2336	647			177	88	7	850.714285714286
ENSG00000162377	COA7								728		1	728
ENSG00000162378	ZYG11B		1096						641	714	3	817
ENSG00000162385	MAGOH	1755	595						176		3	842
ENSG00000162407	PLPP3	806		787	2369			285			4	1061.75
ENSG00000162408	NOL9		3423								1	3423
ENSG00000162413	KLHL21							1814			1	1814
ENSG00000162434	JAK1		625	1324	340		532	1421			5	848.4
ENSG00000162437	RAVER2				2208						1	2208
ENSG00000162444	RBP7	1503									1	1503
ENSG00000162461	SLC25A34			3072							1	3072
ENSG00000162493	PDPN			2928		92					2	1510
ENSG00000162496	DHRS3			991							1	991
ENSG00000162511	LAPTM5		2749		2454		785				3	1996
ENSG00000162512	SDC3			892							1	892
ENSG00000162521	RBBP4		1265	1986	616		730	1408			5	1201
ENSG00000162522	KIAA1522	1646									1	1646
ENSG00000162545	CAMK2N1	230	585	712	216		1489		311		6	590.5
ENSG00000162552	WNT4			1773							1	1773
ENSG00000162572	SCNN1D						560				1	560
ENSG00000162576	MXRA8	1165									1	1165
ENSG00000162585	FAAP20		1993		1230		1123	1578			4	1481
ENSG00000162595	DIRAS3	145	160	61	60	38	99	101	62	29	9	83.8888888888889
ENSG00000162598	C1orf87	232		482							2	357
ENSG00000162599	NFIA		606		1024						2	815
ENSG00000162601	MYSM1		1280								1	1280
ENSG00000162604	TM2D1	1561	366		2420						3	1449
ENSG00000162613	FUBP1			1940	1765						2	1852.5
ENSG00000162623	TYW3					203		2038			2	1120.5
ENSG00000162627	SNX7				2677						1	2677
ENSG00000162630	B3GALT2		2007								1	2007
ENSG00000162631	NTNG1		594		1424		709	950	672		5	869.8
ENSG00000162636	FAM102B	1322					1508				2	1415
ENSG00000162645	GBP2		1587								1	1587
ENSG00000162650	ATXN7L2		2410								1	2410
ENSG00000162654	GBP4					192					1	192
ENSG00000162664	ZNF326			3089							1	3089
ENSG00000162670	BRINP3			1599			1057				2	1328
ENSG00000162687	KCNT2		2115		1027		919				3	1353.66666666667
ENSG00000162695	SLC30A7				1367						1	1367
ENSG00000162702	ZNF281		1685								1	1685
ENSG00000162704	ARPC5		1639	2170	2155		428	727			5	1423.8
ENSG00000162706	CADM3		1479						411		2	945
ENSG00000162728	KCNJ9		1991								1	1991
ENSG00000162733	DDR2	1097	551								2	824
ENSG00000162734	PEA15				1502		339		644		3	828.333333333333
ENSG00000162735	PEX19		2970	1869							2	2419.5
ENSG00000162736	NCSTN				2129		1743				2	1936
ENSG00000162738	VANGL2							1158			1	1158
ENSG00000162755	KLHDC9			2422							1	2422
ENSG00000162769	FLVCR1				2158						1	2158
ENSG00000162772	ATF3		611		121	104	529				4	341.25
ENSG00000162783	IER5		1307								1	1307
ENSG00000162804	SNED1	464		871							2	667.5
ENSG00000162813	BPNT1				2136						1	2136
ENSG00000162814	SPATA17			470							1	470
ENSG00000162852	CNST				2551		1871	956			3	1792.66666666667
ENSG00000162873	KLHDC8A							2319			1	2319
ENSG00000162923	WDR26		3340				1221				2	2280.5
ENSG00000162929	KIAA1841				2010						1	2010
ENSG00000162944	RFTN2		2645								1	2645
ENSG00000162951	LRRTM1				2790			1715			2	2252.5
ENSG00000162959	MEMO1							2159			1	2159
ENSG00000162961	DPY30								901		1	901
ENSG00000162971	TYW5	1156		1197							2	1176.5
ENSG00000162975	KCNF1				1776						1	1776
ENSG00000162981	LRATD1	722	579	704	571		197	410	132		7	473.571428571429
ENSG00000162989	KCNJ3		1045	1708			538				3	1097
ENSG00000162994	CLHC1			2022							1	2022
ENSG00000162998	FRZB	80		30	158						3	89.3333333333333
ENSG00000163001	CFAP36			2301	1509	537					3	1449
ENSG00000163013	FBXO41			2632	2679				743		3	2018
ENSG00000163029	SMC6		1372								1	1372
ENSG00000163032	VSNL1	54	85	88	115	36	1253	113	51	71	9	207.333333333333
ENSG00000163040	CCDC74A	618	1439	2016							3	1357.66666666667
ENSG00000163041	H3F3A	531	866	317	667					259	5	528
ENSG00000163053	SLC16A14				2068						1	2068
ENSG00000163060	TEKT4			689							1	689
ENSG00000163069	SGCB		763		1778		1308				3	1283
ENSG00000163071	SPATA18	447		533							2	490
ENSG00000163075	CFAP221			1738							1	1738
ENSG00000163082	SGPP2				1227		449				2	838
ENSG00000163093	BBS5			1650							1	1650
ENSG00000163104	SMARCAD1		2334								1	2334
ENSG00000163110	PDLIM5	651	2953	397				967			4	1242
ENSG00000163125	RPRD2		2141								1	2141
ENSG00000163132	MSX1	271		179	2089						3	846.333333333334
ENSG00000163138	PACRGL							2219			1	2219
ENSG00000163161	ERCC3		1905	1130							2	1517.5
ENSG00000163162	RNF149		1690				736				2	1213
ENSG00000163166	IWS1				1963						1	1963
ENSG00000163170	BOLA3	1406	1174								2	1290
ENSG00000163191	S100A11	2224			2478						2	2351
ENSG00000163214	DHX57			2821							1	2821
ENSG00000163251	FZD5	462	3325	167							3	1318
ENSG00000163257	DCAF16						854				1	854
ENSG00000163273	NPPC	1285	113	1759	113			567			5	767.4
ENSG00000163281	GNPDA2		2165								1	2165
ENSG00000163285	GABRG1	179	829	197	109	126	91	1903	60		8	436.75
ENSG00000163291	PAQR3					642					1	642
ENSG00000163319	MRPS18C							1322	532		2	927
ENSG00000163328	GPR155		1076	2772	2026						3	1958
ENSG00000163331	DAPL1		2266		988						2	1627
ENSG00000163346	PBXIP1	870	2434	419	1766				506		5	1199
ENSG00000163349	HIPK1	375		707	1091						3	724.333333333333
ENSG00000163374	YY1AP1							1710		507	2	1108.5
ENSG00000163377	TAFA4		3311	1113				1906			3	2110
ENSG00000163378	EOGT				2246						1	2246
ENSG00000163399	ATP1A1	372	422	464	779		213	190		287	7	389.571428571429
ENSG00000163428	LRRC58					594					1	594
ENSG00000163430	FSTL1	1278		1440				1800			3	1506
ENSG00000163431	LMOD1	1613									1	1613
ENSG00000163453	IGFBP7	41	411	31	308		312	658			6	293.5
ENSG00000163462	TRIM46		3065								1	3065
ENSG00000163463	KRTCAP2		2554								1	2554
ENSG00000163466	ARPC2						1499				1	1499
ENSG00000163468	CCT3		678	839	1182		1732	1223			5	1130.8
ENSG00000163472	TMEM79		1102								1	1102
ENSG00000163479	SSR2		2461		2510						2	2485.5
ENSG00000163481	RNF25						1320				1	1320
ENSG00000163482	STK36				1786						1	1786
ENSG00000163510	CWC22					611					1	611
ENSG00000163512	AZI2		475					1993			2	1234
ENSG00000163513	TGFBR2			930	2421		365	1239	821		5	1155.2
ENSG00000163520	FBLN2		2710								1	2710
ENSG00000163527	STT3B	1845	2164	1088							3	1699
ENSG00000163528	CHCHD4		1626								1	1626
ENSG00000163531	NFASC				2059		1997				2	2028
ENSG00000163536	SERPINI1	539	1080	2461	494	105	436	233	820	243	9	712.333333333333
ENSG00000163539	CLASP2		2585	2371	1617						3	2191
ENSG00000163541	SUCLG1						1122				1	1122
ENSG00000163565	IFI16		1873			474				315	3	887.333333333333
ENSG00000163576	EFHB			1410							1	1410
ENSG00000163584	RPL22L1		1893								1	1893
ENSG00000163596	ICA1L			2400							1	2400
ENSG00000163597	SNHG16		2024								1	2024
ENSG00000163602	RYBP			2324			1919				2	2121.5
ENSG00000163605	PPP4R2		2665								1	2665
ENSG00000163608	NEPRO		2617								1	2617
ENSG00000163617	CCDC191			2245							1	2245
ENSG00000163618	CADPS	1641	1656	745	2739		1468	470			6	1453.16666666667
ENSG00000163624	CDS1	1403		1889							2	1646
ENSG00000163629	PTPN13			1589							1	1589
ENSG00000163630	SYNPR	1330	974	2095	928		1411			571	6	1218.16666666667
ENSG00000163634	THOC7							1568			1	1568
ENSG00000163638	ADAMTS9					438					1	438
ENSG00000163644	PPM1K			2200							1	2200
ENSG00000163659	TIPARP					380					1	380
ENSG00000163661	PTX3		555		291		422				3	422.666666666667
ENSG00000163682	RPL9	1668	155	360	303		979	1686		521	7	810.285714285714
ENSG00000163683	SMIM14	1401		935							2	1168
ENSG00000163703	CRELD1		2739		1837		1670	1017			4	1815.75
ENSG00000163710	PCOLCE2	1922	92	214	154			947			5	665.8
ENSG00000163714	U2SURP			1673	1639						2	1656
ENSG00000163728	TTC14		818	1376							2	1097
ENSG00000163738	MTHFD2L			2393							1	2393
ENSG00000163743	RCHY1			2929				2075			2	2502
ENSG00000163754	GYG1			973				2058			2	1515.5
ENSG00000163795	ZNF513					559			932		2	745.5
ENSG00000163815	CLEC3B			1011							1	1011
ENSG00000163818	LZTFL1	1402		1620	1047						3	1356.33333333333
ENSG00000163840	DTX3L						1596				1	1596
ENSG00000163866	SMIM12				1305		735				2	1020
ENSG00000163867	ZMYM6		2872								1	2872
ENSG00000163872	YEATS2		2044								1	2044
ENSG00000163873	GRIK3			2560	1226						2	1893
ENSG00000163875	MEAF6		348		1213			1538	517		4	904
ENSG00000163877	SNIP1					418					1	418
ENSG00000163879	DNALI1	379	2338	320	2230	289		2258	831		7	1235
ENSG00000163885	CFAP100	574		293							2	433.5
ENSG00000163888	CAMK2N2	920	915	458							3	764.333333333333
ENSG00000163900	TMEM41A		2782								1	2782
ENSG00000163902	RPN1		1254								1	1254
ENSG00000163909	HEYL						1144				1	1144
ENSG00000163938	GNL3						1217				1	1217
ENSG00000163946	TASOR			1782							1	1782
ENSG00000163947	ARHGEF3		1063								1	1063
ENSG00000163950	SLBP		1543	2499			805				3	1615.66666666667
ENSG00000163956	LRPAP1			794	1046		399	493	606		5	667.6
ENSG00000163958	ZDHHC19				2801						1	2801
ENSG00000163960	UBXN7					219					1	219
ENSG00000163995	ABLIM2						1263				1	1263
ENSG00000164008	C1orf50								900		1	900
ENSG00000164022	AIMP1		2747	1741							2	2244
ENSG00000164023	SGMS2	453		456							2	454.5
ENSG00000164031	DNAJB14		2503								1	2503
ENSG00000164032	H2AFZ		214	868	257		716	163			5	443.6
ENSG00000164039	BDH2		2356					1426			2	1891
ENSG00000164040	PGRMC2		750	2911	1978						3	1879.66666666667
ENSG00000164050	PLXNB1		2172	779	2513				376	585	5	1285
ENSG00000164054	SHISA5	888	2575	2782	1976		705	495			6	1570.16666666667
ENSG00000164056	SPRY1		1743								1	1743
ENSG00000164061	BSN			1852		379			828		3	1019.66666666667
ENSG00000164062	APEH		3015		2086			748			3	1949.66666666667
ENSG00000164070	HSPA4L		2012	2062	2622			1755			4	2112.75
ENSG00000164073	MFSD8					605					1	605
ENSG00000164076	CAMKV	985		2211	1295						3	1497
ENSG00000164077	MON1A					464					1	464
ENSG00000164081	TEX264		3570								1	3570
ENSG00000164086	DUSP7		2205								1	2205
ENSG00000164089	ETNPPL	807	592	567	650		199	247	834		7	556.571428571429
ENSG00000164091	WDR82			1753		288		1368			3	1136.33333333333
ENSG00000164096	C4orf3	2097	2075	544	2333		1140	1830			6	1669.83333333333
ENSG00000164100	NDST3						527				1	527
ENSG00000164104	HMGB2		1020		2321						2	1670.5
ENSG00000164106	SCRG1	62	198	134	293		82	89			6	143
ENSG00000164111	ANXA5			1371				2160			2	1765.5
ENSG00000164112	TMEM155	1269	318	1195	800		303	485	153		7	646.142857142857
ENSG00000164114	MAP9		2883			218		1456			3	1519
ENSG00000164120	HPGD	2088					1882				2	1985
ENSG00000164124	TMEM144	1176		769	419		402	223	763		6	625.333333333333
ENSG00000164125	GASK1B	962		1733	2031						3	1575.33333333333
ENSG00000164128	NPY1R	1881	159	486	130	651	525	1370			7	743.142857142857
ENSG00000164144	ARFIP1		1379								1	1379
ENSG00000164151	ICE1			2435							1	2435
ENSG00000164161	HHIP			1208		391					2	799.5
ENSG00000164163	ABCE1		3438								1	3438
ENSG00000164164	OTUD4		1712								1	1712
ENSG00000164167	LSM6				1541						1	1541
ENSG00000164171	ITGA2			2799							1	2799
ENSG00000164172	MOCS2		2388								1	2388
ENSG00000164176	EDIL3	1326	478	313	307		194	273			6	481.833333333333
ENSG00000164182	NDUFAF2	1456	1807								2	1631.5
ENSG00000164187	LMBRD2		2454								1	2454
ENSG00000164190	NIPBL		3271		2727						2	2999
ENSG00000164199	ADGRV1	192		183	2005	339	746	1272			6	789.5
ENSG00000164211	STARD4				2458						1	2458
ENSG00000164221	CCDC112				2688						1	2688
ENSG00000164241	C5orf63		2514		2216			459	278	536	5	1200.6
ENSG00000164252	AGGF1							2298			1	2298
ENSG00000164258	NDUFS4						1554				1	1554
ENSG00000164291	ARSK				2170						1	2170
ENSG00000164292	RHOBTB3		3398					1109			2	2253.5
ENSG00000164323	CFAP97		1000								1	1000
ENSG00000164326	CARTPT	112	35	75	132	401	20	59	83	10	9	103
ENSG00000164327	RICTOR	1874									1	1874
ENSG00000164329	TENT2		2026								1	2026
ENSG00000164331	ANKRA2		3515		2229						2	2872
ENSG00000164332	UBLCP1				2367				523		2	1445
ENSG00000164346	NSA2		1784		2056		1650				3	1830
ENSG00000164347	GFM2		2317				1973	1703			3	1997.66666666667
ENSG00000164398	ACSL6				1859						1	1859
ENSG00000164402	SEPTIN8							1204			1	1204
ENSG00000164405	UQCRQ	2042	1111		971		588		331	408	6	908.5
ENSG00000164414	SLC35A1			2448			1377	1705			3	1843.33333333333
ENSG00000164418	GRIK2		1617	2865	414			902			4	1449.5
ENSG00000164434	FABP7	124	1781	207			403	1119	272		6	651
ENSG00000164442	CITED2		418	1496	406						3	773.333333333333
ENSG00000164463	CREBRF					511					1	511
ENSG00000164465	DCBLD1		3111								1	3111
ENSG00000164494	PDSS2				1545						1	1545
ENSG00000164506	STXBP5		287	2418	664						3	1123
ENSG00000164512	ANKRD55	2067	2993								2	2530
ENSG00000164530	PI16	1583		582	499					378	4	760.5
ENSG00000164548	TRA2A		2966		1534		468	1779			4	1686.75
ENSG00000164576	SAP30L		2187								1	2187
ENSG00000164587	RPS14	182	409	379	542			506	236	717	7	424.428571428571
ENSG00000164588	HCN1									372	1	372
ENSG00000164591	MYOZ3			2296							1	2296
ENSG00000164597	COG5							1616			1	1616
ENSG00000164609	SLU7		1837								1	1837
ENSG00000164615	CAMLG		759					673			2	716
ENSG00000164620	RELL2		1979		1601						2	1790
ENSG00000164638	SLC29A4				1562						1	1562
ENSG00000164654	MIOS		2072					1688		206	3	1322
ENSG00000164663	USP49		692								1	692
ENSG00000164683	HEY1			2941							1	2941
ENSG00000164684	ZNF704		1287								1	1287
ENSG00000164687	FABP5	1343	1112	986			1597	462		616	6	1019.33333333333
ENSG00000164691	TAGAP									105	1	105
ENSG00000164692	COL1A2			2477	764						2	1620.5
ENSG00000164708	PGAM2				543		676	1337			3	852
ENSG00000164713	BRI3		3160					1536	691		3	1795.66666666667
ENSG00000164715	LMTK2			2492							1	2492
ENSG00000164733	CTSB		960		2578		1907	911			4	1589
ENSG00000164741	DLC1		3508	1721	1819	197					4	1811.25
ENSG00000164742	ADCY1						1202				1	1202
ENSG00000164746	C7orf57	260		660							2	460
ENSG00000164751	PEX2		1126								1	1126
ENSG00000164754	RAD21		1044		830						2	937
ENSG00000164794	KCNV1		717								1	717
ENSG00000164796	CSMD3	2051			1678				383		3	1370.66666666667
ENSG00000164815	ORC5						1975				1	1975
ENSG00000164828	SUN1		2079	1236	1112		1714				4	1535.25
