Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000076248,UNG,16,-0.7363,4,-2.7256,0,-6.6212,25,-0.0680,21,-0.3142,13,-1.0653,19,-0.4807,25,-0.0754,50,1.03567,92,2.12262
ENSG00000110906,KCTD10,11,-2.7049,22,-1.7323,117,0.83931,42,-0.8107,96,0.52045,71,0.04603,115,0.81187,80,0.28358,50,-0.4908,92,0.44934
ENSG00000151148,UBE3B,18,-0.5183,28,0.08483,19,-0.4490,13,-1.1229,14,-0.8764,23,-0.1839,13,-0.9809,18,-0.6291,50,1.04514,92,2.13365
ENSG00000139428,MMAB,45,-1.2157,46,-1.1620,83,-0.2894,42,-1.3846,43,-1.2842,34,-1.6118,40,-1.3982,57,-0.9870,664,3.63212,92,-0.1329
ENSG00000110921,MVK,13,-1.3650,33,-0.0382,45,0.46202,23,-0.6466,63,0.98741,14,-1.3407,17,-1.0550,22,-0.7324,50,0.62360,92,1.65291
ENSG00000139438,FAM222A,87,1.14045,187,2.59195,3,-3.5831,19,-1.2594,15,-1.5067,16,-1.4975,4,-3.3826,21,-1.2357,50,0.25073,92,1.24164
ENSG00000139433,GLTP,165,0.63529,421,2.30850,7,-4.0662,35,-1.8291,16,-2.8045,16,-2.8636,13,-3.1240,21,-2.6973,574,2.99220,92,-0.2832
ENSG00000139436,GIT2,26,-0.5599,34,-0.1320,24,-0.6703,24,-0.6937,28,-0.4448,20,-0.9295,18,-1.0599,47,0.47041,50,0.47570,92,1.48846
ENSG00000076513,ANKRD13A,36,0.61171,56,1.33762,9,-1.5567,12,-1.1094,7,-1.8467,15,-0.7820,4,-2.5228,9,-1.6560,50,1.13780,92,2.24221
ENSG00000174456,C12orf76,122,0.05659,293,1.49897,69,-0.8146,70,-0.8541,114,-0.0515,124,0.08335,118,-0.0040,137,0.28527,50,-1.2915,92,-0.3826
ENSG00000174437,ATP2A2,86,-1.5832,185,-0.4270,190,-0.3864,218,-0.1960,270,0.15679,257,0.07996,284,0.23708,291,0.33683,505,1.17649,92,-1.4804
ENSG00000196510,ANAPC7,27,-0.7957,32,-0.5156,79,0.87940,21,-1.2048,49,0.11248,28,-0.7181,25,-0.9128,55,0.37062,50,0.15838,92,1.14134
ENSG00000111229,ARPC3,168,0.00873,168,0.01073,190,0.20930,123,-0.5022,241,0.58228,166,-0.0034,172,0.04969,225,0.58695,50,-1.8042,92,-0.9077
ENSG00000111231,GPN3,21,-0.4666,39,0.46254,26,-0.1477,14,-1.1901,17,-0.8230,20,-0.5870,23,-0.3755,21,-0.5840,50,0.86255,92,1.92298
ENSG00000204856,FAM216A,14,-2.2206,20,-1.7157,86,0.52051,45,-0.5293,76,0.32634,49,-0.3688,66,0.09822,88,0.68992,50,-0.3286,92,0.62037
ENSG00000111237,VPS29,59,-1.3211,77,-0.9210,113,-0.3262,79,-0.9309,152,0.13120,98,-0.5432,138,-0.0187,114,-0.3767,592,2.52540,92,-0.6467
ENSG00000196850,PPTC7,13,-1.7444,16,-1.3489,20,-1.0569,26,-0.7350,35,-0.2549,29,-0.5103,70,0.86733,51,0.43071,50,0.32262,92,1.32011
ENSG00000204852,TCTN1,26,-0.1620,5,-2.4974,14,-1.0832,18,-0.7704,15,-0.9675,11,-1.4110,27,-0.0970,32,0.21013,50,0.90281,92,1.96909
ENSG00000186298,PPP1CC,90,-0.1785,128,0.36494,110,0.12944,94,-0.1251,72,-0.5295,137,0.47234,140,0.50834,104,0.04076,50,-1.0670,92,-0.1511
ENSG00000204842,ATXN2,41,-0.7101,78,0.29588,70,0.13315,48,-0.5006,79,0.32492,65,0.00934,82,0.38357,62,-0.0713,50,-0.3886,92,0.55692
ENSG00000089234,BRAP,13,-1.2043,20,-0.5820,10,-1.5609,23,-0.3937,23,-0.3291,34,0.25504,23,-0.3754,22,-0.4889,50,0.87362,92,1.93564
ENSG00000111275,ALDH2,371,0.42313,131,-1.1765,132,-1.1672,334,0.28364,284,0.00392,246,-0.2176,252,-0.1805,274,-0.0637,688,1.45916,92,-1.6988
ENSG00000234608,MAPKAPK5-AS1,33,-0.4660,30,-0.6048,58,0.41891,26,-0.8331,62,0.52816,29,-0.6362,42,-0.0770,42,-0.0799,50,0.19393,92,1.17989
ENSG00000089022,MAPKAPK5,24,-0.4249,39,0.33185,1,-4.9981,19,-0.8069,27,-0.2242,21,-0.5857,21,-0.6302,32,0.03160,50,0.73900,92,1.78262
ENSG00000089248,ERP29,67,-1.1496,104,-0.5010,329,1.35411,91,-0.7569,224,0.70145,121,-0.2744,283,1.09580,140,-0.0534,50,-1.5879,92,-0.6867
ENSG00000111300,NAA25,15,-0.8837,31,0.19301,6,-2.1497,24,-0.2364,20,-0.4252,21,-0.3739,8,-1.7871,21,-0.4795,50,0.97750,92,2.05512
ENSG00000135148,TRAFD1,26,0.04715,54,1.21191,2,-3.2331,15,-0.7891,14,-0.8560,11,-1.2664,5,-2.4562,15,-0.9347,50,1.09484,92,2.19173
ENSG00000173064,HECTD4,52,-0.6190,51,-0.6494,71,-0.1426,60,-0.4355,116,0.62088,79,0.00761,82,0.07773,101,0.50071,50,-0.6799,92,0.25110
ENSG00000089009,RPL6,757,0.47174,586,0.06601,597,0.09446,505,-0.1826,489,-0.2172,687,0.31492,722,0.39567,773,0.63106,50,-3.5796,92,-2.7034
ENSG00000179295,PTPN11,289,1.13072,162,0.18658,82,-0.8483,150,0.07339,135,-0.0982,194,0.47944,178,0.33965,128,-0.2081,50,-1.5844,92,-0.6831
ENSG00000089169,RPH3A,6,-3.4586,2,-4.9571,104,0.64013,74,0.12483,78,0.19243,169,1.46934,87,0.35204,54,-0.4407,50,-0.4939,92,0.44605
ENSG00000135144,DTX1,20,-1.0738,0,-5.8864,29,-0.4762,35,-0.2317,37,-0.1290,27,-0.6002,43,0.10386,51,0.47126,50,0.34911,92,1.34912
ENSG00000111344,RASAL1,8,-1.9349,57,1.04718,0,-6.7845,9,-1.8925,14,-1.1374,15,-1.0247,15,-1.0295,39,0.52254,50,0.84634,92,1.90447
ENSG00000123064,DDX54,22,-0.9240,28,-0.5903,21,-1.0199,23,-0.9440,34,-0.3098,24,-0.8079,28,-0.5775,64,0.87832,50,0.30026,92,1.29566
ENSG00000139405,RITA1,7,-2.4471,10,-2.0026,26,-0.6484,27,-0.6420,47,0.25135,54,0.46450,49,0.32162,43,0.14753,50,0.35821,92,1.35910
ENSG00000186815,TPCN1,39,0.04281,38,-0.0188,34,-0.1672,34,-0.2119,14,-1.5171,33,-0.2390,19,-1.0455,37,-0.0698,50,0.42829,92,1.43613
ENSG00000151176,PLBD2,34,-1.3071,72,-0.1713,65,-0.3292,80,0.00468,149,0.99440,52,-0.6534,95,0.26682,91,0.23947,50,-0.7128,92,0.21680
ENSG00000135094,SDS,1,-3.9079,5,-2.1768,0,-6.3547,20,-0.1601,3,-2.6517,8,-1.4493,23,0.06173,20,-0.1144,50,1.35271,92,2.49903
ENSG00000139410,SDSL,15,-0.6246,9,-1.3014,13,-0.8566,21,-0.1402,29,0.39858,8,-1.5316,22,-0.0422,5,-2.4874,50,1.28843,92,2.42143
ENSG00000257935,LHX5-AS1,0,-9.1943,0,-5.3581,12,-1.2228,10,-1.6572,7,-2.0721,23,-0.2888,22,-0.3578,47,1.04219,50,0.91078,92,1.97824
ENSG00000123066,MED13L,38,0.19023,22,-0.6427,38,0.19131,27,-0.3885,15,-1.2051,16,-1.1456,12,-1.5690,34,0.02789,50,0.62120,92,1.65023
ENSG00000111412,C12orf49,28,-2.0474,34,-1.7847,27,-2.1129,56,-1.1092,77,-0.5839,98,-0.2141,64,-0.8512,73,-0.7618,707,3.48540,92,-0.3077
ENSG00000135119,RNFT2,5,-3.0015,22,-1.0280,39,-0.1423,46,0.11043,51,0.26064,36,-0.2582,50,0.24624,40,-0.1199,50,0.24534,92,1.23577
ENSG00000135108,FBXO21,32,-1.5750,69,-0.4239,68,-0.4436,85,-0.1192,87,-0.0729,97,0.09795,124,0.48685,132,0.73602,50,-0.9078,92,0.01378
ENSG00000089250,NOS1,6,-2.5979,2,-4.0155,3,-3.4055,23,-0.8452,2,-3.8264,4,-3.2513,13,-1.6254,93,2.06152,50,0.42793,92,1.43574
ENSG00000171435,KSR2,1,-4.3108,3,-3.4658,12,-1.5264,19,-0.9013,29,-0.1744,30,-0.1049,31,-0.0705,46,0.67465,50,0.68378,92,1.72040
ENSG00000176871,WSB2,128,-0.0885,155,0.20482,127,-0.1066,160,0.28269,228,0.83137,108,-0.3545,178,0.43082,126,-0.1350,50,-1.4998,92,-0.5965
ENSG00000089220,PEBP1,1029,-0.0693,1227,0.20631,895,-0.2851,988,-0.1444,1441,0.46267,941,-0.2085,1400,0.41623,1311,0.38259,1054,-0.0325,92,-3.6477
ENSG00000135090,TAOK3,64,0.02470,44,-0.5685,16,-2.0130,57,-0.1778,56,-0.1878,78,0.33066,73,0.22956,79,0.41443,50,-0.3595,92,0.58765
ENSG00000111707,SUDS3,13,-1.3023,10,-1.6344,3,-3.1702,25,-0.3248,40,0.40615,24,-0.3567,42,0.49345,25,-0.3650,50,0.76667,92,1.81392
ENSG00000139767,SRRM4,0,-9.1769,1,-4.3338,7,-2.0000,18,-0.6686,22,-0.3453,18,-0.6242,21,-0.4483,38,0.61621,50,0.93096,92,2.00143
ENSG00000152137,HSPB8,268,2.27755,59,-0.2926,60,-0.2553,80,0.19679,49,-0.5742,22,-1.7586,48,-0.6073,40,-1.0203,50,-0.5405,92,0.39706
ENSG00000111725,PRKAB1,16,-0.5848,33,0.53444,24,0.05473,12,-1.0586,9,-1.4045,6,-1.8953,4,-2.6502,16,-0.7054,50,1.21844,92,2.33771
ENSG00000122966,CIT,15,-1.6707,18,-1.3636,57,0.32981,47,0.02554,29,-0.7155,32,-0.5370,49,0.10950,54,0.30557,50,0.13330,92,1.11420
ENSG00000135127,BICDL1,2,-3.7493,1,-4.7261,14,-0.9651,9,-1.5724,19,-0.5134,28,0.10702,26,0.00441,30,0.26382,50,1.03770,92,2.12498
ENSG00000111737,RAB35,19,-1.3204,25,-0.8979,56,0.33615,29,-0.7279,50,0.17359,44,-0.0434,39,-0.2100,50,0.22641,50,0.17606,92,1.16050
ENSG00000089154,GCN1,37,0.13016,32,-0.1270,30,-0.1942,20,-0.8989,27,-0.3703,20,-0.8304,45,0.40874,25,-0.5648,50,0.59206,92,1.61768
ENSG00000089157,RPLP0,462,0.72756,409,0.53064,478,0.78538,248,-0.2774,218,-0.4577,260,-0.1841,193,-0.6386,382,0.52404,50,-2.6295,92,-1.7456
ENSG00000089159,PXN,30,0.24366,20,-0.3713,25,-0.0291,19,-0.5251,10,-1.3225,2,-3.6591,13,-0.9943,18,-0.6442,50,1.07555,92,2.16915
ENSG00000111775,COX6A1,887,0.31380,765,0.07946,525,-0.5006,874,0.32042,894,0.32619,1275,0.90376,834,0.21605,793,0.16509,50,-3.9519,92,-3.0777
ENSG00000170855,TRIAP1,15,-0.7422,30,0.30566,14,-0.8641,14,-0.9567,10,-1.3058,12,-1.0656,14,-0.8595,20,-0.4333,50,1.11984,92,2.22108
ENSG00000257218,GATC,31,-0.3375,48,0.34253,29,-0.4490,32,-0.3061,48,0.32722,41,0.09029,11,-1.8406,29,-0.4823,50,0.40757,92,1.41332
ENSG00000111786,SRSF9,87,-0.1664,85,-0.2007,94,-0.0470,66,-0.6354,122,0.35305,130,0.45555,117,0.29440,118,0.37141,50,-1.0026,92,-0.0844
ENSG00000088986,DYNLL1,585,-0.5499,913,0.13988,367,-1.2505,587,-0.5858,1299,0.70467,1046,0.35544,1212,0.59219,1166,0.66250,675,-0.3301,92,-3.2803
ENSG00000110871,COQ5,20,-0.5534,24,-0.3368,32,0.13367,30,0.05879,17,-0.8644,13,-1.2066,21,-0.5354,18,-0.8764,50,0.84561,92,1.90364
ENSG00000022840,RNF10,52,-0.4975,98,0.48430,36,-1.0359,57,-0.3803,81,0.18475,84,0.23177,60,-0.2832,90,0.42363,50,-0.5557,92,0.38120
ENSG00000167272,POP5,21,-0.5963,24,-0.3745,30,-0.0182,13,-1.3818,31,0.02379,19,-0.7221,29,-0.0978,26,-0.2953,50,0.76886,92,1.81639
ENSG00000157782,CABP1,4,-2.8461,3,-3.0613,39,0.43500,17,-0.8965,27,-0.1086,23,-0.4099,13,-1.1771,33,0.19192,50,0.84097,92,1.89835
ENSG00000110917,MLEC,58,-0.4189,79,0.04551,127,0.79605,67,-0.2384,87,0.19442,81,0.07432,72,-0.0902,73,-0.0926,50,-0.6515,92,0.28078
ENSG00000175970,UNC119B,19,-1.0348,12,-1.7637,12,-1.7240,27,-0.5583,42,0.14757,37,-0.0452,37,-0.0654,47,0.40693,50,0.42864,92,1.43652
ENSG00000122971,ACADS,28,-0.1073,21,-0.5191,31,0.09142,33,0.20401,26,-0.1797,9,-1.6871,13,-1.1976,16,-1.0864,50,0.83655,92,1.89331
ENSG00000157837,SPPL3,54,-0.5879,94,0.25289,52,-0.6627,78,-0.0404,93,0.24694,52,-0.6638,81,0.03445,104,0.52193,50,-0.7067,92,0.22315
ENSG00000157895,C12orf43,4,-2.7838,16,-0.9115,40,0.44709,20,-0.6351,26,-0.2421,33,0.16774,18,-0.7506,23,-0.4659,50,0.81758,92,1.87170
ENSG00000089041,P2RX7,54,-0.6458,138,0.82211,0,-8.2596,20,-2.1723,7,-3.6117,16,-2.4168,4,-4.3338,6,-4.1446,705,4.50010,92,0.16740
ENSG00000110931,CAMKK2,5,-2.2520,22,-0.1210,17,-0.5057,19,-0.3900,18,-0.4375,12,-1.0089,6,-2.0258,18,-0.5108,50,1.15690,92,2.26474
ENSG00000089053,ANAPC5,121,0.27018,197,1.05937,44,-1.2589,64,-0.7557,89,-0.2130,109,0.10404,120,0.25426,125,0.39408,50,-1.0761,92,-0.1604
ENSG00000170633,RNF34,25,-0.6714,56,0.57777,26,-0.5919,33,-0.2984,22,-0.8574,22,-0.8742,21,-0.9055,42,0.15080,50,0.39270,92,1.39696
ENSG00000089094,KDM2B,10,-1.3480,21,-0.2749,0,-5.1373,16,-0.6785,21,-0.2587,11,-1.2049,12,-1.0518,25,-0.0020,50,1.10870,92,2.20799
ENSG00000188735,TMEM120B,9,-1.4020,5,-2.2056,17,-0.5396,8,-1.7273,19,-0.3693,25,0.06979,11,-1.0755,22,-0.1649,50,1.20502,92,2.32175
ENSG00000139725,RHOF,0,-5.3084,7,-1.8615,1,-3.8749,15,-0.8495,32,0.33848,32,0.33754,12,-1.0649,25,-0.0429,50,1.08252,92,2.17730
ENSG00000212694,LINC01089,18,-0.2355,21,-0.0349,5,-1.9602,11,-1.1148,5,-2.0060,13,-0.7317,14,-0.6262,13,-0.8975,50,1.37559,92,2.52683
ENSG00000110801,PSMD9,29,-0.5846,45,0.11413,28,-0.6077,25,-0.8303,57,0.46331,29,-0.5736,58,0.49776,36,-0.2607,50,0.27282,92,1.26571
ENSG00000110987,BCL7A,5,-2.0719,17,-0.4132,6,-1.8067,15,-0.6319,11,-1.0622,12,-0.9170,10,-1.2384,19,-0.2792,50,1.29815,92,2.43311
ENSG00000175727,MLXIP,15,-0.7321,18,-0.4036,26,0.12037,16,-0.6782,9,-1.4270,23,-0.0775,11,-1.1791,12,-1.1825,50,1.19417,92,2.30887
ENSG00000139719,VPS33A,15,-1.3047,40,0.21423,28,-0.3562,26,-0.5182,37,0.07813,20,-0.8230,34,-0.0292,29,-0.3153,50,0.56406,92,1.58648
ENSG00000130779,CLIP1,28,-1.0089,12,-2.1766,67,0.32742,52,-0.0659,55,0.02696,45,-0.2769,83,0.68258,55,0.04975,50,-0.1141,92,0.84835
ENSG00000111011,RSRC2,58,-0.3617,75,0.04904,67,-0.1242,62,-0.2605,93,0.37200,68,-0.1008,57,-0.3917,88,0.36053,50,-0.5747,92,0.36127
ENSG00000139726,DENR,42,-0.8995,18,-2.1264,81,0.08889,62,-0.3345,110,0.57601,74,-0.0484,90,0.26197,103,0.59447,50,-0.6399,92,0.29293
ENSG00000130787,HIP1R,143,1.00929,209,1.67391,36,-1.1361,63,-0.3119,40,-0.9684,77,0.01315,38,-1.0500,60,-0.4375,50,-0.6381,92,0.29480
ENSG00000139722,VPS37B,18,-0.2780,28,0.42655,14,-0.6129,11,-1.0307,7,-1.6206,8,-1.3770,3,-2.5407,11,-1.1315,50,1.40105,92,2.55787
ENSG00000150967,ABCB9,4,-2.6492,15,-0.7013,15,-0.7475,22,-0.2137,9,-1.4449,9,-1.4991,24,-0.0238,19,-0.4197,50,1.13901,92,2.24364
ENSG00000182196,ARL6IP4,135,-0.1773,182,0.29059,173,0.21439,156,0.05830,160,0.08653,189,0.34922,191,0.36724,160,0.11073,50,-1.6610,92,-0.7615
ENSG00000051825,MPHOSPH9,15,-0.6275,11,-1.0471,17,-0.4814,10,-1.2889,9,-1.3744,22,-0.0530,14,-0.7255,16,-0.6481,50,1.26126,92,2.38883
ENSG00000130921,C12orf65,6,-2.1417,20,-0.4002,19,-0.4771,15,-0.8617,21,-0.3343,7,-1.8279,20,-0.3583,24,-0.1662,50,1.05825,92,2.14894
ENSG00000111328,CDK2AP1,638,1.30094,307,0.10086,73,-2.0541,269,-0.1136,81,-1.8999,151,-0.9806,110,-1.4560,137,-1.2742,1338,2.73751,92,-1.7209
ENSG00000139697,SBNO1,19,-1.0948,34,-0.2079,14,-1.4944,48,0.32498,43,0.12339,44,0.16135,46,0.24769,25,-0.8076,50,0.37844,92,1.38130
ENSG00000183955,KMT5A,25,-1.6028,30,-1.3310,0,-8.0781,17,-2.2363,40,-0.9218,11,-2.7370,17,-2.1538,12,-2.9072,662,4.77617,92,0.36664
ENSG00000150977,RILPL2,6,-1.8624,7,-1.5292,2,-3.4551,15,-0.4467,11,-0.8731,13,-0.6638,8,-1.4166,15,-0.5238,50,1.46357,92,2.63464
ENSG00000184209,SNRNP35,26,-0.2839,28,-0.1454,14,-1.2210,19,-0.7535,26,-0.2903,34,0.14221,22,-0.5353,24,-0.4234,50,0.75751,92,1.80354
ENSG00000188026,RILPL1,66,0.97389,84,1.39529,5,-2.9217,24,-0.6466,21,-0.7828,22,-0.7538,12,-1.6035,22,-0.8708,50,0.53165,92,1.55046
ENSG00000086598,TMED2,79,-0.4685,133,0.33777,199,0.99873,82,-0.4413,105,-0.0258,94,-0.1957,108,0.01515,123,0.25580,50,-1.1507,92,-0.2375
ENSG00000111364,DDX55,18,-0.3800,15,-0.6221,1,-3.8656,13,-0.8417,14,-0.7426,13,-0.8861,16,-0.5677,17,-0.5213,50,1.27463,92,2.40485
ENSG00000111361,EIF2B1,40,-0.0889,38,-0.1740,33,-0.3764,29,-0.6375,39,-0.1315,28,-0.6344,46,0.13660,42,0.00094,50,0.26509,92,1.25729
ENSG00000111358,GTF2H3,14,-1.2670,22,-0.6056,21,-0.6528,28,-0.2453,29,-0.1452,14,-1.2262,46,0.56929,25,-0.4511,50,0.70005,92,1.73870
ENSG00000119242,CCDC92,47,-1.4871,66,-0.9823,60,-1.1125,129,0.05157,242,1.06078,184,0.60563,142,0.19271,163,0.51503,50,-1.3852,92,-0.4789
ENSG00000179195,ZNF664,130,1.03743,95,0.52403,18,-1.9671,84,0.36493,35,-0.9950,95,0.52800,42,-0.7532,54,-0.4347,50,-0.4711,92,0.47001
ENSG00000196498,NCOR2,61,-0.0488,96,0.65724,63,-0.0156,58,-0.1432,43,-0.5934,76,0.29537,47,-0.4520,59,-0.1156,50,-0.3586,92,0.58863
ENSG00000073060,SCARB1,27,-0.6419,45,0.10637,51,0.32051,26,-0.7426,28,-0.6120,29,-0.5429,24,-0.8452,48,0.25309,50,0.29004,92,1.28450
ENSG00000150991,UBC,1114,-0.0714,1165,-0.0024,1059,-0.1509,1136,-0.0451,1840,0.72852,1633,0.53440,1775,0.66962,1388,0.33548,50,-4.6370,92,-3.7652
ENSG00000184992,BRI3BP,47,-0.0910,39,-0.3763,17,-1.5749,57,0.24154,29,-0.8119,60,0.29459,56,0.19402,47,-0.1054,50,0.01819,92,0.99010
ENSG00000081760,AACS,3,-2.9422,8,-1.6373,0,-6.5160,13,-1.0145,48,1.10109,10,-1.2894,21,-0.2184,19,-0.4029,50,1.15945,92,2.26776
ENSG00000139364,TMEM132B,12,-1.4280,4,-3.0269,3,-3.1338,28,-0.1930,21,-0.6490,19,-0.7602,38,0.29321,38,0.37124,50,0.73291,92,1.77574
ENSG00000181234,TMEM132C,8,-1.5573,11,-1.0245,0,-6.3907,19,-0.2957,6,-1.7930,18,-0.3351,2,-3.0389,22,-0.0545,50,1.30921,92,2.44643
ENSG00000139370,SLC15A4,42,0.43531,37,0.21799,10,-1.7522,26,-0.3457,23,-0.4741,19,-0.8025,17,-0.9220,25,-0.4711,50,0.70970,92,1.74957
ENSG00000151948,GLT1D1,0,-6.2180,4,-3.2854,3,-3.6107,37,-0.0911,51,0.41007,73,0.99122,46,0.24297,39,-0.0131,50,0.38420,92,1.38762
ENSG00000060709,RIMBP2,1,-4.8541,4,-3.5951,46,-0.1348,40,-0.3671,137,1.67241,48,-0.0425,73,0.61548,39,-0.4576,50,0.01185,92,0.98328
ENSG00000111450,STX2,27,0.14209,29,0.25057,12,-1.1226,6,-2.1021,32,0.38020,14,-0.8947,9,-1.5295,16,-0.8000,50,1.11657,92,2.21724
ENSG00000132341,RAN,137,-1.3372,168,-1.0373,220,-0.6278,288,-0.2373,548,0.80574,387,0.24543,561,0.84646,522,0.93010,50,-2.8098,92,-1.9278
ENSG00000061936,SFSWAP,18,-0.8947,49,0.61632,38,0.21583,22,-0.6684,18,-0.9537,23,-0.5739,31,-0.0834,23,-0.6729,50,0.65355,92,1.68646
ENSG00000198598,MMP17,9,-2.0073,2,-4.0634,0,-7.0484,17,-1.1907,22,-0.7281,46,0.41400,40,0.19374,55,0.89985,50,0.54696,92,1.56746
ENSG00000177169,ULK1,12,-1.7977,13,-1.7221,21,-0.9969,30,-0.5157,53,0.38949,42,0.02289,30,-0.5117,55,0.55327,50,0.29298,92,1.28771
ENSG00000183495,EP400,34,0.05790,16,-1.0894,16,-1.0557,19,-0.8936,18,-0.8694,52,0.72177,19,-0.8392,30,-0.1312,50,0.67068,92,1.70568
ENSG00000185163,DDX51,11,-1.0551,12,-0.8692,3,-2.6594,12,-0.9281,14,-0.6747,22,-0.0419,10,-1.2187,17,-0.4712,50,1.29877,92,2.43386
ENSG00000184967,NOC4L,6,-2.0550,26,0.06224,21,-0.2063,13,-0.9870,16,-0.6113,12,-1.0847,20,-0.3063,17,-0.6903,50,1.14460,92,2.25023
ENSG00000182870,GALNT9,4,-2.7644,1,-4.2778,26,-0.2844,15,-1.1705,38,0.31661,27,-0.2208,24,-0.3797,37,0.34504,50,0.75343,92,1.79892
ENSG00000112787,FBRSL1,30,-0.2623,47,0.44096,5,-2.9265,26,-0.5115,22,-0.7300,38,0.10281,16,-1.1819,36,0.03746,50,0.55764,92,1.57934
ENSG00000176894,PXMP2,17,-0.3243,9,-1.1611,0,-6.2740,13,-0.7434,5,-2.1455,8,-1.3586,10,-1.1254,17,-0.3392,50,1.45110,92,2.61927
ENSG00000247077,PGAM5,6,-2.6416,23,-0.7263,23,-0.7104,32,-0.2363,36,-0.0107,23,-0.7045,34,-0.1281,42,0.25371,50,0.49749,92,1.51257
ENSG00000176915,ANKLE2,12,-1.6644,33,-0.1025,10,-1.9169,35,-0.0198,30,-0.2512,31,-0.2223,53,0.61509,28,-0.4577,50,0.53390,92,1.55296
ENSG00000090615,GOLGA3,28,-1.0070,32,-0.8381,73,0.44971,46,-0.2963,70,0.38787,32,-0.8267,44,-0.3211,67,0.37322,50,-0.1374,92,0.82344
ENSG00000072609,CHFR,17,-0.2849,26,0.31668,2,-3.0343,2,-3.3966,7,-1.5541,20,-0.0678,3,-2.9045,17,-0.3615,50,1.41418,92,2.57393
ENSG00000198040,ZNF84,21,-1.0004,53,0.41343,20,-1.0294,40,-0.0170,19,-1.1685,32,-0.3818,40,-0.0369,40,-0.0133,50,0.33358,92,1.33211
ENSG00000196387,ZNF140,10,-1.1652,17,-0.4525,28,0.33095,10,-1.3061,9,-1.3320,8,-1.5036,20,-0.2183,14,-0.8605,50,1.27536,92,2.40573
ENSG00000256223,ZNF10,23,-0.4430,14,-1.1727,17,-0.9120,14,-1.2584,19,-0.7777,42,0.43649,43,0.50730,26,-0.3104,50,0.74011,92,1.78388
ENSG00000090612,ZNF268,19,-0.1860,13,-0.7217,6,-1.7787,12,-0.9103,7,-1.5595,21,-0.0434,8,-1.3512,12,-1.0233,50,1.39978,92,2.55632
ENSG00000196199,MPHOSPH8,51,-0.6927,74,-0.1189,42,-0.9956,96,0.31070,74,-0.1174,111,0.51386,118,0.61474,79,-0.0190,50,-0.7171,92,0.21229
ENSG00000121390,PSPC1,31,-0.7682,40,-0.3787,36,-0.5470,30,-0.8530,72,0.52998,70,0.48555,34,-0.6086,60,0.30700,50,-0.0288,92,0.93962
ENSG00000121741,ZMYM2,38,-0.7078,80,0.46090,41,-0.5605,64,0.12278,69,0.22068,65,0.12830,55,-0.1229,53,-0.2248,50,-0.2711,92,0.68132
ENSG00000121742,GJB6,0,-7.3931,4,-3.8264,1,-5.7713,109,1.22935,12,-2.2940,30,-0.9268,51,-0.1251,89,0.95807,50,-0.1656,92,0.79339
ENSG00000165475,CRYL1,118,0.84910,132,1.03460,27,-1.4038,53,-0.4418,63,-0.1529,66,-0.0668,74,0.09807,57,-0.3381,50,-0.4925,92,0.44751
ENSG00000032742,IFT88,20,-0.5936,42,0.57607,16,-0.8701,16,-0.9902,14,-1.0638,11,-1.4009,33,0.18142,24,-0.3959,50,0.84940,92,1.90796
ENSG00000278291,AL161772.1,83,0.47270,71,0.22462,53,-0.2215,47,-0.4198,58,-0.0941,55,-0.1534,63,0.04892,59,-0.0778,50,-0.3055,92,0.64484
ENSG00000172458,IL17D,133,1.33152,39,-0.6297,35,-0.7881,77,0.47487,24,-1.3317,27,-1.1433,50,-0.2472,53,-0.1926,50,-0.2427,92,0.71137
ENSG00000150456,EEF1AKMT1,9,-1.1722,10,-1.0495,0,-6.0594,14,-0.6446,18,-0.2669,9,-1.2532,12,-0.8791,15,-0.6168,50,1.41874,92,2.57951
ENSG00000132953,XPO4,17,-0.4527,18,-0.3076,7,-1.6991,8,-1.5651,13,-0.8251,8,-1.5690,22,-0.0353,16,-0.5675,50,1.29955,92,2.43479
ENSG00000150459,SAP18,262,0.02990,186,-0.5037,281,0.14090,264,0.04287,467,0.96174,327,0.37731,390,0.66368,254,-0.0262,50,-2.4411,92,-1.5549
ENSG00000173141,MRPL57,93,-0.5019,128,-0.0063,89,-0.5595,91,-0.5816,182,0.54487,185,0.57627,170,0.44035,168,0.51708,50,-1.4237,92,-0.5185
ENSG00000180776,ZDHHC20,75,0.22353,162,1.49595,26,-1.3736,41,-0.7759,50,-0.4072,66,0.01020,44,-0.5929,67,0.05443,50,-0.4034,92,0.54137
ENSG00000165487,MICU2,43,-0.4224,79,0.53007,40,-0.5410,34,-0.8277,68,0.28866,48,-0.2473,67,0.25843,60,0.11695,50,-0.1856,92,0.77210
ENSG00000151835,SACS,30,-0.4136,32,-0.3195,28,-0.5188,36,-0.1275,60,0.67972,23,-0.7719,33,-0.2627,29,-0.5125,50,0.38869,92,1.39255
