Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Body Mass Index,Body Mass Index,Adipose,ABCE1,ENSG00000164163.10,protein-coding,FOCUS,4.61E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,NDUFS3,ENSG00000213619.9,protein-coding,FOCUS,7.48E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,LGR4,ENSG00000205213.13,protein-coding,FOCUS,-4.47E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,SPN,ENSG00000197471.11,protein-coding,FOCUS,-9.16E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,LIN7C,ENSG00000148943.11,protein-coding,FOCUS,-6.87E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,PXDN,ENSG00000130508.10,protein-coding,FOCUS,8.49E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,MRPL33,ENSG00000243147.7,protein-coding,FOCUS,-4.48E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,BCKDK,ENSG00000103507.13,protein-coding,FOCUS,-5.32E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,CIB4,ENSG00000157884.10,protein-coding,FOCUS,4.35E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,DNAJB4,ENSG00000162616.8,protein-coding,FOCUS,-5.69E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,ABCE1,ENSG00000164163.10,protein-coding,FOCUS,4.61E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,SLX4,ENSG00000188827.10,protein-coding,FOCUS,-5.14E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,SLX4,ENSG00000188827.10,protein-coding,FOCUS,-4.87E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,TDRD12,ENSG00000173809.17,protein-coding,FOCUS,5.39E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,ACTR1A,ENSG00000138107.12,protein-coding,FOCUS,5.43E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,ATAD2B,ENSG00000119778.14,protein-coding,FOCUS,8.63E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,RP11-70F11.2,ENSG00000242041.1,processed_pseudogene,FOCUS,6.25E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,APOC2,ENSG00000234906.9,protein-coding,FOCUS,6.71E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Whole Blood,PACRG,ENSG00000112530.11,protein-coding,FOCUS,-4.62E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,ATAD2B,ENSG00000119778.14,protein-coding,FOCUS,8.63E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Adipose,TDRD12,ENSG00000173809.17,protein-coding,FOCUS,5.39E+00,-,TWASP000100
Body Mass Index,Body Mass Index,Brain Hippocampus,LRRC1,ENSG00000137269.14,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-04,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,NAGA,ENSG00000198951.11,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.00E-05,TWASP000165
Body Mass Index,Body Mass Index,Muscle Skeletal,AC083884.8,ENSG00000232729.7,processed_transcript,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-05,TWASP000141
Body Mass Index,Body Mass Index,Spleen,RP11-71L14.3,ENSG00000279693.1,TEC,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-05,TWASP000141
Body Mass Index,Body Mass Index,Fibroblasts,CTD-2091N23.1,ENSG00000251361.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,CHDH,ENSG00000016391.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.00E-05,TWASP000165
Body Mass Index,Body Mass Index,Lung,ZKSCAN3,ENSG00000189298.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-05,TWASP000141
Body Mass Index,Body Mass Index,Adipose,KAT8,ENSG00000103510.19,protein-coding,FUSION,-,1.00E-06,TWASP000002
Body Mass Index,Body Mass Index,Blood,GGNBP2,ENSG00000278311.4,protein-coding,FUSION,-,1.00E-06,TWASP000002
Body Mass Index,Body Mass Index,Blood,NR1H3,ENSG00000025434.18,protein-coding,FUSION,-,1.00E-06,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,UHRF1BP1,ENSG00000065060.16,protein-coding,FUSION,-,1.00E-07,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,FTSJ3,ENSG00000108592.16,protein-coding,FUSION,-,1.00E-07,TWASP000002
Body Mass Index,Body Mass Index,Blood,POMC,ENSG00000115138.10,protein-coding,FUSION,-,1.00E-07,TWASP000002
Body Mass Index,Body Mass Index,Adipose,NPC1,ENSG00000141458.12,protein-coding,FUSION,-,1.00E-07,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,TNRC6B,ENSG00000100354.20,protein-coding,MultiXcan,-,1.00E-07,TWASP000056
Body Mass Index,Body Mass Index,Stomach,RP11-1072A3.4,ENSG00000275263.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-08,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,ACSM1,ENSG00000166743.9,protein-coding,MultiXcan,-,1.00E-08,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,HIGD1A,ENSG00000181061.13,protein-coding,MultiXcan,-,1.00E-09,TWASP000056
Body Mass Index,Body Mass Index,Adipose,MAP2K5,ENSG00000137764.19,protein-coding,FUSION,-,1.00E-09,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,NXPE1,ENSG00000095110.7,protein-coding,MultiXcan,-,1.00E-10,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Muscularis,MAU2,ENSG00000129933.20,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-10,TWASP000141
Body Mass Index,Body Mass Index,Esophagus Muscularis,BCDIN3D-AS1,ENSG00000258057.5,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.00E-13,TWASP000141
Body Mass Index,Body Mass Index,Blood,SULT1A2,ENSG00000197165.10,protein-coding,FUSION,-,1.00E-13,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,MAP2K5,ENSG00000137764.19,protein-coding,FUSION,-,1.00E-14,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,PSMC3,ENSG00000165916.8,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.00E-20,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,SGF29,ENSG00000176476.8,protein-coding,FUSION,-,1.00E-22,TWASP000002
Body Mass Index,Body Mass Index,Cross-tissue,CORO1A,ENSG00000102879.15,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.00E-34,TWASP000165
Body Mass Index,Body Mass Index,Testis,RP11-165H23.1,ENSG00000260995.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-05,TWASP000141
Body Mass Index,Body Mass Index,Artery Tibia,PRR15L,ENSG00000167183.2,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-05,TWASP000141
Body Mass Index,Body Mass Index,Muscle Skeletal,HCG11,ENSG00000228223.2,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,TBC1D3B,ENSG00000274808.5,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-06,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,TMEM258,ENSG00000134825.15,protein-coding,MultiXcan,-,1.01E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RNF122,ENSG00000133874.1,protein-coding,MultiXcan,-,1.01E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ZSCAN12,ENSG00000158691.14,protein-coding,MultiXcan,-,1.01E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RN7SL717P,ENSG00000240302.3,misc_RNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,TRMT61B,ENSG00000171103.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,MPI,ENSG00000178802.17,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,EVI5,ENSG00000067208.14,protein-coding,MultiXcan,-,1.01E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ACP2,ENSG00000134575.9,protein-coding,MultiXcan,-,1.01E-08,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,C22orf23,ENSG00000128346.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,AP006621.5,ENSG00000255284.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-09,TWASP000165
Body Mass Index,Body Mass Index,Pancreas,PIAS4,ENSG00000105229.6,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-09,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,PITPNC1,ENSG00000154217.14,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.01E-09,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,BAG5,ENSG00000166170.9,protein-coding,MultiXcan,-,1.01E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ZNF233,ENSG00000159915.12,protein-coding,MultiXcan,-,1.01E-10,TWASP000056
Body Mass Index,Body Mass Index,Artery Coronary,BARX1,ENSG00000131668.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-11,TWASP000141
Body Mass Index,Body Mass Index,Adipose,RP11-264B17.2,ENSG00000260853.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-11,TWASP000141
Body Mass Index,Body Mass Index,Fibroblasts,SLC2A2,ENSG00000163581.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-11,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,SEC16B,ENSG00000120341.18,protein-coding,UTMOST,-,1.01E-11,TWASP000100
Body Mass Index,Body Mass Index,Cross-tissue,CUEDC2,ENSG00000107874.10,protein-coding,MultiXcan,-,1.01E-12,TWASP000056
Body Mass Index,Body Mass Index,Heart Left Ventricle,ITGAX,ENSG00000140678.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-12,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,PRSS8,ENSG00000052344.15,protein-coding,MultiXcan,-,1.01E-13,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,CENPO,ENSG00000138092.10,protein-coding,Summary-MultiXcan(S-MultiXcan),-,1.01E-15,TWASP000056
Body Mass Index,Body Mass Index,Breast Mammary Tissue,RP11-1348G14.5,ENSG00000260796.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.01E-19,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,TBC1D10B,ENSG00000169221.13,protein-coding,MultiXcan,-,1.01E-23,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,MTCH2,ENSG00000109919.9,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.01E-31,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,CATIP,ENSG00000158428.3,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-05,TWASP000165
Body Mass Index,Body Mass Index,Adrenal Gland,WDR76,ENSG00000092470.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-05,TWASP000141
Body Mass Index,Body Mass Index,Nerve Tibial,RP11-284F21.8,ENSG00000260460.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-05,TWASP000141
Body Mass Index,Body Mass Index,Anterior Cingulate Cortex,ECE2,ENSG00000145194.17,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-05,TWASP000141
Body Mass Index,Body Mass Index,Adipose,TRDC,ENSG00000211829.9,TR_C_gene,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-05,TWASP000141
Body Mass Index,Body Mass Index,Breast Mammary Tissue,RP11-211N11.5,ENSG00000234393.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-06,TWASP000141
Body Mass Index,Body Mass Index,Esophagus Mucosa,RP4-563E14.1,ENSG00000273759.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,ACSM5,ENSG00000183549.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-06,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,IGSF9B,ENSG00000080854.14,protein-coding,MultiXcan,-,1.02E-06,TWASP000056
Body Mass Index,Body Mass Index,Fibroblasts,HIC1,ENSG00000177374.12,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,PREX1,ENSG00000124126.13,protein-coding,MultiXcan,-,1.02E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,NFATC3,ENSG00000072736.18,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,PIK3R3,ENSG00000117461.14,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.02E-07,TWASP000165
Body Mass Index,Body Mass Index,Brain Hippocampus,PACRG,ENSG00000112530.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-07,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,FBXL18,ENSG00000155034.18,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,PPP2R3A,ENSG00000073711.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,VAC14-AS1,ENSG00000214353.7,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,LRP1,ENSG00000123384.13,protein-coding,MultiXcan,-,1.02E-08,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,AP006621.6,ENSG00000255142.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,DIPK1A,ENSG00000154511,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,SLC16A3,ENSG00000141526.16,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-09,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,PPP2R3A,ENSG00000073711.10,protein-coding,MultiXcan,-,1.02E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RP11-73M18.8,ENSG00000269958.1,sense_intronic,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-10,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,KRTAP12-2,ENSG00000221864.4,protein-coding,MultiXcan,-,1.02E-11,TWASP000056
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,URI1,ENSG00000105176.17,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-12,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,GDI2P2,ENSG00000233994.2,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.02E-18,TWASP000165
Body Mass Index,Body Mass Index,Pituitary,NPIPB6,ENSG00000198156.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-28,TWASP000141
Body Mass Index,Body Mass Index,Adipose,TFAP2B,ENSG00000008196.12,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.02E-30,TWASP000141
Body Mass Index,Body Mass Index,EBV-Transformed Lymphocyte,GIPR,ENSG00000010310.8,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,RP11-660M5.1,ENSG00000271172.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.03E-05,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,CD83,ENSG00000112149.9,protein-coding,MultiXcan,-,1.03E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,GNMT,ENSG00000124713.5,protein-coding,UTMOST,-,1.03E-06,TWASP000100
Body Mass Index,Body Mass Index,Testis,QPCTL,ENSG00000011478.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,NUDT12,ENSG00000112874.9,protein-coding,MultiXcan,-,1.03E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,TRIM65,ENSG00000141569.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.03E-06,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,YEATS2,ENSG00000163872.15,protein-coding,MultiXcan,-,1.03E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,C3orf62,ENSG00000188315.7,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.03E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,RP11-538P18.2,ENSG00000243150.5,antisense,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.03E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,VIRMA,ENSG00000164944,protein-coding,MultiXcan,-,1.03E-09,TWASP000056
Body Mass Index,Body Mass Index,Brain Frontal Cortex,CLDN23,ENSG00000253958.1,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-10,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,VIRMA,ENSG00000164944,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.03E-11,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,RPS18,ENSG00000231500.6,protein-coding,MultiXcan,-,1.03E-11,TWASP000056
Body Mass Index,Body Mass Index,Nerve Tibial,RP11-455F5.3,ENSG00000250616.2,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-13,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,SLC35G2,ENSG00000168917.8,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.03E-15,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,CLEC18C,ENSG00000157335.20,protein-coding,MultiXcan,-,1.03E-15,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RP1L1,ENSG00000183638.5,protein-coding,MultiXcan,-,1.03E-15,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RP11-867G23.13,ENSG00000254458.1,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.03E-17,TWASP000165
Body Mass Index,Body Mass Index,Pituitary,BOLA2,ENSG00000183336.8,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-17,TWASP000141
Body Mass Index,Body Mass Index,Nerve Tibial,ATP2A1,ENSG00000196296.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-26,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,FAIM2,ENSG00000135472.8,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.03E-28,TWASP000165
Body Mass Index,Body Mass Index,Prostate,DNAJC27-AS1,ENSG00000224165.5,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.03E-52,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,AC104695.4,ENSG00000227938.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-05,TWASP000165
Body Mass Index,Body Mass Index,Esophagus Mucosa,ATP5F1AP3,ENSG00000263232,pseudogene,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.04E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,MRPS6P2,ENSG00000237130.1,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-05,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,JUP,ENSG00000173801.16,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-05,TWASP000165
Body Mass Index,Body Mass Index,Brain Cortex,LRRC53,ENSG00000162621.6,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.04E-06,TWASP000141
Body Mass Index,Body Mass Index,Skin Sun Exposed,AC015971.2,ENSG00000228363.2,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.04E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,ISCA2,ENSG00000165898.13,protein-coding,MultiXcan,-,1.04E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,GLT8D1,ENSG00000016864.18,protein-coding,MultiXcan,-,1.04E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,SLC51A,ENSG00000163959.9,protein-coding,MultiXcan,-,1.04E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,YIPF3,ENSG00000137207.11,protein-coding,MultiXcan,-,1.04E-06,TWASP000056
Body Mass Index,Body Mass Index,Brain Cerebellum,CCDC148,ENSG00000153237.17,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,1.04E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,SMARCD2,ENSG00000108604.15,protein-coding,MultiXcan,-,1.04E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,SLC25A10,ENSG00000183048.11,protein-coding,UTMOST,-,1.04E-06,TWASP000100
Body Mass Index,Body Mass Index,Cross-tissue,NT5C2,ENSG00000076685.18,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,RP11-33B1.3,ENSG00000250950.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,NR2F1-AS1,ENSG00000237187.8,antisense,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,1.04E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,PCAT4,ENSG00000251321.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,VPS51,ENSG00000149823.8,protein-coding,MultiXcan,-,1.04E-08,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,GPBP1L1,ENSG00000159592.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,PTGFR,ENSG00000122420.9,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,GOLGA6A,ENSG00000159289.6,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,1.04E-09,TWASP000165
