Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ATP13A2,ENSG00000159363.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SEMA4B,ENSG00000185033.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CCDC18,ENSG00000122483.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ADGRL1,ENSG00000072071.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LRCH1,ENSG00000136141.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,EHD3,ENSG00000013016.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,NEMP1,ENSG00000166881.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PCDHA6,ENSG00000081842.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LSG1,ENSG00000041802.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ALDH16A1,ENSG00000161618.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,APOLD1,ENSG00000178878.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ANXA1,ENSG00000135046.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MAN1A1,ENSG00000111885.6,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AP2A1,ENSG00000196961.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,COMTD1,ENSG00000165644.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,MAP7D1,ENSG00000116871.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,AP4E1,ENSG00000081014.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PIH1D1,ENSG00000104872.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ARHGAP27,ENSG00000159314.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PIP4K2A,ENSG00000150867.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ASB8,ENSG00000177981.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ASNS,ENSG00000070669.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MED19,ENSG00000156603.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,IRAG1,ENSG00000072952,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,NABP2,ENSG00000139579.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SFXN2,ENSG00000156398.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MIA2,ENSG00000150526.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MSRA,ENSG00000175806.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PPAT,ENSG00000128059.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,MRPL21,ENSG00000197345.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,HMOX1,ENSG00000100292.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,CD36,ENSG00000135218.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PYGM,ENSG00000068976.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,MSRB2,ENSG00000148450.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,KIF27,ENSG00000165115.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,TARBP1,ENSG00000059588.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RMI1,ENSG00000178966.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PTGER3,ENSG00000050628.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,TCHP,ENSG00000139437.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,TEX10,ENSG00000136891.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CHD1L,ENSG00000131778.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LMO7,ENSG00000136153.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RAB37,ENSG00000172794.19,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,KSR1,ENSG00000141068.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,DNAAF9,ENSG00000088854,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PPP1R14A,ENSG00000167641.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,LPP,ENSG00000145012.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,HSD17B4,ENSG00000133835.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,CDC26,ENSG00000176386.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,RAP1GAP2,ENSG00000132359.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ELOVL1,ENSG00000066322.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,NFE2L1,ENSG00000082641.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PCNX1,ENSG00000100731.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AKTIP,ENSG00000166971.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PPP1R12A,ENSG00000058272.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,IFT88,ENSG00000032742.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CEP152,ENSG00000103995.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,LGALS8,ENSG00000116977.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PELI2,ENSG00000139946.9,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SBF1,ENSG00000100241.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PGPEP1,ENSG00000130517.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,FEM1A,ENSG00000141965.4,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SCARB1,ENSG00000073060.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CPNE4,ENSG00000196353.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,SLC6A12,ENSG00000111181.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,TG,ENSG00000042832.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,OLIG1,ENSG00000184221.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,GPR108,ENSG00000125734.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PLBD1,ENSG00000121316.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,AP4B1,ENSG00000134262.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,SCFD1,ENSG00000092108.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,NKD2,ENSG00000145506.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,ANXA1,ENSG00000135046.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CKAP2,ENSG00000136108.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SPARCL1,ENSG00000152583.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PPM1J,ENSG00000155367.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PPFIBP2,ENSG00000166387.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,GINM1,ENSG00000055211.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PPP1CC,ENSG00000186298.11,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,TEK,ENSG00000120156.20,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SDK1,ENSG00000146555.18,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,RARS2,ENSG00000146282.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SNHG7,ENSG00000233016.6,antisense,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,IFIT5,ENSG00000152778.8,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Peripheral Blood,PLCL2,ENSG00000154822.17,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,MPHOSPH9,ENSG00000051825.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PRKCD,ENSG00000163932.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PRDX1,ENSG00000117450.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CENPO,ENSG00000138092.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,POMC,ENSG00000115138.10,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,PIK3R1,ENSG00000145675.14,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,ELAVL4,ENSG00000162374.16,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,PSTK,ENSG00000179988.13,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,SYCP2L,ENSG00000153157.12,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Brain,CEP164,ENSG00000110274.15,protein-coding,FUSION,-,-,TWASP000136
Attention Deficit/Hyperactivity Disorder,Attention Deficit Hyperactivity Disorder,Whole Blood,ARID4A,ENSG00000032219.18,protein-coding,FUSION,-,-,TWASP000136
