gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000136160	EDNRB	452	80	260	63	472	308	1102	568	413.125
ENSG00000136161	RCBTB2	3760	NA	4294	NA	NA	NA	NA	NA	4027
ENSG00000136193	SCRN1	2624	1923	2028	1519	2565	NA	2411	2110	2168.57142857143
ENSG00000136205	TNS3	3964	4730	3582	4756	NA	NA	NA	NA	4258
ENSG00000136237	RAPGEF5	616	NA	781	NA	259	NA	172	NA	457
ENSG00000136238	RAC1	4074	2448	4245	3962	2922	NA	3951	3464	3580.85714285714
ENSG00000136240	KDELR2	2173	2289	1499	1852	2412	NA	1113	1010	1764
ENSG00000136243	NUP42	NA	NA	NA	5008	NA	NA	NA	NA	5008
ENSG00000136244	IL6	NA	NA	NA	NA	1019	NA	NA	NA	1019
ENSG00000136247	ZDHHC4	3308	5056	3816	5734	NA	NA	4411	3452	4296.16666666667
ENSG00000136267	DGKB	2920	2119	3161	3032	2407	NA	1635	1494	2395.42857142857
ENSG00000136270	TBRG4	NA	NA	5435	NA	NA	NA	NA	NA	5435
ENSG00000136271	DDX56	NA	5469	5362	NA	NA	NA	4457	NA	5096
ENSG00000136274	NACAD	4855	2318	4125	2942	1778	NA	2034	1205	2751
ENSG00000136279	DBNL	4162	5000	3841	3944	2987	NA	3170	NA	3850.66666666667
ENSG00000136280	CCM2	3041	4300	4026	4272	NA	NA	3025	2689	3558.83333333333
ENSG00000136295	TTYH3	NA	NA	3179	5673	NA	NA	3501	NA	4117.66666666667
ENSG00000136319	TTC5	NA	5217	4671	5074	NA	NA	NA	NA	4987.33333333333
ENSG00000136352	NKX2-1	428	713	193	343	NA	NA	NA	496	434.6
ENSG00000136371	MTHFS	3835	4232	5015	4184	NA	NA	NA	1091	3671.4
ENSG00000136379	ABHD17C	NA	NA	5463	NA	NA	NA	NA	NA	5463
ENSG00000136381	IREB2	NA	5273	4807	5059	NA	NA	4333	3788	4652
ENSG00000136436	CALCOCO2	5582	NA	5116	NA	2606	NA	NA	NA	4434.66666666667
ENSG00000136448	NMT1	3771	3735	4961	NA	NA	NA	NA	2527	3748.5
ENSG00000136450	SRSF1	4062	4020	3259	4970	NA	NA	3421	NA	3946.4
ENSG00000136451	VEZF1	5196	NA	4677	3926	NA	NA	NA	NA	4599.66666666667
ENSG00000136478	TEX2	5432	4816	6146	5273	NA	NA	3886	NA	5110.6
ENSG00000136485	DCAF7	5428	4896	NA	NA	NA	NA	NA	3689	4671
ENSG00000136490	LIMD2	NA	NA	4062	NA	NA	NA	NA	NA	4062
ENSG00000136504	KAT7	NA	5308	6413	NA	NA	NA	3872	3038	4657.75
ENSG00000136521	NDUFB5	1673	2108	1921	2142	2581	918	2321	1707	1921.375
ENSG00000136522	MRPL47	4468	4523	4651	5841	NA	NA	4120	1496	4183.16666666667
ENSG00000136527	TRA2B	3192	4252	3398	4971	1447	NA	4507	NA	3627.83333333333
ENSG00000136531	SCN2A	370	615	488	540	341	747	382	761	530.5
ENSG00000136536	MARCH7	4513	5285	4089	NA	NA	NA	3476	NA	4340.75
ENSG00000136541	ERMN	186	640	212	250	21	430	50	168	244.625
ENSG00000136546	SCN7A	2728	1943	NA	1687	NA	NA	NA	NA	2119.33333333333
ENSG00000136560	TANK	4601	4134	5113	2700	NA	NA	3520	3374	3907
ENSG00000136603	SKIL	NA	NA	5967	4877	3061	NA	3879	NA	4446
ENSG00000136628	EPRS	4407	2450	5667	2967	NA	NA	4542	2391	3737.33333333333
ENSG00000136631	VPS45	4171	5120	3897	NA	NA	NA	2440	2610	3647.6
ENSG00000136636	KCTD3	NA	4388	6506	NA	1753	NA	NA	NA	4215.66666666667
ENSG00000136643	RPS6KC1	NA	NA	NA	5708	NA	NA	NA	NA	5708
ENSG00000136682	CBWD2	NA	NA	4277	NA	NA	NA	NA	NA	4277
ENSG00000136698	CFC1	NA	1312	NA	1127	NA	NA	NA	NA	1219.5
ENSG00000136699	SMPD4	4085	1347	3511	1299	NA	NA	2107	1282	2271.83333333333
ENSG00000136709	WDR33	4392	4474	4074	NA	NA	NA	NA	NA	4313.33333333333
ENSG00000136710	CCDC115	4588	3849	6002	4958	NA	NA	4351	NA	4749.6
ENSG00000136717	BIN1	5121	4449	3781	3611	NA	NA	3669	2013	3774
ENSG00000136718	IMP4	5524	NA	6847	6011	NA	NA	4763	NA	5786.25
ENSG00000136720	HS6ST1	5289	5033	5849	6103	NA	NA	NA	2252	4905.2
ENSG00000136732	GYPC	1979	NA	1703	NA	NA	NA	NA	NA	1841
ENSG00000136738	STAM	5203	4940	5581	NA	NA	NA	NA	NA	5241.33333333333
ENSG00000136750	GAD2	400	69	305	74	93	78	151	49	152.375
ENSG00000136754	ABI1	4485	4266	4520	NA	3032	NA	4846	NA	4229.8
ENSG00000136758	YME1L1	1560	2195	2432	2743	2631	NA	2341	1719	2231.57142857143
ENSG00000136770	DNAJC1	NA	NA	5911	NA	NA	NA	NA	NA	5911
ENSG00000136783	NIPSNAP3A	NA	5111	5738	NA	NA	NA	NA	3078	4642.33333333333
ENSG00000136802	LRRC8A	3998	3586	3125	3475	2893	NA	4609	NA	3614.33333333333
ENSG00000136807	CDK9	3808	4320	3226	4202	NA	NA	4555	NA	4022.2
ENSG00000136810	TXN	1337	1106	1397	1813	1686	NA	1532	863	1390.57142857143
ENSG00000136813	ECPAS	3279	5348	4483	5899	NA	NA	4045	NA	4610.8
ENSG00000136819	C9orf78	4509	3759	3372	5874	NA	NA	2417	2611	3757
ENSG00000136827	TOR1A	2810	3711	4199	4141	NA	NA	2226	3360	3407.83333333333
ENSG00000136828	RALGPS1	NA	5415	6674	2833	NA	NA	NA	NA	4974
ENSG00000136830	NIBAN2	NA	NA	5826	NA	NA	NA	NA	NA	5826
ENSG00000136842	TMOD1	470	183	515	454	510	98	319	92	330.125
ENSG00000136848	DAB2IP	1444	5452	1863	4245	2551	NA	2173	1955	2811.85714285714
ENSG00000136854	STXBP1	174	264	161	182	265	219	396	1818	434.875
ENSG00000136869	TLR4	5355	NA	6556	NA	NA	NA	NA	NA	5955.5
ENSG00000136878	USP20	3850	3478	4156	4810	NA	NA	2972	2152	3569.66666666667
ENSG00000136888	ATP6V1G1	867	825	990	1016	1250	313	677	192	766.25
ENSG00000136895	GARNL3	NA	NA	NA	3046	NA	NA	NA	NA	3046
ENSG00000136897	MRPL50	5573	NA	5311	NA	NA	NA	4269	NA	5051
ENSG00000136908	DPM2	5134	NA	6499	NA	NA	NA	NA	2412	4681.66666666667
ENSG00000136928	GABBR2	499	1516	442	1036	762	352	859	1979	930.625
ENSG00000136930	PSMB7	2043	2678	2436	2076	2401	NA	3606	3184	2632
ENSG00000136933	RABEPK	NA	NA	5998	NA	NA	NA	NA	NA	5998
ENSG00000136936	XPA	NA	NA	6916	NA	NA	NA	NA	NA	6916
ENSG00000136937	NCBP1	NA	NA	NA	5830	NA	NA	NA	NA	5830
ENSG00000136938	ANP32B	1423	1726	3081	1907	279	637	213	1859	1390.625
ENSG00000136942	RPL35	1416	1634	1793	1803	1928	NA	2274	1642	1784.28571428571
ENSG00000136950	ARPC5L	1854	2212	1838	2210	1549	NA	2271	2376	2044.28571428571
ENSG00000136960	ENPP2	369	1489	493	887	58	963	125	452	604.5
ENSG00000136986	DERL1	5684	2541	4922	3058	NA	NA	3849	1824	3646.33333333333
ENSG00000137033	IL33	NA	NA	5240	NA	NA	NA	NA	NA	5240
ENSG00000137038	DMAC1	2318	4026	3504	5696	2289	NA	1915	2456	3172
ENSG00000137040	RANBP6	2719	3619	3900	2546	NA	NA	3262	NA	3209.2
ENSG00000137073	UBAP2	NA	NA	5636	NA	NA	NA	NA	NA	5636
ENSG00000137075	RNF38	NA	5650	4217	4664	NA	NA	3614	NA	4536.25
ENSG00000137076	TLN1	4581	4184	5561	NA	NA	NA	NA	NA	4775.33333333333
ENSG00000137098	SPAG8	723	NA	474	NA	NA	NA	NA	NA	598.5
ENSG00000137100	DCTN3	1163	1306	1091	1281	1320	NA	864	1590	1230.71428571429
ENSG00000137103	TMEM8B	2340	4008	2046	3076	NA	NA	2870	NA	2868
ENSG00000137106	GRHPR	4502	2832	4781	3464	NA	NA	NA	NA	3894.75
ENSG00000137133	HINT2	4364	4710	4997	4178	NA	NA	NA	2423	4134.4
ENSG00000137154	RPS6	1045	313	771	406	620	NA	363	2010	789.714285714286
ENSG00000137161	CNPY3	5423	NA	NA	NA	NA	NA	4141	NA	4782
ENSG00000137168	PPIL1	3833	4934	3508	4063	NA	NA	1678	1262	3213
ENSG00000137177	KIF13A	NA	NA	6496	NA	NA	NA	NA	NA	6496
ENSG00000137198	GMPR	3704	NA	4587	NA	NA	NA	NA	NA	4145.5
ENSG00000137200	CMTR1	3287	3333	3469	4703	NA	NA	NA	2717	3501.8
ENSG00000137207	YIPF3	2115	3612	2458	3779	NA	NA	2146	2265	2729.16666666667
ENSG00000137210	TMEM14B	1679	3110	2083	2392	NA	NA	2937	2748	2491.5
ENSG00000137216	TMEM63B	3488	NA	4580	4638	NA	NA	2672	NA	3844.5
ENSG00000137218	FRS3	NA	NA	NA	3989	NA	NA	NA	NA	3989
ENSG00000137261	KIAA0319	NA	NA	NA	5307	NA	NA	NA	NA	5307
ENSG00000137267	TUBB2A	28	66	36	60	74	61	52	212	73.625
ENSG00000137274	BPHL	3805	3315	5280	4522	NA	NA	NA	2879	3960.2
ENSG00000137285	TUBB2B	412	1017	306	1142	689	214	611	703	636.75
ENSG00000137288	UQCC2	1714	1492	2210	1535	1970	NA	1557	2217	1813.57142857143
ENSG00000137309	HMGA1	4150	4267	3922	3910	2843	NA	4869	NA	3993.5
ENSG00000137312	FLOT1	2608	2542	2372	2304	1814	NA	2176	2061	2268.14285714286
ENSG00000137343	ATAT1	4966	3936	4896	4450	NA	NA	4177	NA	4485
ENSG00000137364	TPMT	4160	NA	6747	NA	NA	NA	NA	NA	5453.5
ENSG00000137409	MTCH1	297	234	231	225	238	235	217	372	256.125
ENSG00000137414	FAM8A1	3967	3518	4131	5463	2684	NA	3236	NA	3833.16666666667
ENSG00000137449	CPEB2	NA	3698	6196	5136	NA	NA	4002	3048	4416
ENSG00000137478	FCHSD2	NA	NA	5922	5230	NA	NA	NA	NA	5576
ENSG00000137486	ARRB1	2226	4837	1816	4071	1840	NA	2338	NA	2854.66666666667
ENSG00000137491	SLCO2B1	NA	NA	6237	NA	NA	NA	NA	NA	6237
ENSG00000137492	THAP12	NA	5227	6650	NA	NA	NA	NA	NA	5938.5
ENSG00000137494	ANKRD42	3422	NA	4890	NA	NA	NA	3323	NA	3878.33333333333
ENSG00000137497	NUMA1	3092	4779	4959	4123	NA	NA	3686	2809	3908
ENSG00000137500	CCDC90B	4665	2240	4482	3754	3022	818	3405	1217	2950.375
ENSG00000137502	RAB30	5322	4111	5380	4860	NA	NA	4798	NA	4894.2
ENSG00000137504	CREBZF	NA	NA	6441	5262	NA	NA	NA	NA	5851.5
ENSG00000137509	PRCP	1723	1219	2791	1693	3611	NA	3202	NA	2373.16666666667
ENSG00000137547	MRPL15	2596	4274	2945	3913	2835	NA	2864	NA	3237.83333333333
ENSG00000137563	GGH	4291	1820	4085	2290	1973	NA	NA	2643	2850.33333333333
ENSG00000137575	SDCBP	3451	3361	4971	3142	2256	NA	3464	NA	3440.83333333333
ENSG00000137601	NEK1	NA	NA	5914	NA	NA	NA	NA	NA	5914
ENSG00000137642	SORL1	3551	1463	5409	1610	NA	NA	1533	2518	2680.66666666667
ENSG00000137691	CFAP300	NA	NA	1016	NA	NA	NA	NA	NA	1016
ENSG00000137692	DCUN1D5	NA	5372	6158	3902	NA	NA	4628	NA	5015
ENSG00000137693	YAP1	2065	NA	1714	467	NA	NA	NA	NA	1415.33333333333
ENSG00000137710	RDX	2084	2498	4164	5160	1220	NA	1088	NA	2702.33333333333
ENSG00000137714	FDX1	NA	4381	6035	NA	NA	NA	4390	NA	4935.33333333333
ENSG00000137720	C11orf1	2584	NA	3579	NA	NA	NA	3934	NA	3365.66666666667
ENSG00000137726	FXYD6	654	338	768	240	447	253	630	349	459.875
ENSG00000137727	ARHGAP20	NA	NA	NA	1285	NA	NA	NA	NA	1285
ENSG00000137766	UNC13C	NA	NA	NA	NA	1307	NA	NA	NA	1307
ENSG00000137776	SLTM	NA	NA	6758	5330	NA	NA	NA	NA	6044
ENSG00000137806	NDUFAF1	5420	5353	5026	5521	NA	NA	4716	NA	5207.2
ENSG00000137815	RTF1	4447	2881	3306	3758	2278	NA	2827	2427	3132
ENSG00000137817	PARP6	NA	5579	5218	4054	NA	NA	NA	NA	4950.33333333333
ENSG00000137818	RPLP1	330	119	459	177	576	384	348	1128	440.125
ENSG00000137821	LRRC49	2051	4407	3470	3179	NA	NA	3878	NA	3397
ENSG00000137824	RMDN3	5133	NA	6690	NA	NA	NA	4434	NA	5419
ENSG00000137845	ADAM10	NA	NA	NA	5661	NA	NA	NA	NA	5661
ENSG00000137871	ZNF280D	5107	5254	5608	4848	NA	1060	NA	NA	4375.4
ENSG00000137872	SEMA6D	3245	4262	2480	3108	NA	911	3665	NA	2945.16666666667
ENSG00000137876	RSL24D1	2899	2361	3878	3432	NA	NA	1884	1553	2667.83333333333
ENSG00000137880	GCHFR	NA	NA	4703	5583	NA	NA	NA	NA	5143
ENSG00000137936	BCAR3	NA	NA	6305	NA	NA	NA	NA	NA	6305
ENSG00000137941	TTLL7	2654	5215	5571	5493	1211	NA	4402	NA	4091
ENSG00000137942	FNBP1L	NA	4029	6128	3694	NA	NA	3383	2537	3954.2
ENSG00000137944	KYAT3	4993	NA	5771	5676	NA	NA	NA	NA	5480
ENSG00000137947	GTF2B	4900	5245	5705	6071	NA	NA	4388	NA	5261.8
ENSG00000137955	RABGGTB	3663	3858	4863	4619	NA	NA	NA	NA	4250.75
ENSG00000137959	IFI44L	3307	NA	3623	NA	1727	NA	2889	NA	2886.5
ENSG00000137965	IFI44	NA	NA	NA	NA	NA	NA	NA	710	710
ENSG00000137992	DBT	NA	5517	NA	NA	NA	NA	NA	NA	5517
ENSG00000137996	RTCA	3266	5436	5232	3740	3429	NA	2936	3539	3939.71428571429
ENSG00000138002	IFT172	NA	NA	4155	NA	NA	NA	NA	NA	4155
ENSG00000138018	SELENOI	4403	3304	6040	3005	2479	NA	4138	2480	3692.71428571429
ENSG00000138028	CGREF1	2049	3228	2162	3542	NA	NA	2594	NA	2715
ENSG00000138029	HADHB	4476	2130	6322	2135	2439	NA	NA	1656	3193
ENSG00000138031	ADCY3	2921	3188	3363	3038	2898	NA	2316	2460	2883.42857142857
ENSG00000138032	PPM1B	5072	5304	3566	4320	NA	NA	NA	NA	4565.5
ENSG00000138036	DYNC2LI1	3423	4303	2818	4821	NA	NA	2576	NA	3588.2
ENSG00000138061	CYP1B1	NA	NA	873	1186	183	NA	NA	NA	747.333333333333
ENSG00000138069	RAB1A	1103	1372	1151	1224	1384	NA	889	1532	1236.42857142857
ENSG00000138071	ACTR2	4874	3206	4990	2729	3243	NA	3085	1534	3380.14285714286
ENSG00000138073	PREB	4327	4097	4992	3749	NA	NA	3806	2627	3933
ENSG00000138078	PREPL	148	132	135	167	137	171	152	429	183.875
ENSG00000138080	EMILIN1	2149	NA	1121	NA	NA	NA	NA	NA	1635
ENSG00000138081	FBXO11	2914	3109	2211	2581	3455	NA	2130	NA	2733.33333333333
ENSG00000138083	SIX3	617	717	469	808	1800	476	950	683	815
ENSG00000138085	ATRAID	1946	1389	1774	1638	NA	NA	3463	1444	1942.33333333333
ENSG00000138095	LRPPRC	1765	2223	1897	3332	2593	NA	2010	3800	2517.14285714286
ENSG00000138101	DTNB	NA	NA	NA	4298	NA	NA	NA	NA	4298
ENSG00000138107	ACTR1A	2316	2972	2825	2532	2406	NA	1802	3041	2556.28571428571
ENSG00000138119	MYOF	NA	1104	NA	NA	NA	NA	NA	NA	1104
ENSG00000138135	CH25H	NA	NA	NA	NA	224	NA	NA	NA	224
ENSG00000138138	ATAD1	2609	2406	2251	2353	NA	NA	2170	1264	2175.5
ENSG00000138162	TACC2	3650	3309	3150	2693	NA	NA	NA	NA	3200.5
ENSG00000138175	ARL3	1459	2502	1740	3946	1711	NA	2112	1813	2183.28571428571
ENSG00000138207	RBP4	207	380	259	486	606	192	332	450	364
ENSG00000138279	ANXA7	2760	2617	2939	3966	2661	NA	1705	2051	2671.28571428571
ENSG00000138303	ASCC1	NA	NA	6206	NA	NA	NA	NA	NA	6206
ENSG00000138311	ZNF365	3874	3937	6201	3042	NA	NA	NA	NA	4263.5
ENSG00000138326	RPS24	947	702	1282	1289	415	NA	328	2226	1027
ENSG00000138363	ATIC	3924	5029	5058	5350	NA	NA	3725	2249	4222.5
ENSG00000138378	STAT4	NA	663	NA	678	NA	NA	NA	NA	670.5
ENSG00000138381	ASNSD1	4627	3013	3976	4025	NA	NA	4188	2522	3725.16666666667
ENSG00000138382	METTL5	1848	2517	2883	2433	NA	NA	2454	1428	2260.5
ENSG00000138385	SSB	2071	2007	2352	3253	3222	NA	2914	2353	2596
ENSG00000138386	NAB1	4443	NA	2308	911	NA	NA	NA	NA	2554
ENSG00000138398	PPIG	4823	4520	5945	5060	3443	1039	3105	NA	3990.71428571429
ENSG00000138400	MDH1B	NA	NA	2554	NA	NA	NA	NA	NA	2554
ENSG00000138413	IDH1	NA	NA	6875	NA	NA	NA	NA	NA	6875
ENSG00000138430	OLA1	1083	1378	1246	1792	1522	NA	2370	1371	1537.42857142857
ENSG00000138433	CIR1	NA	5399	5746	NA	2634	NA	3556	NA	4333.75
ENSG00000138434	ITPRID2	4273	1817	5466	1663	1534	NA	1934	NA	2781.16666666667
ENSG00000138439	FAM117B	NA	4536	5297	3408	NA	NA	NA	NA	4413.66666666667
ENSG00000138442	WDR12	NA	5413	NA	5515	NA	NA	NA	NA	5464
ENSG00000138443	ABI2	2269	3628	2659	2906	1950	NA	2775	2644	2690.14285714286
ENSG00000138448	ITGAV	3610	279	3931	191	3056	NA	3358	3226	2521.57142857143
ENSG00000138449	SLC40A1	3522	NA	3180	NA	NA	NA	NA	NA	3351
ENSG00000138459	SLC35A5	NA	NA	NA	NA	NA	NA	4757	NA	4757
ENSG00000138495	COX17	754	466	1154	745	1672	1096	369	78	791.75
ENSG00000138587	MNS1	NA	NA	2129	NA	NA	NA	NA	NA	2129
ENSG00000138592	USP8	NA	NA	5674	NA	NA	NA	NA	NA	5674
ENSG00000138593	SECISBP2L	2140	3755	5270	5806	581	NA	942	NA	3082.33333333333
ENSG00000138594	TMOD3	NA	NA	6442	NA	NA	NA	NA	NA	6442
ENSG00000138600	SPPL2A	3935	NA	4341	NA	3067	NA	NA	NA	3781
ENSG00000138604	GLCE	4631	NA	NA	3109	NA	NA	NA	NA	3870
ENSG00000138606	SHF	NA	3231	NA	4698	NA	NA	NA	NA	3964.5
ENSG00000138613	APH1B	4948	NA	3604	NA	NA	NA	NA	NA	4276
ENSG00000138629	UBL7	5627	4268	6149	NA	NA	NA	NA	NA	5348
ENSG00000138640	FAM13A	NA	NA	3591	NA	NA	NA	NA	NA	3591
ENSG00000138641	HERC3	4134	NA	5937	5624	NA	NA	NA	NA	5231.66666666667
ENSG00000138650	PCDH10	1467	854	1268	819	1871	NA	2420	3558	1751
ENSG00000138660	AP1AR	NA	4347	5533	6067	3320	NA	3929	3293	4414.83333333333
ENSG00000138663	COPS4	1340	1257	1380	1487	2380	NA	658	1321	1403.28571428571
ENSG00000138668	HNRNPD	2956	2520	1879	2732	NA	NA	4307	2263	2776.16666666667
ENSG00000138670	RASGEF1B	NA	NA	2917	NA	NA	NA	NA	NA	2917
ENSG00000138674	SEC31A	3659	3616	4354	4034	3019	NA	3515	2851	3578.28571428571
ENSG00000138685	FGF2	5130	NA	4110	5437	1891	NA	NA	NA	4142
ENSG00000138686	BBS7	4254	3667	5017	5836	NA	NA	3103	NA	4375.4
ENSG00000138688	KIAA1109	4065	4273	3439	3840	NA	NA	4038	3555	3868.33333333333
ENSG00000138696	BMPR1B	4460	NA	3471	NA	NA	NA	NA	NA	3965.5
ENSG00000138698	RAP1GDS1	2739	2172	2896	1632	NA	NA	4357	NA	2759.2
ENSG00000138735	PDE5A	NA	938	NA	862	NA	NA	NA	NA	900
ENSG00000138744	NAAA	NA	3048	NA	3407	NA	NA	NA	2802	3085.66666666667
ENSG00000138756	BMP2K	2932	NA	4804	NA	NA	NA	NA	NA	3868
ENSG00000138757	G3BP2	468	420	453	554	317	713	432	765	515.25
ENSG00000138758	SEPTIN11	5631	4630	5549	5662	1528	NA	2714	NA	4285.66666666667
ENSG00000138760	SCARB2	NA	5616	6107	2863	2842	NA	2836	NA	4052.8
ENSG00000138768	USO1	3708	3978	4398	4691	NA	NA	4825	NA	4320
ENSG00000138777	PPA2	3102	3342	2674	3901	2228	NA	2601	NA	2974.66666666667
ENSG00000138796	HADH	3523	3988	3310	4308	NA	NA	4611	1544	3547.33333333333
ENSG00000138801	PAPSS1	4258	5066	6915	NA	2148	NA	4122	NA	4501.8
ENSG00000138802	SEC24B	NA	4138	6673	5549	NA	NA	NA	3777	5034.25
ENSG00000138814	PPP3CA	715	535	836	675	683	655	327	652	634.75
ENSG00000138834	MAPK8IP3	2528	3084	1813	1375	2856	NA	2494	1898	2292.57142857143
ENSG00000138835	RGS3	NA	3218	3733	2214	NA	NA	1778	NA	2735.75
ENSG00000138942	RNF185	NA	NA	5490	NA	NA	NA	NA	NA	5490
ENSG00000138944	SHISAL1	NA	2710	2164	2272	1656	NA	2343	1525	2111.66666666667
ENSG00000139112	GABARAPL1	346	568	383	661	517	206	411	728	477.5
ENSG00000139116	KIF21A	1389	1216	1225	905	1289	NA	1394	1628	1292.28571428571
ENSG00000139154	AEBP2	NA	3868	5637	5532	3121	NA	4843	NA	4600.2
ENSG00000139163	ETNK1	1988	1387	1822	1325	1759	NA	1793	1226	1614.28571428571
ENSG00000139168	ZCRB1	2274	2804	5921	3498	957	NA	802	2932	2741.14285714286
ENSG00000139180	NDUFA9	4043	3685	2742	5245	NA	NA	3502	2630	3641.16666666667
ENSG00000139182	CLSTN3	273	417	373	379	577	463	312	357	393.875
ENSG00000139190	VAMP1	2995	1506	1646	1826	1843	NA	3555	1938	2187
ENSG00000139197	PEX5	4822	3945	5800	NA	NA	NA	4545	3525	4527.4
ENSG00000139200	PIANP	498	677	532	668	615	NA	557	1061	658.285714285714
ENSG00000139211	AMIGO2	1257	1206	1133	1213	1929	401	907	451	1062.125
ENSG00000139218	SCAF11	NA	5470	NA	6140	3006	NA	3852	NA	4617
ENSG00000139220	PPFIA2	856	1166	1334	974	1991	NA	2563	NA	1480.66666666667
ENSG00000139266	MARCH9	NA	NA	5699	NA	NA	NA	NA	NA	5699
ENSG00000139289	PHLDA1	NA	3162	6703	2968	NA	NA	4766	1523	3824.4
ENSG00000139291	TMEM19	NA	NA	NA	6076	NA	NA	NA	NA	6076
ENSG00000139324	TMTC3	4789	NA	6228	6144	NA	NA	3605	3129	4779
ENSG00000139329	LUM	411	NA	368	NA	NA	NA	372	187	334.5
ENSG00000139343	SNRPF	1117	1734	1550	1846	2131	598	1566	768	1413.75
ENSG00000139352	ASCL1	1944	NA	2871	NA	NA	NA	NA	NA	2407.5
ENSG00000139364	TMEM132B	1085	2524	1070	2508	NA	NA	2618	1643	1908
ENSG00000139405	RITA1	3689	NA	3697	6059	NA	NA	NA	NA	4481.66666666667
ENSG00000139428	MMAB	5468	3931	6299	5011	3360	NA	NA	NA	4813.8
ENSG00000139433	GLTP	1489	NA	2013	NA	NA	NA	486	NA	1329.33333333333
ENSG00000139496	NUP58	4574	4912	2934	2615	NA	NA	2963	2303	3383.5
ENSG00000139505	MTMR6	3572	2032	2898	2982	3402	NA	2687	1718	2755.85714285714
ENSG00000139514	SLC7A1	4196	NA	5611	4324	2232	NA	3454	NA	3963.4
ENSG00000139537	CCDC65	1480	NA	1683	NA	NA	NA	NA	NA	1581.5
ENSG00000139579	NABP2	3730	5560	4356	5612	NA	NA	3922	NA	4636
ENSG00000139597	N4BP2L1	3118	3480	3654	2593	NA	NA	2639	2705	3031.5
ENSG00000139613	SMARCC2	5162	NA	5325	5389	NA	NA	NA	NA	5292
ENSG00000139624	CERS5	NA	4236	5629	2963	NA	NA	3084	NA	3978
ENSG00000139625	MAP3K12	5227	4604	5904	4242	NA	NA	NA	NA	4994.25
ENSG00000139637	C12orf10	1686	2270	1687	1936	1938	NA	2013	2877	2058.14285714286
ENSG00000139641	ESYT1	3113	5677	2783	5030	NA	NA	1954	2341	3483
ENSG00000139644	TMBIM6	2722	979	2313	1120	1631	NA	2757	3171	2099
ENSG00000139684	ESD	3160	2443	5465	3990	3457	NA	2646	2563	3389.14285714286
ENSG00000139687	RB1	NA	5020	5583	5490	NA	NA	NA	NA	5364.33333333333
ENSG00000139697	SBNO1	NA	NA	6765	NA	NA	NA	NA	NA	6765
ENSG00000139719	VPS33A	NA	4369	6020	4400	NA	NA	NA	NA	4929.66666666667
ENSG00000139725	RHOF	NA	NA	NA	5151	NA	NA	NA	NA	5151
ENSG00000139726	DENR	5473	3128	4067	2430	NA	NA	2232	2613	3323.83333333333
ENSG00000139737	SLAIN1	983	3135	1296	2215	178	NA	378	1225	1344.28571428571
ENSG00000139746	RBM26	NA	3677	5172	3415	2430	NA	2433	NA	3425.4
ENSG00000139767	SRRM4	NA	4448	NA	3120	NA	NA	NA	NA	3784
ENSG00000139793	MBNL2	NA	2918	NA	5252	1740	NA	2016	2212	2827.6
ENSG00000139842	CUL4A	4657	4802	6253	6008	NA	NA	3351	NA	5014.2
ENSG00000139874	SSTR1	747	320	594	370	NA	810	273	141	465
ENSG00000139910	NOVA1	1495	1218	2116	1139	988	360	1036	982	1166.75
ENSG00000139921	TMX1	NA	NA	5363	3868	NA	NA	NA	NA	4615.5
ENSG00000139970	RTN1	91	76	99	77	116	67	81	167	96.75
ENSG00000139973	SYT16	1817	2562	2400	1730	1249	NA	1930	NA	1948
ENSG00000139977	NAA30	4082	4521	4395	3526	NA	NA	3227	3350	3850.16666666667
ENSG00000139990	DCAF5	5577	NA	6587	5851	NA	NA	4767	NA	5695.5
ENSG00000139998	RAB15	NA	3117	3239	3875	NA	NA	NA	NA	3410.33333333333
ENSG00000140022	STON2	2020	NA	2500	2738	NA	NA	2886	3322	2693.2
ENSG00000140043	PTGR2	NA	NA	6219	NA	NA	NA	NA	NA	6219
ENSG00000140057	AK7	NA	NA	1506	NA	NA	NA	NA	NA	1506
ENSG00000140105	WARS	2195	4539	2171	4100	650	NA	1660	NA	2552.5
ENSG00000140157	NIPA2	2664	3811	4312	3587	NA	NA	4326	NA	3740
ENSG00000140199	SLC12A6	NA	5281	NA	5740	NA	NA	NA	NA	5510.5
ENSG00000140259	MFAP1	5177	NA	6539	NA	NA	NA	4116	NA	5277.33333333333
ENSG00000140262	TCF12	5087	2193	5421	1992	NA	NA	NA	NA	3673.25
ENSG00000140264	SERF2	850	342	1328	541	1483	405	1177	560	835.75
ENSG00000140280	LYSMD2	984	1570	1049	1877	1624	NA	921	1195	1317.14285714286
ENSG00000140287	HDC	NA	NA	NA	743	NA	NA	NA	46	394.5
ENSG00000140299	BNIP2	3995	2752	5089	4419	NA	NA	NA	2088	3668.6
ENSG00000140307	GTF2A2	2919	3655	3910	3400	2762	NA	2371	1344	2908.71428571429
ENSG00000140319	SRP14	803	1109	1215	1177	817	648	595	221	823.125
ENSG00000140323	DISP2	2129	2275	2049	2879	1566	NA	1825	NA	2120.5
ENSG00000140332	TLE3	NA	NA	6123	NA	NA	NA	NA	NA	6123
ENSG00000140350	ANP32A	3226	NA	5788	6206	1705	NA	3432	NA	4071.4
