gene_id	gene_name	V12D07-075_D1	V13M13-362_A1	V12D07-075_A1	V12Y31-080_A1	V12D05-348_D1	V12D05-350_D1	V12D05-348_C1	V12D05-350_C1	V13Y24-346_C1	nsigsamps	meanrank
ENSG00000164291	ARSK						1837	1915			2	1876
ENSG00000164292	RHOBTB3				2246	2473					2	2359.5
ENSG00000164307	ERAP1							1892			1	1892
ENSG00000164309	CMYA5								2092		1	2092
ENSG00000164323	CFAP97					2160					1	2160
ENSG00000164326	CARTPT	22	166	265	63	43	132	120	72	42	9	102.777777777778
ENSG00000164327	RICTOR							1766			1	1766
ENSG00000164331	ANKRA2					2364	1197				2	1780.5
ENSG00000164346	NSA2						1561				1	1561
ENSG00000164347	GFM2	2006			1453						2	1729.5
ENSG00000164398	ACSL6						3058				1	3058
ENSG00000164402	SEPTIN8				1717					1489	2	1603
ENSG00000164405	UQCRQ	1104	317	497	889	1746				611	6	860.666666666667
ENSG00000164414	SLC35A1	994			1651	3918					3	2187.66666666667
ENSG00000164418	GRIK2				639	2258	469		2010		4	1344
ENSG00000164434	FABP7	330	306		2509	1528	2267	126	195	183	8	930.5
ENSG00000164442	CITED2					337	596	2210	2375		4	1379.5
ENSG00000164463	CREBRF			432		1773					2	1102.5
ENSG00000164494	PDSS2						2572				1	2572
ENSG00000164506	STXBP5					331	529	1666	3230		4	1439
ENSG00000164512	ANKRD55					2067					1	2067
ENSG00000164530	PI16						942		639		2	790.5
ENSG00000164548	TRA2A	323				2030	1045		2911		4	1577.25
ENSG00000164574	GALNT10									717	1	717
ENSG00000164587	RPS14		265		665	151	482	131	580		6	379
ENSG00000164588	HCN1							2126			1	2126
ENSG00000164591	MYOZ3	1593									1	1593
ENSG00000164604	GPR85					3750					1	3750
ENSG00000164609	SLU7					1184					1	1184
ENSG00000164615	CAMLG				516	1882	2828				3	1742
ENSG00000164620	RELL2					1708	1363				2	1535.5
ENSG00000164638	SLC29A4						1785				1	1785
ENSG00000164663	USP49					1420					1	1420
ENSG00000164683	HEY1								3175		1	3175
ENSG00000164684	ZNF704					2854					1	2854
ENSG00000164687	FABP5				1620	3105		1398	1139	1149	5	1682.2
ENSG00000164692	COL1A2						1020		2802		2	1911
ENSG00000164708	PGAM2	931			1521	1277	763				4	1123
ENSG00000164713	BRI3				1811	1405					2	1608
ENSG00000164715	LMTK2								2387		1	2387
ENSG00000164733	CTSB	1282			1024	1151	1827				4	1321
ENSG00000164741	DLC1			241			1855		2147		3	1414.33333333333
ENSG00000164742	ADCY1	1979		221							2	1100
ENSG00000164746	C7orf57							305	759		2	532
ENSG00000164751	PEX2					2134					1	2134
ENSG00000164754	RAD21	1650				1066	935		1930		4	1395.25
ENSG00000164794	KCNV1					900					1	900
ENSG00000164796	CSMD3						1437	1722			2	1579.5
ENSG00000164823	OSGIN2									1572	1	1572
ENSG00000164828	SUN1	2133				2146	1274		1866	1397	5	1763.2
ENSG00000164830	OXR1	1772						1426	2517	1102	4	1704.25
ENSG00000164841	TMEM74						759				1	759
ENSG00000164850	GPER1					1606					1	1606
ENSG00000164880	INTS1								2537		1	2537
ENSG00000164885	CDK5	1217					2512				2	1864.5
ENSG00000164897	TMUB1							1981			1	1981
ENSG00000164904	ALDH7A1						1583				1	1583
ENSG00000164919	COX6C		363	70	335	1017	1077	412	1379	1480	8	766.625
ENSG00000164924	YWHAZ	418			1212	2479		1017	1172		5	1259.6
ENSG00000164929	BAALC	900	837		207	1134	964	1078	2860	762	8	1092.75
ENSG00000164930	FZD6							1448	2857		2	2152.5
ENSG00000164933	SLC25A32								2878		1	2878
ENSG00000164934	DCAF13		290			2452					2	1371
ENSG00000164941	INTS8				1185						1	1185
ENSG00000164944	VIRMA				2554						1	2554
ENSG00000164949	GEM								2866		1	2866
ENSG00000164953	TMEM67							364	385		2	374.5
ENSG00000164961	WASHC5				2258						1	2258
ENSG00000164972	C9orf24	1236					1187	22	29	425	5	579.8
ENSG00000164975	SNAPC3							1555			1	1555
ENSG00000164978	NUDT2		614								1	614
ENSG00000164983	TMEM65					3752					1	3752
ENSG00000164985	PSIP1		713			2213	2192	1668			4	1696.5
ENSG00000165006	UBAP1				2390						1	2390
ENSG00000165023	DIRAS2	1506			2002						2	1754
ENSG00000165029	ABCA1			84							1	84
ENSG00000165030	NFIL3									721	1	721
ENSG00000165060	FXN	1440									1	1440
ENSG00000165092	ALDH1A1	57	223		304		201	1020	605	114	7	360.571428571429
ENSG00000165097	KDM1B		931								1	931
ENSG00000165102	HGSNAT			353		2302					2	1327.5
ENSG00000165105	RASEF					651	432		1027		3	703.333333333333
ENSG00000165113	GKAP1						2357				1	2357
ENSG00000165115	KIF27					3020			1502		2	2261
ENSG00000165119	HNRNPK	123	193		171	149	118	2191	588	661	8	524.25
ENSG00000165152	TMEM246				1141	1078	839	1423	942		5	1084.6
ENSG00000165164	CFAP47								1881		1	1881
ENSG00000165169	DYNLT3				2286	2716		1589			3	2197
ENSG00000165175	MID1IP1				727	721	1067		2180	293	5	997.6
ENSG00000165186	PTCHD1						1049				1	1049
ENSG00000165194	PCDH19	1324	374		2484	1657	1731	1209	1503		7	1468.85714285714
ENSG00000165219	GAPVD1					3243					1	3243
ENSG00000165233	CARD19				2547						1	2547
ENSG00000165238	WNK2				1860		1652			1192	3	1568
ENSG00000165240	ATP7A	801								1544	2	1172.5
ENSG00000165264	NDUFB6					981	879			1106	3	988.666666666667
ENSG00000165271	NOL6					3786					1	3786
ENSG00000165280	VCP	483			2461	1853			1372		4	1542.25
ENSG00000165282	PIGO									578	1	578
ENSG00000165283	STOML2									1299	1	1299
ENSG00000165300	SLITRK5					1866	2931		2864		3	2553.66666666667
ENSG00000165309	ARMC3							146	318		2	232
ENSG00000165323	FAT3				1483			1093	985		3	1187
ENSG00000165338	HECTD2					2742					1	2742
ENSG00000165349	SLC7A3					3874				1096	2	2485
ENSG00000165355	FBXO33				1583		1934		2683		3	2066.66666666667
ENSG00000165370	GPR101	550							2655		2	1602.5
ENSG00000165389	SPTSSA					2960	1792			1462	3	2071.33333333333
ENSG00000165409	TSHR								997		1	997
ENSG00000165410	CFL2		831								1	831
ENSG00000165417	GTF2A1					2097				1325	2	1711
ENSG00000165424	ZCCHC24	498					1990	1164	1904		4	1389
ENSG00000165434	PGM2L1				683			811		662	3	718.666666666667
ENSG00000165443	PHYHIPL				580				1976	1091	3	1215.66666666667
ENSG00000165449	SLC16A9	995						394	450	694	4	633.25
ENSG00000165476	REEP3						3026				1	3026
ENSG00000165478	HEPACAM				599	1681	852		1411		4	1135.75
ENSG00000165487	MICU2				479	2826			2640		3	1981.66666666667
ENSG00000165494	PCF11	1139				2280	2353				3	1924
ENSG00000165502	RPL36AL					2047					1	2047
ENSG00000165506	DNAAF2	1405									1	1405
ENSG00000165507	DEPP1								2364		1	2364
ENSG00000165516	KLHDC2				2265	1428	2735		2841		4	2317.25
ENSG00000165533	TTC8	942		545	480	355	1060		883		6	710.833333333333
ENSG00000165548	TMEM63C	776	432			2182	1648			1005	5	1208.6
ENSG00000165553	NGB	287	68		132	148	131	599	439	352	8	269.5
ENSG00000165566	AMER2				381		2943				2	1662
ENSG00000165572	KBTBD6	970			2133	1105	1163		2854	1011	6	1539.33333333333
ENSG00000165609	NUDT5				2271			2183			2	2227
ENSG00000165626	BEND7		218								1	218
ENSG00000165629	ATP5F1C	1343				2471	2320				3	2044.66666666667
ENSG00000165632	TAF3			354							1	354
ENSG00000165637	VDAC2				1455		2969			878	3	1767.33333333333
ENSG00000165646	SLC18A2						503		1350		2	926.5
ENSG00000165650	PDZD8					2556					1	2556
ENSG00000165655	ZNF503							2095			1	2095
ENSG00000165661	QSOX2	1503									1	1503
ENSG00000165669	FAM204A					1930	2400				2	2165
ENSG00000165672	PRDX3	1287	553								2	920
ENSG00000165675	ENOX2	393			338	3589	958	600	515	406	7	971.285714285714
ENSG00000165678	GHITM	353				3565		1325	1088	366	5	1339.4
ENSG00000165689	ENTR1					3566					1	3566
ENSG00000165695	AK8		758						1752		2	1255
ENSG00000165698	SPACA9							1247	920		2	1083.5
ENSG00000165699	TSC1					2094	2298			1334	3	1908.66666666667
ENSG00000165704	HPRT1				1027	609			2049		3	1228.33333333333
ENSG00000165714	BORCS5				2188						1	2188
ENSG00000165716	DIPK1B	1729					2314				2	2021.5
ENSG00000165724	ZMYND19					3558					1	3558
ENSG00000165730	STOX1	1756							2506		2	2131
ENSG00000165731	RET	1545							2831		2	2188
ENSG00000165732	DDX21					2137	699	1621			3	1485.66666666667
ENSG00000165733	BMS1								3189		1	3189
ENSG00000165775	FUNDC2	734	892								2	813
ENSG00000165782	PIP4P1		932								1	932
ENSG00000165795	NDRG2	62	540		34	31	41	471	93	186	8	182.25
ENSG00000165801	ARHGEF40				1937						1	1937
ENSG00000165802	NSMF						2430				1	2430
ENSG00000165819	METTL3					2773			2631		2	2702
ENSG00000165821	SALL2							1315	1612		2	1463.5
ENSG00000165832	TRUB1					1340					1	1340
ENSG00000165868	HSPA12A							1074			1	1074
ENSG00000165898	ISCA2								3001		1	3001
ENSG00000165914	TTC7B	2005				3246					2	2625.5
ENSG00000165915	SLC39A13				2398	1338	2043				3	1926.33333333333
ENSG00000165929	TC2N							1701			1	1701
ENSG00000165943	MOAP1	381	132	349	226	884	1239	553	1136		8	612.5
ENSG00000165949	IFI27			168	395	656	774	293	417	61	7	394.857142857143
ENSG00000165973	NELL1	460	618		2575	2020				741	5	1282.8
ENSG00000165983	PTER					2665			2670		2	2667.5
ENSG00000165995	CACNB2					317	2248		1408		3	1324.33333333333
ENSG00000165996	HACD1				1378	3466					2	2422
ENSG00000165997	ARL5B						1141				1	1141
ENSG00000166002	SMCO4					2885	1504			713	3	1700.66666666667
ENSG00000166006	KCNC2				1241		2902				2	2071.5
ENSG00000166033	HTRA1	1535	267		812	134	147			545	6	573.333333333333
ENSG00000166037	CEP57					2475					1	2475
ENSG00000166068	SPRED1								1689		1	1689
ENSG00000166073	GPR176						2696				1	2696
ENSG00000166086	JAM3	1105	966		1318	812	2717		3224		6	1690.33333333333
ENSG00000166111	SVOP	1163				591	1507				3	1087
ENSG00000166136	NDUFB8	718			1248	3477		858			4	1575.25
ENSG00000166140	ZFYVE19								2359		1	2359
ENSG00000166165	CKB	433			248	122	189	765	153		6	318.333333333333
ENSG00000166171	DPCD	521					732	932			3	728.333333333333
ENSG00000166181	API5					3122	2510		2407		3	2679.66666666667
ENSG00000166197	NOLC1	1196				2515	659				3	1456.66666666667
ENSG00000166200	COPS2				2134	1557	2164				3	1951.66666666667
ENSG00000166206	GABRB3	1585	636		1589	486	1093		1438		6	1137.83333333333
ENSG00000166225	FRS2	1320									1	1320
ENSG00000166226	CCT2				566	2906				1457	3	1643
ENSG00000166228	PCBD1	518			372	908					3	599.333333333333
ENSG00000166233	ARIH1								1663		1	1663
ENSG00000166246	C16orf71								2129		1	2129
ENSG00000166250	CLMP					311	556				2	433.5
ENSG00000166257	SCN3B	896			807				2393		3	1365.33333333333
ENSG00000166260	COX11								3135		1	3135
ENSG00000166263	STXBP4						2232				1	2232
ENSG00000166266	CUL5		607								1	607
ENSG00000166272	WBP1L					3038					1	3038
ENSG00000166275	BORCS7					2916	987	998	2711		4	1903
ENSG00000166292	TMEM100								2641	1432	2	2036.5
ENSG00000166295	ANAPC16					1051	1868		2842		3	1920.33333333333
ENSG00000166311	SMPD1				2372		2832				2	2602
ENSG00000166313	APBB1	1702	897		2349		1995		1148		5	1618.2
ENSG00000166326	TRIM44					2173					1	2173
ENSG00000166337	TAF10						2009				1	2009
ENSG00000166340	TPP1	1428					3016				2	2222
ENSG00000166352	C11orf74						2286				1	2286
ENSG00000166402	TUB	1434			1546	536	1576				4	1273
ENSG00000166405	RIC3					487					1	487
ENSG00000166407	LMO1	1261									1	1261
ENSG00000166411	IDH3A						2926		1320		2	2123
ENSG00000166426	CRABP1				641	949	1465	474	531	1547	6	934.5
ENSG00000166428	PLD4								3161		1	3161
ENSG00000166432	ZMAT1								2436		1	2436
ENSG00000166441	RPL27A					1902		326	451	651	4	832.5
ENSG00000166444	ST5			173					1307		2	740
ENSG00000166448	TMEM130	107	160	370	100	162	107	339	270	407	9	224.666666666667
ENSG00000166452	AKIP1		411				1960				2	1185.5
ENSG00000166454	ATMIN					3252				1099	2	2175.5
ENSG00000166477	LEO1					2051					1	2051
ENSG00000166478	ZNF143						1965				1	1965
ENSG00000166479	TMX3				2140	2193		2030	1741		4	2026
ENSG00000166482	MFAP4							574		1108	2	841
ENSG00000166483	WEE1								1714	442	2	1078
ENSG00000166484	MAPK7		403					1851			2	1127
ENSG00000166501	PRKCB	562			926			1333	705		4	881.5
ENSG00000166503	HDGFL3					1831	682				2	1256.5
ENSG00000166508	MCM7						2981				1	2981
ENSG00000166548	TK2							1141			1	1141
ENSG00000166557	TMED3	1713			284	1500	886			1428	5	1162.2
ENSG00000166562	SEC11C						2912				1	2912
ENSG00000166578	IQCD							1193	2334		2	1763.5
ENSG00000166582	CENPV					400	316				2	358
ENSG00000166595	CIAO2B		219		1933		3045	1557	2651		5	1881
ENSG00000166596	CFAP52							211	207		2	209
ENSG00000166598	HSP90B1			102	1859	405					3	788.666666666667
ENSG00000166603	MC4R				685	1523					2	1104
ENSG00000166619	BLCAP	1416			879	543	319	1563	1559	1037	7	1045.14285714286
ENSG00000166669	ATF7IP2						2483				1	2483
ENSG00000166681	BEX3	161		230	192	254	163	356	283	1214	8	356.625
ENSG00000166682	TMPRSS5							1421	2025		2	1723
ENSG00000166685	COG1					1906	1683				2	1794.5
ENSG00000166707	ZCCHC18				1301	1873	3046	1241			4	1865.25
ENSG00000166710	B2M	138	30		69	105	206	85	89	75	8	99.625
ENSG00000166734	CASC4				1261	1091	909	1627	574		5	1092.4
ENSG00000166741	NNMT							1138	1335		2	1236.5
ENSG00000166770	ZNF667-AS1	1480			1591	1644					3	1571.66666666667
ENSG00000166780	BMERB1				2464	2163		2017	2574		4	2304.5
ENSG00000166783	MARF1							1356	2013		2	1684.5
ENSG00000166788	SAAL1			189							1	189
ENSG00000166793	YPEL4								2231		1	2231
ENSG00000166794	PPIB				1288	420	1515	778	787		5	957.6
ENSG00000166797	CIAO2A	1469			1797	531	2270				4	1516.75
ENSG00000166819	PLIN1					2396					1	2396
ENSG00000166822	TMEM170A								1836		1	1836
ENSG00000166823	MESP1	2106						1016			2	1561
ENSG00000166848	TERF2IP	495			553	387	348	369	468	418	7	434
ENSG00000166863	TAC3	11	77		11	14	22	222	58	20	8	54.375
ENSG00000166886	NAB2				2496						1	2496
ENSG00000166889	PATL1	1946									1	1946
ENSG00000166900	STX3					3568					1	3568
ENSG00000166912	MTMR10						2803				1	2803
ENSG00000166913	YWHAB		325			1213	3055	278	657		5	1105.6
ENSG00000166922	SCG5	628		503	421	277	137	832	353		7	450.142857142857
ENSG00000166924	NYAP1					3777					1	3777
ENSG00000166925	TSC22D4	1842			195	200	263	246	433	270	7	492.714285714286
ENSG00000166946	CCNDBP1	1212			455	1493		1847	2208		5	1443
ENSG00000166963	MAP1A					1300	2538	1585	617		4	1510
ENSG00000166974	MAPRE2					2617					1	2617
ENSG00000166979	EVA1C	880									1	880
ENSG00000166986	MARS	1594				858			1447		3	1299.66666666667
ENSG00000167004	PDIA3	1258			1909	675	875		2269		5	1397.2
ENSG00000167005	NUDT21	1178				428	2516	2146	2329		5	1719.4
ENSG00000167037	SGSM1				2187	1309					2	1748
ENSG00000167081	PBX3	329			440	640	1233	831	919		6	732
ENSG00000167085	PHB				2591	3556					2	3073.5
ENSG00000167088	SNRPD1	1586	770		1182	709	2016	1848	2638		7	1535.57142857143
ENSG00000167110	GOLGA2			203		1675			1457		3	1111.66666666667
ENSG00000167112	TRUB2	2143									1	2143
ENSG00000167113	COQ4	1780			805	2161	2333	1217	1814	917	7	1575.28571428571
ENSG00000167114	SLC27A4	2091									1	2091
ENSG00000167123	CERCAM								1075		1	1075
ENSG00000167173	C15orf39				1149						1	1149
ENSG00000167191	GPRC5B	1659			145	552	299	720	695		6	678.333333333333
ENSG00000167193	CRK								3216		1	3216
ENSG00000167196	FBXO22						2182				1	2182
ENSG00000167216	KATNAL2					3708					1	3708
ENSG00000167220	HDHD2					1617					1	1617
ENSG00000167257	RNF214	1590									1	1590
ENSG00000167258	CDK12								3246		1	3246
ENSG00000167264	DUS2						1184				1	1184
ENSG00000167280	ENGASE	1540									1	1540
ENSG00000167281	RBFOX3				1365						1	1365
ENSG00000167283	ATP5MG	446		383	1050		1167		747	367	6	693.333333333333
ENSG00000167291	TBC1D16								1658		1	1658
ENSG00000167302	TEPSIN		565								1	565
ENSG00000167306	MYO5B					314	747				2	530.5
ENSG00000167315	ACAA2							1628			1	1628
ENSG00000167363	FN3K									1274	1	1274
ENSG00000167371	PRRT2				1782		1000		1971		3	1584.33333333333
ENSG00000167380	ZNF226	592			1667	3632					3	1963.66666666667
ENSG00000167393	PPP2R3B				1214						1	1214
ENSG00000167394	ZNF668					3367					1	3367
ENSG00000167397	VKORC1	456			1086	2104	939				4	1146.25
ENSG00000167414	GNG8						1097	666	644		3	802.333333333333
ENSG00000167434	CA4					3451					1	3451
ENSG00000167447	SMG8					1626					1	1626
ENSG00000167468	GPX4	1527	211		664		532	1113	926		6	828.833333333333
ENSG00000167470	MIDN			186						599	2	392.5
ENSG00000167526	RPL13	619			981	1918	314	153	964		6	824.833333333333
ENSG00000167535	CACNB3	1378				1594					2	1486
ENSG00000167543	TP53I13							2094			1	2094
ENSG00000167549	CORO6				2511						1	2511
ENSG00000167552	TUBA1A	180			317	3403	1111	1713	3057		6	1630.16666666667
ENSG00000167553	TUBA1C			159					2452	243	3	951.333333333333
ENSG00000167555	ZNF528	2076	442								2	1259
ENSG00000167588	GPD1							622			1	622
ENSG00000167601	AXL				1639						1	1639
ENSG00000167614	TTYH1	297	461		313	174	399	592	490	403	8	391.125
ENSG00000167615	LENG8	1288			1452	3585	1598		2371		5	2058.8
ENSG00000167618	LAIR2	234			163	138	972	229	623	92	7	350.142857142857
ENSG00000167619	TMEM145					3258					1	3258
ENSG00000167641	PPP1R14A	140	652		104	334	244	149	78	619	8	290
ENSG00000167642	SPINT2	276	723		242	88	99	1719	513	994	8	581.75
ENSG00000167645	YIF1B					2981			2724		2	2852.5
ENSG00000167646	DNAAF3							342	726		2	534
ENSG00000167654	ATCAY		712		1700	1564	330	806	3008	890	7	1287.14285714286
ENSG00000167657	DAPK3						2766				1	2766
ENSG00000167658	EEF2					3422	2580			1366	3	2456
ENSG00000167671	UBXN6					2706					1	2706
ENSG00000167676	PLIN4					1596					1	1596
ENSG00000167680	SEMA6B						2834		1394		2	2114
ENSG00000167693	NXN							1779		1385	2	1582
ENSG00000167699	GLOD4	1546			2023	1869			2041		4	1869.75
ENSG00000167702	KIFC2				1654						1	1654
ENSG00000167703	SLC43A2				2192				2815		2	2503.5
ENSG00000167720	SRR								3214		1	3214
ENSG00000167733	HSD11B1L				1469						1	1469
ENSG00000167740	CYB5D2				920	1083	1928				3	1310.33333333333
ENSG00000167747	C19orf48									1549	1	1549
ENSG00000167755	KLK6	1929			236		1232	872	458		5	945.4
ENSG00000167766	ZNF83	2129				2979					2	2554
ENSG00000167770	OTUB1					1726		1768			2	1747
ENSG00000167772	ANGPTL4			182		995					2	588.5
ENSG00000167778	SPRYD3								2835		1	2835
ENSG00000167779	IGFBP6					361	223	1504	542	93	5	544.6
ENSG00000167792	NDUFV1	1975									1	1975
ENSG00000167815	PRDX2								2533	454	2	1493.5
ENSG00000167858	TEKT1							114	407		2	260.5
ENSG00000167861	HID1				620		3040				2	1830
ENSG00000167863	ATP5PD					3573	1044		3176		3	2597.66666666667
ENSG00000167881	SRP68	1755							2742		2	2248.5
ENSG00000167904	TMEM68					2757					1	2757
ENSG00000167930	FAM234A						2154				1	2154
ENSG00000167962	ZNF598			245			2692		2700		3	1879
ENSG00000167967	E4F1		644								1	644
ENSG00000167971	CASKIN1					3525			1765		2	2645
ENSG00000167978	SRRM2		423			1707		1619			3	1249.66666666667
ENSG00000167985	SDHAF2				2197	2924					2	2560.5
ENSG00000167986	DDB1				784	1541	1885		1207		4	1354.25
ENSG00000167996	FTH1	1787	655	261	45	358	106	23	47	110	9	376.888888888889
ENSG00000168000	BSCL2	105	61	288	135	329	396	381	292	316	9	255.888888888889
ENSG00000168002	POLR2G							1650			1	1650
ENSG00000168003	SLC3A2									1343	1	1343
ENSG00000168005	SPINDOC				2082	3173					2	2627.5
ENSG00000168010	ATG16L2	1845									1	1845
ENSG00000168028	RPSA	1735	684				2764	625	441	753	6	1167
ENSG00000168032	ENTPD3								1901		1	1901
ENSG00000168036	CTNNB1					1114		390	494	707	4	676.25
ENSG00000168038	ULK4								2919		1	2919
ENSG00000168040	FADD				1799						1	1799
ENSG00000168056	LTBP3	1161				1201	1917	1186	1158	1430	6	1342.16666666667
ENSG00000168066	SF1	1268									1	1268
ENSG00000168071	CCDC88B							564			1	564
ENSG00000168077	SCARA3	1025				3063	2026	273	387	335	6	1184.83333333333
ENSG00000168081	PNOC					2525			2435		2	2480
ENSG00000168090	COPS6				2544			1861			2	2202.5
ENSG00000168092	PAFAH1B2	1233				549	1909				3	1230.33333333333
ENSG00000168116	KIAA1586							1648			1	1648
ENSG00000168118	RAB4A				969		1122		1959		3	1350
ENSG00000168137	SETD5								2994		1	2994
ENSG00000168159	RNF187	848						1934			2	1391
ENSG00000168172	HOOK3					3275					1	3275
ENSG00000168175	MAPK1IP1L	1658		199		1397				726	4	995
ENSG00000168209	DDIT4									967	1	967
ENSG00000168214	RBPJ						2564				1	2564
ENSG00000168216	LMBRD1						1080		934		2	1007
ENSG00000168234	TTC39C					360	757				2	558.5
ENSG00000168243	GNG4	1718			1694	1690		1341	1510	1382	6	1555.83333333333
ENSG00000168259	DNAJC7					2699					1	2699
ENSG00000168264	IRF2BP2						920			654	2	787
ENSG00000168268	NT5DC2	871									1	871
ENSG00000168273	SMIM4				2021		1316				2	1668.5
ENSG00000168275	COA6				2175	1443					2	1809
ENSG00000168280	KIF5C					1278					1	1278
ENSG00000168283	BMI1					454	787	1789	1766		4	1199
ENSG00000168286	THAP11	1539									1	1539
ENSG00000168291	PDHB						2097				1	2097
