gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	meanrank	samples_signif
ENSG00000140988	RPS2	1096	551	1167	562	920	1272	459	1337	957	924.5555556	9
ENSG00000140990	NDUFB10	2326	3929	3620	4154	3548	3521			2663	3394.428571	7
ENSG00000140992	PDPK1	3353	3502	3668	3194	2510	2355	1846		3996	3053	8
ENSG00000140995	DEF8	3016	4954	3895	4637		4521			2926	3991.5	6
ENSG00000141002	TCF25	1361	1825	1842	1920	1872	1441	1490	2581	1405	1748.555556	9
ENSG00000141012	GALNS	2907	4535	2105	2805						3088	4
ENSG00000141013	GAS8			4358	5245						4801.5	2
ENSG00000141027	NCOR1	5275		6006			4756			4499	5134	4
ENSG00000141030	COPS3	3026	2730	3570	3467	2850	1822	3413	2438	1522	2759.777778	9
ENSG00000141076	UTP4		3704	6626	5956						5428.666667	3
ENSG00000141098	GFOD2		4086	4205	5143						4478	3
ENSG00000141127	PRPSAP2	4864	5455	5723	3554	3370	3539		1896	5018	4177.375	8
ENSG00000141232	TOB1	3279	4152	1902	2775		2955			3638	3116.833333	6
ENSG00000141252	VPS53	4818	3860	4537	4257	4004	4312		2985	3555	4041	8
ENSG00000141258	SGSM2	1481	2231	1585	1673	1755	1352	1667	1842	1689	1697.222222	9
ENSG00000141279	NPEPPS	2166	2904	2727	2875	2385	2464		2152	2444	2514.625	8
ENSG00000141295	SCRN2		5142	5096	3923						4720.333333	3
ENSG00000141338	ABCA8	2590	261	1027	112					1381	1074.2	5
ENSG00000141349	G6PC3	1888	2488	2567	2653	3763	1274	788	1045	2079	2060.555556	9
ENSG00000141367	CLTC	507	605	434	762	535	455	1431	672	506	656.3333333	9
ENSG00000141378	PTRH2	4202	5099		4533						4611.333333	3
ENSG00000141380	SS18	5471		3610	5794		4628				4875.75	4
ENSG00000141385	AFG3L2	3584	5036	3336	6065	3924	2759	2059	2805	3830	3710.888889	9
ENSG00000141404	GNAL	1061	1635	1597	1268	2016	1806	483	103	1528	1277.444444	9
ENSG00000141424	SLC39A6	4586	2460	3387	3078		2683	1311	1906	3224	2829.375	8
ENSG00000141425	RPRD1A	3419	1814	2210	1769	2840	2887	3202	2100	1519	2417.777778	9
ENSG00000141429	GALNT1	4925	4235	5530	3403	3183				4699	4329.166667	6
ENSG00000141433	ADCYAP1	62	84	69	108	80	97	77	96	23	77.33333333	9
ENSG00000141441	GAREM1	4465		5099	3626						4396.666667	3
ENSG00000141447	OSBPL1A	4820		5180	4704	846	2267			2162	3329.833333	6
ENSG00000141456	PELP1	5299		4478	5279					4581	4909.25	4
ENSG00000141458	NPC1			6055		1489				1996	3180	3
ENSG00000141469	SLC14A1	1867		1552							1709.5	2
ENSG00000141480	ARRB2	5254	4569	5790	3425	3909	4780	3650		3486	4357.875	8
ENSG00000141503	MINK1	4455		4466	4403		4006	3187	2266	4781	3937.714286	7
ENSG00000141504	SAT2	2885	3617	3369	4224	2366	3586	3086	2625	3303	3229	9
ENSG00000141522	ARHGDIA	1039	1600	2236	1400	1575	1270	1089	3029	1369	1623	9
ENSG00000141540	TTYH2	3023		4669	1629	243	1095	1372		326	1765.285714	7
ENSG00000141542	RAB40B	3710	1789	4648	2166	1641	1833	786	329	1288	2021.111111	9
ENSG00000141543	EIF4A3	4752	2851	5996	3037	2764	3875				3879.166667	6
ENSG00000141551	CSNK1D	2520	2882	2615	3038	2027	2357	1753	3155	2290	2515.222222	9
ENSG00000141552	ANAPC11	3919	3228	6929	5693	2332	3530			3085	4102.285714	7
ENSG00000141556	TBCD	4443	4987	5936	3800		4952			3043	4526.833333	6
ENSG00000141560	FN3KRP		4842							4774	4808	2
ENSG00000141562	NARF	4205	3420	3399	4929		3421	3063		4287	3817.714286	7
ENSG00000141568	FOXK2	3973	4775	4084	5025		4372			4649	4479.666667	6
ENSG00000141576	RNF157	3288	3375	3707	3608	3717	3950			3686	3618.714286	7
ENSG00000141580	WDR45B	4599	4190	5204	3622	3726	4539	3671		4326	4234.625	8
ENSG00000141582	CBX4	4616	3465	5415	4947		2859	3052	2897	3451	3837.75	8
ENSG00000141639	MAPK4	1571	1068	1347	420	2576	4222			3400	2086.285714	7
ENSG00000141644	MBD1	4259	5403	5680	4012		4969			2942	4544.166667	6
ENSG00000141646	SMAD4	3507	5670	4864	4463		4139			4896	4589.833333	6
ENSG00000141668	CBLN2		669		312						490.5	2
ENSG00000141698	NT5C3B	2129	3061	2228	3213	3304	3190		3156	1732	2751.625	8
ENSG00000141699	RETREG3		4917	4298	4795						4670	3
ENSG00000141736	ERBB2	1956		649	238						947.6666667	3
ENSG00000141741	MIEN1	4835	3868	6233	3648		3461	2618		3720	4054.714286	7
ENSG00000141744	PNMT		1142								1142	1
ENSG00000141753	IGFBP4	625	729	377	1202	1558					898.2	5
ENSG00000141756	FKBP10			3090							3090	1
ENSG00000141759	TXNL4A	1541	1089	1847	1711	2065	1169	942	1448	1882	1521.555556	9
ENSG00000141837	CACNA1A	2216	4314	1672	4244	2987	2788	2616		3997	3104.25	8
ENSG00000141854	MISP3				4245						4245	1
ENSG00000141858	SAMD1	5256	5839	6057	6155		4898	2879		4713	5113.857143	7
ENSG00000141867	BRD4	4767	4895	5503			4143	2424	2833	4055	4088.571429	7
ENSG00000141873	SLC39A3	4541		5643						4607	4930.333333	3
ENSG00000141905	NFIC	3078	1320	3058	1120	1446	3334			4985	2620.142857	7
ENSG00000141933	TPGS1	5316	5381	6882	6172						5937.75	4
ENSG00000141934	PLPP2									1048	1048	1
ENSG00000141959	PFKL	5344		6403	5183	2521	3795			3033	4379.833333	6
ENSG00000142046	TMEM91	1349	1862	1709	1821	1889	2392		1998	911	1741.375	8
ENSG00000142082	SIRT3			6769						4650	5709.5	2
ENSG00000142089	IFITM3	769	744	954	983	307	3030	1003	576	2413	1197.666667	9
ENSG00000142156	COL6A1	1594	2305	1549	2015	2579	2877	1822	2112	4482	2370.555556	9
ENSG00000142166	IFNAR1		5198	6340							5769	2
ENSG00000142168	SOD1	494	848	696	903	292	313	413	572	361	543.5555556	9
ENSG00000142173	COL6A2	1109	1276	667	765						954.25	4
ENSG00000142186	SCYL1	3738	5233	3556	3595		3554	3360		3056	3727.428571	7
ENSG00000142188	TMEM50B	2791	2760	2369	3662	2972	2743	3840	2453	2896	2942.888889	9
ENSG00000142192	APP	958	578	692	701	604	1124	1325	488	1429	877.6666667	9
ENSG00000142207	URB1		5109	6723							5916	2
ENSG00000142208	AKT1	3439	5801	4984						4626	4712.5	4
ENSG00000142227	EMP3	2500		2307		2264					2357	3
ENSG00000142230	SAE1	2340	2777	2857	2271	2689	2266	2795	2280	1340	2401.666667	9
ENSG00000142235	LMTK3	1385	2045	1960	2207	2605	2262	3291	3053	1432	2248.888889	9
ENSG00000142396	ERVK3-1	2396	2858	2516	3034	3797	2150	1390	2354	3073	2618.666667	9
ENSG00000142408	CACNG8				2447	1153		539		1760	1474.75	4
ENSG00000142453	CARM1		5477	5164	4966	3493	4188	2202		3764	4179.142857	7
ENSG00000142459	EVI5L	4528		6776	3772			2200		3924	4240	5
ENSG00000142507	PSMB6	1803	1486	1918	2104	1533	1224	1821		2602	1811.375	8
ENSG00000142534	RPS11	1193	691	2002	925	1646	1314	2448	1624	1301	1460.444444	9
ENSG00000142541	RPL13A	953	540	1007	378	980	611	1419	1715	625	914.2222222	9
ENSG00000142546	NOSIP	5171	5692	6895			4990			4945	5538.6	5
ENSG00000142549	IGLON5				3656						3656	1
ENSG00000142599	RERE	1945	2056	1224	2151	2753	1947	2727	2743	2571	2235.222222	9
ENSG00000142634	EFHD2	3381	3067	3403	3245	2394	2861	2186		1477	2751.75	8
ENSG00000142657	PGD	4100	5387	4053	3022	3020	3187	3528	2683	3252	3581.333333	9
ENSG00000142669	SH3BGRL3	1101	933	1772	2184	1454	657	2152	1482	2643	1597.555556	9
ENSG00000142676	RPL11	1655	1667	1776	822	1615	780		1411	878	1325.5	8
ENSG00000142684	ZNF593	4085	4889	6719	5518		3996			3732	4823.166667	6
ENSG00000142686	C1orf216	4062	3034	2300	3142		3191		2276	2600	2943.571429	7
ENSG00000142687	KIAA0319L	3962	4404	4479	3878		3605	2997		4129	3922	7
ENSG00000142784	WDTC1			6035						4312	5173.5	2
ENSG00000142856	ITGB3BP			5592							5592	1
ENSG00000142864	SERBP1	4334	3616	5897	3482	2996	2778			4081	3883.428571	7
ENSG00000142871	CCN1			533		2034					1283.5	2
ENSG00000142875	PRKACB	579	244	594	243	413	741	910	380	554	517.5555556	9
ENSG00000142892	PIGK	5691	4362	5703	4412					4495	4932.6	5
ENSG00000142937	RPS8	1147	552	1462	783	461	443	466	640	620	730.4444444	9
ENSG00000142949	PTPRF	3371	2786	4509	1854	3474	3268	2027	3243	2500	3003.555556	9
ENSG00000143013	LMO4	2531	1335	3023	1140	1425	1772	793	1244	2522	1753.888889	9
ENSG00000143093	STRIP1		4215	4377	3535			3425		3708	3852	5
ENSG00000143106	PSMA5	3028	1771	2968	3435	2819	3041	1624		3195	2735.125	8
ENSG00000143126	CELSR2		4341	5567	3975	3065	4320	3034	2260	2725	3660.875	8
ENSG00000143149	ALDH9A1	3344	3480	3227	3180	3084	4221	2996	2487	2733	3194.666667	9
ENSG00000143153	ATP1B1	301	115	295	137	230	436	418	297	738	329.6666667	9
ENSG00000143155	TIPRL	3482	4901	4373	4118		2116		2065	2870	3417.857143	7
ENSG00000143156	NME7	3598	5756	4150	4543						4511.75	4
ENSG00000143158	MPC2	1680	1536	1968	2096	1313	3196	1761	1729	2665	1993.777778	9
ENSG00000143162	CREG1	5209	5288	5929	4314	3462	4077			4401	4668.571429	7
ENSG00000143164	DCAF6		5863	5847						4072	5260.666667	3
ENSG00000143171	RXRG		1847	2390	1396	936	1202	876		1750	1485.285714	7
ENSG00000143179	UCK2						2586				2586	1
ENSG00000143183	TMCO1	3205	1604	1955	3374	3245	2997	2195	2409	4180	2796	9
ENSG00000143195	ILDR2	2660	4180	2237	2394		3126				2919.4	5
ENSG00000143198	MGST3	887	1302	729	2138	1084	636	733	1238	995	1082.444444	9
ENSG00000143222	UFC1	1139	2774	1307	2757	2323	1844		1753	2064	1995.125	8
ENSG00000143248	RGS5	3207	287	2147	505	3504	1263		2626	3718	2157.125	8
ENSG00000143252	SDHC	3045	4321	3846	5890	3908				3834	4140.666667	6
ENSG00000143256	PFDN2	1444	965	1773	1474	1593	1373	468	642	2496	1358.666667	9
ENSG00000143294	PRCC	4840	5012	4100			4551				4625.75	4
ENSG00000143314	MRPL24	5560	5030	6904							5831.333333	3
ENSG00000143315	PIGM			6931							6931	1
ENSG00000143321	HDGF	5618	5899	5918	4927			3100		4317	4963.166667	6
ENSG00000143324	XPR1	2957	3739	4175	3551	2093	3013	2757	1263	2281	2869.888889	9
ENSG00000143333	RGS16	3792	1061	3968	1631	1301	4400	1054			2458.142857	7
ENSG00000143337	TOR1AIP1	3791	2859	2661	3107	2896	3635	3526	2934		3176.125	8
ENSG00000143344	RGL1	3972	4793	6030	3591	3832	4708			4678	4514.857143	7
ENSG00000143353	LYPLAL1	5375	5683	5449	4007		4679	3351			4757.333333	6
ENSG00000143376	SNX27	5145	4637	6863	5736	3532			2975		4814.666667	6
ENSG00000143384	MCL1	4165		4168		1684	3113			4578	3541.6	5
ENSG00000143393	PI4KB	4204	3817	4080		3856			2930	4803	3948.333333	6
ENSG00000143398	PIP5K1A			6158							6158	1
ENSG00000143401	ANP32E	5016	4335	4952	5299	3050	4520			3348	4360	7
ENSG00000143416	SELENBP1			6487							6487	1
ENSG00000143418	CERS2	3156	2117	2705	1407	496	817	2096		741	1691.875	8
ENSG00000143420	ENSA	2005	2416	2450	4923	1944	3150		2045	2428	2670.125	8
ENSG00000143434	SEMA6C				4096						4096	1
ENSG00000143436	MRPL9	3877	3678	3633	4977				2885	4257	3884.5	6
ENSG00000143442	POGZ	5279	4729	4683	4450		4577				4743.6	5
ENSG00000143457	GOLPH3L			3750							3750	1
ENSG00000143499	SMYD2	2072	2785	2115	2332		2079	2940		2221	2363.428571	7
ENSG00000143502	SUSD4	1267	699	1083	884	1036	1234	558	1853	1237	1094.555556	9
ENSG00000143514	TP53BP2	3450	5488	4256	4594	3873		3568			4204.833333	6
ENSG00000143543	JTB	1327	1718	1339	1889	1935	1288	787	2177	1713	1574.777778	9
ENSG00000143545	RAB13	3314	1094	4422	1922	986	1599				2222.833333	6
ENSG00000143546	S100A8					1517					1517	1
ENSG00000143549	TPM3	3148	2534	2618	4972	1995	2170		3230	1604	2783.875	8
ENSG00000143553	SNAPIN		5704	5559						4770	5344.333333	3
ENSG00000143569	UBAP2L	3258	4346	4375	5725	2769	2413	2902		3988	3722	8
ENSG00000143570	SLC39A1			4911							4911	1
ENSG00000143575	HAX1	1523	1612	2536	2323	2210	1646	1203	2851	2329	2025.888889	9
ENSG00000143590	EFNA3		3103		2302						2702.5	2
ENSG00000143603	KCNN3	5385		5451		3989		3703		4591	4623.8	5
ENSG00000143612	C1orf43	4962	3148	4242	4337	2619	2923	2668		2669	3446	8
ENSG00000143614	GATAD2B			6965							6965	1
ENSG00000143621	ILF2	2381	2744	3463	3211	2922	1769	2045	3131	3087	2750.333333	9
ENSG00000143624	INTS3	3231	4565	4305	4584		3567	3401		4190	3977.571429	7
ENSG00000143632	ACTA1		567	1210	1039						938.6666667	3
ENSG00000143641	GALNT2	3075	5141	3371	4077	1625	3835	3170		4057	3543.875	8
ENSG00000143653	SCCPDH	4167	2618	4609	2992	1659	1926	1236	1882	2650	2637.666667	9
ENSG00000143702	CEP170	5014	2492	4468	2789	3470	3565		2488	3776	3507.75	8
ENSG00000143727	ACP1	2359	1765	2100	1662	2670	1168	1074	1514	3027	1926.555556	9
ENSG00000143740	SNAP47	3153	4368	3719	5761		3547			4006	4092.333333	6
ENSG00000143742	SRP9	1114	1350	953	1470	761	729	1348	347	1425	1055.222222	9
ENSG00000143753	DEGS1	1715	2780	2647	2575	3820	1695	3165	2412	3309	2679.777778	9
ENSG00000143756	FBXO28			5869							5869	1
ENSG00000143761	ARF1	545	538	555	555	763	499	795	840	457	616.3333333	9
ENSG00000143771	CNIH4	4031	3635	4178	5044		3638	3040		4196	3966	7
ENSG00000143772	ITPKB	3557	2107	3199	1243	530	2768	1159	2580	2618	2195.666667	9
ENSG00000143774	GUK1	1286	1750	2198	3265	1462	2112	1347		2298	1964.75	8
ENSG00000143776	CDC42BPA	5115	4822	6514						4886	5334.25	4
ENSG00000143797	MBOAT2		4103	6346	4894	2854				4654	4570.2	5
ENSG00000143799	PARP1			6154		3105	4196			4176	4407.75	4
ENSG00000143801	PSEN2			4625	4583						4604	2
ENSG00000143811	PYCR2	2418	4030	3350	3883				3263	3571	3419.166667	6
ENSG00000143819	EPHX1	772	449	1020	514	3473	4264	3487	2517	3136	2181.333333	9
ENSG00000143850	PLEKHA6	5035	4292	3414	3832		4063	2499	1783	3278	3524.5	8
ENSG00000143862	ARL8A	5452	4690	6784	5296	2430	3923	2931		3654	4395	8
ENSG00000143870	PDIA6	3135	2368	2279	2522	2469	3004	1912	1897	2610	2466.222222	9
ENSG00000143878	RHOB	3245	3391	4446	4532	752	1409		2771	1253	2724.875	8
ENSG00000143889	HNRNPLL	4736	4558	5325	5438	3286	3963			4658	4566.285714	7
ENSG00000143933	CALM2	554	183	677	157	267	382	196	476	373	362.7777778	9
ENSG00000143947	RPS27A	1359	919	1429	807	1140	513	553	825	632	908.5555556	9
ENSG00000143977	SNRPG	1368	1910	2080	2743	3787	2349	1237	3180	3640	2477.111111	9
ENSG00000144021	CIAO1	4109	3705	3934	5360	3970	3073	3054	3096	4693	3888.222222	9
ENSG00000144028	SNRNP200	3581	5811	2821	3751	3161	3982	3214		3564	3735.625	8
ENSG00000144029	MRPS5	4366	4057	5983	5885		4047	3851			4698.166667	6
ENSG00000144034	TPRKB	4847	3604	4906	4220				2205		3956.4	5
ENSG00000144036	EXOC6B				5586	3897				4319	4600.666667	3
ENSG00000144040	SFXN5	2806	2918	2358	3357	1744	4928	3338	1987	1966	2822.444444	9
ENSG00000144043	TEX261	5636	3914	5047	3032						4407.25	4
ENSG00000144061	NPHP1			2719							2719	1
ENSG00000144115	THNSL2	3885	3399	3392	3718		3455	1811			3276.666667	6
ENSG00000144118	RALB	5042		5927	5996	3760					5181.25	4
ENSG00000144119	C1QL2		1102		832			515		145	648.5	4
ENSG00000144136	SLC20A1		5646	5752	3857		1965				4305	4
ENSG00000144199	FAHD2B		5781		6105						5943	2
ENSG00000144218	AFF3		1478	2576	1084		2515	1535		2273	1910.166667	6
ENSG00000144224	UBXN4	5205	3838	6962	5283	3889		3885		3755	4688.142857	7
ENSG00000144283	PKP4	5095	4949	4462	2459	1101	2994		2969	1355	3173	8
ENSG00000144285	SCN1A	2532	3042	3233	1778		2881				2693.2	5
ENSG00000144290	SLC4A10	854	1080	829	1176	1657	1542		2316	580	1254.25	8
ENSG00000144320	LNPK	5577	4405	6152	5689		4208	3669		4694	4913.428571	7
ENSG00000144339	TMEFF2	1373	630	2628	532	830	1610	593	1083	1852	1236.777778	9
ENSG00000144355	DLX1	1455	223	1087	269	977	1164	161	167	1085	732	9
ENSG00000144357	UBR3	3050	3153	5057	2487	3885	3032			3146	3401.428571	7
ENSG00000144366	GULP1		1244		985			258			829	3
ENSG00000144369	FAM171B	1024	2617	879	1954	843	2149	2230	503	724	1435.888889	9
ENSG00000144381	HSPD1	1940	2128	2473	1917	142	1676	1069	1258	1436	1559.888889	9
ENSG00000144406	UNC80	2377	2922	2942	2772	1759	2423	3799	1326	2202	2502.444444	9
ENSG00000144451	SPAG16	3321	3311	3283	4407	3121	4135	2091		4805	3559.25	8
ENSG00000144455	SUMF1				5098						5098	1
ENSG00000144485	HES6			4668							4668	1
ENSG00000144560	VGLL4	4469		3488	2165						3374	3
ENSG00000144566	RAB5A	4871	4769	4047		3957	4548	3219	2676	4775	4107.75	8
ENSG00000144567	RETREG2	1341	1376	1182	1091	1212	1561	1318	1156	1257	1277.111111	9
ENSG00000144579	CTDSP1			5364							5364	1
ENSG00000144580	CNOT9		4735	6837	5254						5608.666667	3
ENSG00000144597	EAF1	2898	3960	2925	3776	1760	3035	3021		3493	3108.5	8
ENSG00000144635	DYNC1LI1	2050	2339	2864	3179	2891	1480	1352	1884	2748	2309.666667	9
ENSG00000144642	RBMS3		2340	4897			2148	881			2566.5	4
ENSG00000144647	POMGNT2	2591	3132	3111	3534		2733	3422		2551	3010.571429	7
ENSG00000144655	CSRNP1					2894					2894	1
ENSG00000144659	SLC25A38	3666	5738	5006	3709		2865				4196.8	5
ENSG00000144674	GOLGA4	4471	4990	6287		3002	3989				4547.8	5
ENSG00000144711	IQSEC1	2793	1301	1306	1643	1706	2756	2892	1769	1924	2010	9
ENSG00000144712	CAND2				4087						4087	1
ENSG00000144713	RPL32	1172	1145	2488	839	885	650	1338	771	599	1098.555556	9
ENSG00000144724	PTPRG	869	2204	1467	1308		1068				1383.2	5
ENSG00000144744	UBA3	5463	4814	6757	5576		4906				5503.2	5
ENSG00000144746	ARL6IP5	1793	706	1635	917	1634	866	400	1363	1223	1170.777778	9
ENSG00000144747	TMF1		5364	4802		3887					4684.333333	3
ENSG00000144749	LRIG1	3086	2640	5102	3287	2623	3083	3946	1332	2169	3029.777778	9
ENSG00000144810	COL8A1			755							755	1
ENSG00000144815	NXPE3			6865	4414					4944	5407.666667	3
ENSG00000144827	ABHD10	3479	5202	3519	4888	2344	3023			3795	3750	7
ENSG00000144834	TAGLN3	114	227	133	180	245	234	279	523	155	232.2222222	9
ENSG00000144840	RABL3	5434		6169				3638			5080.333333	3
ENSG00000144848	ATG3	5545	4921			3566		2577		3941	4110	5
ENSG00000144867	SRPRB	3566	3719	3660		3631	2264			3885	3454.166667	6
ENSG00000144868	TMEM108		3584	4786							4185	2
ENSG00000144891	AGTR1		505	327	344						392	3
ENSG00000144893	MED12L						3276				3276	1
ENSG00000144895	EIF2A	4629	4791	5593	5514		4482	3687			4782.666667	6
ENSG00000144908	ALDH1L1			6147							6147	1
ENSG00000144935	TRPC1		3360	4871	4247			3138			3904	4
ENSG00000144959	NCEH1	2301	1917	2755	1627	2412	2876	2415	2274	2058	2292.777778	9
ENSG00000145012	LPP			6711		2343					4527	2
ENSG00000145016	RUBCN	4803	5605	4104	4915		3019			2885	4221.833333	6
ENSG00000145022	TCTA	4495	2870	4977	3479		3952	2649			3737	6
ENSG00000145029	NICN1							3888			3888	1
ENSG00000145050	MANF	1890	3656	3157	2972	2963	1415	1295		3940	2661	8
ENSG00000145147	SLIT2	949	2345	762	1685		1086	2530	634	2407	1549.75	8
ENSG00000145191	EIF2B5	3671	2666	3741	4139		2725	3512	3106	4150	3463.75	8
ENSG00000145194	ECE2	933	1272	1275	1047	2050	872	1077	578	895	1111	9
ENSG00000145214	DGKQ		4655		3512					1498	3221.666667	3
ENSG00000145216	FIP1L1	5183		6261							5722	2
ENSG00000145242	EPHA5		2125		2812						2468.5	2
ENSG00000145247	OCIAD2	858	1943	1461	1838	1903	1049	886		945	1360.375	8
ENSG00000145248	SLC10A4	1055	1773	1264	931		1151	1060	461	548	1030.375	8
ENSG00000145284	SCD5	1654	1315	1413	1383	861	1328	807	349	1391	1166.777778	9
ENSG00000145293	ENOPH1	4738	4588	6443	5466	3090				3176	4583.5	6
ENSG00000145332	KLHL8						4280				4280	1
ENSG00000145335	SNCA	530	99	656	134	157	426	79	561	633	363.8888889	9
ENSG00000145337	PYURF	2941	3012	3020	3825	2396	1823	1298	1972	3453	2637.777778	9
ENSG00000145348	TBCK	5267		6326				3486			5026.333333	3
ENSG00000145349	CAMK2D	1656	1359	1435	1338	1716	2621	2212	676	670	1520.333333	9
ENSG00000145354	CISD2	2518	1851	2724	1953	2230	2745	2281	700	4768	2418.888889	9
ENSG00000145362	ANK2	602	1174	778	1572	601	920	814	881	448	865.5555556	9
ENSG00000145391	SETD7			5961		3030					4495.5	2
ENSG00000145416	1-Mar	4288	3347	6922	3821	3380	3895	2910		4564	4140.875	8
ENSG00000145423	SFRP2	714	175	363	190						360.5	4
ENSG00000145425	RPS3A	1033	327	1241	659	656	367	631	707	946	729.6666667	9
ENSG00000145428	RNF175	1509	4433	1906	3242		2187	2768			2674.166667	6
ENSG00000145439	CBR4	3783	4340	4987	4166		3576				4170.4	5
ENSG00000145451	GLRA3	586	947	997	809	495	687	306	890	1655	819.1111111	9
ENSG00000145476	CYP4V2		5298		5493						5395.5	2
ENSG00000145494	NDUFS6	2313	1978	2203	3954	2982	1831	2718		1874	2481.625	8
ENSG00000145495	6-Mar	1232	988	839	1038	1259	704	717	471	1031	919.8888889	9
ENSG00000145526	CDH18	1613	2421	1907	2410	1746	2077	3685	927	1575	2040.111111	9
ENSG00000145545	SRD5A1		5045	3516	3812		4176			2849	3879.6	5
ENSG00000145555	MYO10	3226	2055	2466	926				2402		2215	5
ENSG00000145592	RPL37	1884	606	1472	451	425	336	1082	1379	425	895.5555556	9
ENSG00000145632	PLK2				2530						2530	1
ENSG00000145642	SHISAL2B	295	127	307	201		296	179			234.1666667	6
ENSG00000145675	PIK3R1	5578	3026	5848	3347	3617	4225	3122			4109	7
ENSG00000145687	SSBP2	1386	2559	909	1882	2899	1269	1275	1371	1764	1701.555556	9
ENSG00000145708	CRHBP		473		544	171					396	3
ENSG00000145715	RASA1	5362	3641	5351	2951		4175			3200	4113.333333	6
ENSG00000145721	LIX1	2703	1948	3113	1702	2508	4651			2145	2681.428571	7
ENSG00000145725	PPIP5K2		2677	5165	2857		4886	2470			3611	5
ENSG00000145730	PAM	169	709	172	952	253	302	728	154	244	409.2222222	9
ENSG00000145734	BDP1		5639	5985	5878	2716	4498				4943.2	5
ENSG00000145740	SLC30A5		5483	3754	5884						5040.333333	3
ENSG00000145741	BTF3	2006	1245	2213	2122	1463	1107	576	1537	2123	1599.111111	9
ENSG00000145743	FBXL17	2811	3961	2764	3920	2084	3537		3130	1965	3021.5	8
ENSG00000145780	FEM1C			6721							6721	1
ENSG00000145782	ATG12	4279	3989	6096	5142	3943	3883	2054	2463	3714	3951.444444	9
ENSG00000145794	MEGF10	3089	985	2266	394						1683.5	4
ENSG00000145817	YIPF5	3286	2719	2575	2508	3542	3179	1274	2630	2607	2702.222222	9
ENSG00000145819	ARHGAP26	4135	3189	3704	2428	2746	3493	1916	2873	2004	2943.111111	9
ENSG00000145824	CXCL14	587		398	3782	699	1544	2834	27	2241	1514	8
ENSG00000145833	DDX46		4932	6932	5771	3769					5351	4
ENSG00000145860	RNF145	1389	3023	992	2267	1805	2043	3297	2658	3382	2317.333333	9
ENSG00000145864	GABRB2	698	849	980	932	780	870	585	1063	1338	899.4444444	9
ENSG00000145882	PCYOX1L				6116						6116	1
ENSG00000145901	TNIP1	4953		6501							5727	2
ENSG00000145907	G3BP1	3834	5758	3649	5378	3864	4619		3058		4308.571429	7
