hgnc_symbol	ensembl_gene_id
TMEM117	ENSG00000139173
TMEM119	ENSG00000183160
TMEM120B	ENSG00000188735
TMEM121	ENSG00000184986
TMEM123	ENSG00000152558
TMEM126A	ENSG00000171202
TMEM126B	ENSG00000171204
TMEM132A	ENSG00000006118
TMEM132B	ENSG00000139364
TMEM132C	ENSG00000181234
TMEM132D	ENSG00000151952
TMEM134	ENSG00000172663
TMEM135	ENSG00000166575
TMEM138	ENSG00000149483
TMEM151A	ENSG00000179292
TMEM179	ENSG00000258986
TMEM179B	ENSG00000185475
TMEM19	ENSG00000139291
TMEM202-AS1	ENSG00000261423
TMEM216	ENSG00000187049
TMEM218	ENSG00000150433
TMEM223	ENSG00000168569
TMEM229B	ENSG00000198133
TMEM233	ENSG00000224982
TMEM25	ENSG00000149582
TMEM255B	ENSG00000184497
TMEM258	ENSG00000134825
TMEM260	ENSG00000070269
TMEM263	ENSG00000151135
TMEM266	ENSG00000169758
TMEM272	ENSG00000281106
TMEM30B	ENSG00000182107
TMEM45B	ENSG00000151715
TMEM52B	ENSG00000165685
TMEM62	ENSG00000137842
TMEM63C	ENSG00000165548
TMEM87A	ENSG00000103978
TMOD2	ENSG00000128872
TMOD3	ENSG00000138594
TMPO	ENSG00000120802
TMPO-AS1	ENSG00000257167
TMPRSS13	ENSG00000137747
TMPRSS4	ENSG00000137648
TMPRSS5	ENSG00000166682
TMTC1	ENSG00000133687
TMTC2	ENSG00000179104
TMTC3	ENSG00000139324
TMTC4	ENSG00000125247
TMX1	ENSG00000139921
TMX2	ENSG00000213593
TNFAIP2	ENSG00000185215
TNFAIP8L3	ENSG00000183578
TNFRSF19	ENSG00000127863
TNFRSF1A	ENSG00000067182
TNFSF11	ENSG00000120659
TNFSF13B	ENSG00000102524
TNKS1BP1	ENSG00000149115
TNS2	ENSG00000111077
TOGARAM1	ENSG00000198718
TOMM20L	ENSG00000196860
TOX4	ENSG00000092203
TP53AIP1	ENSG00000120471
TP53BP1	ENSG00000067369
TP53I11	ENSG00000175274
TPBGL	ENSG00000261594
TPCN1	ENSG00000186815
TPCN2	ENSG00000162341
TPH2	ENSG00000139287
TPI1	ENSG00000111669
TPM1	ENSG00000140416
TPM1-AS	ENSG00000259498
TPP2	ENSG00000134900
TPT1	ENSG00000133112
TPT1-AS1	ENSG00000170919
TPTE2	ENSG00000132958
TRAC	ENSG00000277734
TRAF3	ENSG00000131323
TRAF6	ENSG00000175104
TRAFD1	ENSG00000135148
TRAPPC4	ENSG00000196655
TRAPPC6B	ENSG00000182400
TREH	ENSG00000118094
TRHDE	ENSG00000072657
TRHDE-AS1	ENSG00000236333
TRIAP1	ENSG00000170855
TRIM13	ENSG00000204977
TRIM29	ENSG00000137699
TRIM44	ENSG00000166326
TRIM49B	ENSG00000182053
TRIM69	ENSG00000185880
TRIM9	ENSG00000100505
TRIP11	ENSG00000100815
TRIP4	ENSG00000103671
TRMT112	ENSG00000173113
TRMT5	ENSG00000126814
TRMT61A	ENSG00000166166
TRPC4	ENSG00000133107
TRPC6	ENSG00000137672
TRPM1	ENSG00000134160
TRPM7	ENSG00000092439
TRPT1	ENSG00000149743
TRPV4	ENSG00000111199
TSC22D1	ENSG00000102804
TSC22D1-AS1	ENSG00000278156
TSFM	ENSG00000123297
TSHR	ENSG00000165409
TSKU	ENSG00000182704
TSPAN11	ENSG00000110900
TSPAN18	ENSG00000157570
TSPAN19	ENSG00000231738
TSPAN3	ENSG00000140391
TSPAN31	ENSG00000135452
TSPAN8	ENSG00000127324
TSPAN9	ENSG00000011105
TSSK4	ENSG00000139908
TTBK2	ENSG00000128881
TTC12	ENSG00000149292
TTC17	ENSG00000052841
TTC36	ENSG00000172425
TTC5	ENSG00000136319
TTC6	ENSG00000139865
TTC7B	ENSG00000165914
TTC8	ENSG00000165533
TTC9	ENSG00000133985
TTC9C	ENSG00000162222
TTLL5	ENSG00000119685
TUBA1A	ENSG00000167552
TUBA1B	ENSG00000123416
TUBA1C	ENSG00000167553
TUBA3C	ENSG00000198033
TUBGCP3	ENSG00000126216
TUBGCP4	ENSG00000137822
TUBGCP5	ENSG00000275835
TULP3	ENSG00000078246
TUNAR	ENSG00000250366
TUSC8	ENSG00000237361
TUT1	ENSG00000149016
TWF1	ENSG00000151239
TXNDC16	ENSG00000087301
TXNRD1	ENSG00000198431
TYR	ENSG00000077498
TYRO3	ENSG00000092445
UACA	ENSG00000137831
UBAC2	ENSG00000134882
UBAC2-AS1	ENSG00000228889
UBAP1L	ENSG00000246922
UBASH3B	ENSG00000154127
UBC	ENSG00000150991
UBE2L5	ENSG00000236444
UBE2L6	ENSG00000156587
UBE2N	ENSG00000177889
UBE2Q2	ENSG00000140367
UBE3A	ENSG00000114062
UBE3B	ENSG00000151148
UBE4A	ENSG00000110344
UBL3	ENSG00000122042
UBL7	ENSG00000138629
UBR1	ENSG00000159459
UBR7	ENSG00000012963
UBXN1	ENSG00000162191
UCHL3	ENSG00000118939
UCP2	ENSG00000175567
UCP3	ENSG00000175564
UFM1	ENSG00000120686
UGGT2	ENSG00000102595
ULK1	ENSG00000177169
ULK3	ENSG00000140474
UNC119B	ENSG00000175970
UNC13C	ENSG00000137766
UNC45A	ENSG00000140553
UNC79	ENSG00000133958
UNC93B1	ENSG00000110057
UNG	ENSG00000076248
UPF3A	ENSG00000169062
UPK2	ENSG00000110375
UQCC3	ENSG00000204922
URAD	ENSG00000183463
USP12	ENSG00000152484
USP15	ENSG00000135655
USP2	ENSG00000036672
USP2-AS1	ENSG00000245248
USP28	ENSG00000048028
USP3	ENSG00000140455
USP3-AS1	ENSG00000259248
USP30	ENSG00000135093
USP35	ENSG00000118369
USP44	ENSG00000136014
USP5	ENSG00000111667
USP50	ENSG00000170236
USP8	ENSG00000138592
USPL1	ENSG00000132952
UTP20	ENSG00000120800
UVRAG	ENSG00000198382
VAMP1	ENSG00000139190
VASH1	ENSG00000071246
VCPKMT	ENSG00000100483
VDR	ENSG00000111424
VEGFB	ENSG00000173511
VEZT	ENSG00000028203
VIPAS39	ENSG00000151445
VPS11	ENSG00000160695
VPS13C	ENSG00000129003
VPS18	ENSG00000104142
VPS26B	ENSG00000151502
VPS29	ENSG00000111237
VPS33A	ENSG00000139719
VPS33B	ENSG00000184056
VPS33B-DT	ENSG00000214432
VPS36	ENSG00000136100
VPS37B	ENSG00000139722
VPS37C	ENSG00000167987
VPS39	ENSG00000166887
VPS51	ENSG00000149823
VRK1	ENSG00000100749
VRTN	ENSG00000133980
VSIG10	ENSG00000176834
VSIG10L2	ENSG00000283703
VSIG2	ENSG00000019102
VSTM5	ENSG00000214376
VSX2	ENSG00000119614
VTI1B	ENSG00000100568
VWA5A	ENSG00000110002
VWA8	ENSG00000102763
VWA8-AS1	ENSG00000278338
VWCE	ENSG00000167992
VWF	ENSG00000110799
WARS1	ENSG00000140105
WASF3	ENSG00000132970
WASF3-AS1	ENSG00000237001
WASHC3	ENSG00000120860
WASHC4	ENSG00000136051
WBP11	ENSG00000084463
WBP4	ENSG00000120688
WDFY2	ENSG00000139668
WDHD1	ENSG00000198554
WDR20	ENSG00000140153
WDR25	ENSG00000176473
WDR72	ENSG00000166415
WDR73	ENSG00000177082
WDR74	ENSG00000133316
WDR76	ENSG00000092470
WDR89	ENSG00000140006
WDR93	ENSG00000140527
WHAMM	ENSG00000156232
WIF1	ENSG00000156076
WNK1	ENSG00000060237
WNT10B	ENSG00000169884
WNT11	ENSG00000085741
WNT5B	ENSG00000111186
WSB2	ENSG00000176871
WSCD2	ENSG00000075035
XPO4	ENSG00000132953
XPOT	ENSG00000184575
XRCC3	ENSG00000126215
XRRA1	ENSG00000166435
YAF2	ENSG00000015153
YAP1	ENSG00000137693
YARS2	ENSG00000139131
YBX3	ENSG00000060138
YEATS4	ENSG00000127337
YIF1A	ENSG00000174851
YLPM1	ENSG00000119596
YPEL4	ENSG00000166793
YY1	ENSG00000100811
ZBTB1	ENSG00000126804
ZBTB16	ENSG00000109906
ZBTB25	ENSG00000089775
ZBTB3	ENSG00000185670
ZBTB39	ENSG00000166860
ZBTB42	ENSG00000179627
ZBTB44	ENSG00000196323
ZBTB44-DT	ENSG00000175773
ZC2HC1C	ENSG00000119703
ZC3H10	ENSG00000135482
ZC3H12C	ENSG00000149289
ZC3H13	ENSG00000123200
ZC3H14	ENSG00000100722
ZCCHC8	ENSG00000033030
ZCRB1	ENSG00000139168
ZDHHC17	ENSG00000186908
ZDHHC20	ENSG00000180776
ZDHHC20-IT1	ENSG00000236953
ZDHHC22	ENSG00000177108
ZDHHC24	ENSG00000174165
ZDHHC5	ENSG00000156599
ZFAND6	ENSG00000086666
ZFC3H1	ENSG00000133858
ZFHX2	ENSG00000136367
ZFHX2-AS1	ENSG00000157306
ZFP36L1	ENSG00000185650
ZFP91	ENSG00000186660
ZFPL1	ENSG00000162300
ZFYVE1	ENSG00000165861
ZFYVE19	ENSG00000166140
ZFYVE21	ENSG00000100711
ZFYVE26	ENSG00000072121
ZIC2	ENSG00000043355
ZIC5	ENSG00000139800
ZMYM2	ENSG00000121741
ZMYM5	ENSG00000132950
ZNF10	ENSG00000256223
ZNF106	ENSG00000103994
ZNF140	ENSG00000196387
ZNF202	ENSG00000166261
ZNF219	ENSG00000165804
ZNF26	ENSG00000198393
ZNF268	ENSG00000090612
ZNF280D	ENSG00000137871
ZNF384	ENSG00000126746
ZNF385A	ENSG00000161642
ZNF408	ENSG00000175213
ZNF410	ENSG00000119725
ZNF592	ENSG00000166716
ZNF605	ENSG00000196458
ZNF609	ENSG00000180357
ZNF641	ENSG00000167528
ZNF664	ENSG00000179195
ZNF710	ENSG00000140548
ZNF710-AS1	ENSG00000259291
ZNF740	ENSG00000139651
ZNF770	ENSG00000198146
ZNF774	ENSG00000196391
ZNF839	ENSG00000022976
ZNF84	ENSG00000198040
ZNF84-DT	ENSG00000246394
ZNF891	ENSG00000214029
ZNHIT2	ENSG00000174276
ZNRD2	ENSG00000173465
ZP1	ENSG00000149506
ZPR1	ENSG00000109917
ZSCAN2	ENSG00000176371
ZSCAN29	ENSG00000140265
ZW10	ENSG00000086827
ZWILCH	ENSG00000174442
AANAT	ENSG00000129673
AARS1	ENSG00000090861
AARSD1	ENSG00000266967
AATF	ENSG00000275700
AATK	ENSG00000181409
ABAT	ENSG00000183044
ABCA10	ENSG00000154263
ABCA3	ENSG00000167972
ABCA5	ENSG00000154265
ABCA6	ENSG00000154262
ABCA7	ENSG00000064687
ABCA8	ENSG00000141338
ABCA9	ENSG00000154258
ABCA9-AS1	ENSG00000231749
ABCC1	ENSG00000103222
ABCC11	ENSG00000121270
ABCC12	ENSG00000140798
ABCC3	ENSG00000108846
ABCC6	ENSG00000091262
ABHD15	ENSG00000168792
ABHD15-AS1	ENSG00000264031
ABHD17A	ENSG00000129968
ABHD3	ENSG00000158201
ABHD8	ENSG00000127220
ABI3	ENSG00000108798
ABR	ENSG00000159842
ACAA2	ENSG00000167315
ACACA	ENSG00000278540
ACADVL	ENSG00000072778
ACAP1	ENSG00000072818
ACBD4	ENSG00000181513
ACD	ENSG00000102977
ACE	ENSG00000159640
ACER1	ENSG00000167769
ACLY	ENSG00000131473
ACOX1	ENSG00000161533
ACP7	ENSG00000183760
ACSBG2	ENSG00000130377
ACSF2	ENSG00000167107
ACSF3	ENSG00000176715
ACSM1	ENSG00000166743
ACSM2B	ENSG00000066813
ACSM3	ENSG00000005187
ACSM5	ENSG00000183549
ACTG1	ENSG00000184009
ACTN4	ENSG00000130402
ADAM11	ENSG00000073670
ADAMTS10	ENSG00000142303
ADAMTS17	ENSG00000140470
ADAMTS18	ENSG00000140873
ADAMTSL5	ENSG00000185761
ADAP2	ENSG00000184060
ADAT1	ENSG00000065457
ADAT3	ENSG00000213638
ADCY7	ENSG00000121281
ADCY9	ENSG00000162104
ADCYAP1	ENSG00000141433
ADGRE1	ENSG00000174837
ADGRE2	ENSG00000127507
ADGRE3	ENSG00000131355
ADGRE5	ENSG00000123146
ADGRG1	ENSG00000205336
ADGRG3	ENSG00000182885
ADGRG5	ENSG00000159618
ADGRL1	ENSG00000072071
ADM5	ENSG00000224420
ADNP2	ENSG00000101544
ADORA2B	ENSG00000170425
ADPRM	ENSG00000170222
AFG3L2	ENSG00000141385
AFMID	ENSG00000183077
AGRP	ENSG00000159723
AKAIN1	ENSG00000231824
AKAP1	ENSG00000121057
AKAP10	ENSG00000108599
AKAP8	ENSG00000105127
AKAP8L	ENSG00000011243
AKT1S1	ENSG00000204673
AKT2	ENSG00000105221
AKTIP	ENSG00000166971
ALDH16A1	ENSG00000161618
ALDH1A3	ENSG00000184254
ALDH3A1	ENSG00000108602
ALDH3A2	ENSG00000072210
ALDOA	ENSG00000149925
ALDOC	ENSG00000109107
ALG1	ENSG00000033011
ALKBH5	ENSG00000091542
ALKBH6	ENSG00000239382
ALKBH7	ENSG00000125652
ALOX12	ENSG00000108839
ALOX12B	ENSG00000179477
ALOX15	ENSG00000161905
ALOX15B	ENSG00000179593
ALOXE3	ENSG00000179148
ALPK2	ENSG00000198796
ALYREF	ENSG00000183684
AMDHD2	ENSG00000162066
AMFR	ENSG00000159461
AMH	ENSG00000104899
AMZ2	ENSG00000196704
ANAPC11	ENSG00000141552
ANGPTL4	ENSG00000167772
ANGPTL6	ENSG00000130812
ANKFN1	ENSG00000153930
ANKFY1	ENSG00000185722
ANKLE1	ENSG00000160117
ANKRD11	ENSG00000167522
ANKRD12	ENSG00000101745
ANKRD13B	ENSG00000198720
ANKRD24	ENSG00000089847
ANKRD27	ENSG00000105186
ANKRD29	ENSG00000154065
ANKRD30B	ENSG00000180777
ANKRD40	ENSG00000154945
ANKRD40CL	ENSG00000167117
ANKRD62	ENSG00000181626
ANKS3	ENSG00000168096
ANKS4B	ENSG00000175311
ANO8	ENSG00000074855
ANTKMT	ENSG00000103254
AOC2	ENSG00000131480
AOC3	ENSG00000131471
AP1G1	ENSG00000166747
AP1M1	ENSG00000072958
AP1M2	ENSG00000129354
AP2A1	ENSG00000196961
AP2B1	ENSG00000006125
AP2S1	ENSG00000042753
AP3D1	ENSG00000065000
APBA3	ENSG00000011132
APC2	ENSG00000115266
APCDD1	ENSG00000154856
APLP1	ENSG00000105290
APOC1	ENSG00000130208
APOC2	ENSG00000234906
APOC4	ENSG00000267467
APOE	ENSG00000130203
APOH	ENSG00000091583
APPBP2	ENSG00000062725
APRT	ENSG00000198931
AQP4	ENSG00000171885
AQP4-AS1	ENSG00000260372
AQP8	ENSG00000103375
ARHGAP17	ENSG00000140750
ARHGAP23	ENSG00000275832
ARHGAP27	ENSG00000159314
ARHGAP28	ENSG00000088756
ARHGAP33	ENSG00000004777
ARHGAP35	ENSG00000160007
ARHGAP44	ENSG00000006740
ARHGDIA	ENSG00000141522
ARHGDIG	ENSG00000242173
ARHGEF1	ENSG00000076928
ARHGEF15	ENSG00000198844
ARHGEF18	ENSG00000104880
ARID3A	ENSG00000116017
ARL16	ENSG00000214087
ARL17A	ENSG00000185829
ARL17B	ENSG00000228696
ARL2BP	ENSG00000102931
ARL4D	ENSG00000175906
ARL5C	ENSG00000141748
ARL6IP1	ENSG00000170540
ARLNC1	ENSG00000260896
ARMC5	ENSG00000140691
ARMC6	ENSG00000105676
ARMC7	ENSG00000125449
ARRB2	ENSG00000141480
ARRDC2	ENSG00000105643
ARRDC4	ENSG00000140450
ARRDC5	ENSG00000205784
ARSG	ENSG00000141337
ASB16	ENSG00000161664
ASB16-AS1	ENSG00000267080
ASB7	ENSG00000183475
ASF1B	ENSG00000105011
ASGR1	ENSG00000141505
ASIC2	ENSG00000108684
ASPA	ENSG00000108381
ASPDH	ENSG00000204653
ASPHD1	ENSG00000174939
ASPSCR1	ENSG00000169696
ASXL3	ENSG00000141431
ATAD5	ENSG00000176208
ATCAY	ENSG00000167654
ATF5	ENSG00000169136
ATF7IP2	ENSG00000166669
ATG4D	ENSG00000130734
ATMIN	ENSG00000166454
ATP13A1	ENSG00000105726
ATP1A3	ENSG00000105409
ATP1B2	ENSG00000129244
ATP2A1	ENSG00000196296
ATP2A1-AS1	ENSG00000260442
ATP2A3	ENSG00000074370
ATP2C2	ENSG00000064270
ATP2C2-AS1	ENSG00000261286
ATP4A	ENSG00000105675
ATP5F1A	ENSG00000152234
ATP5F1D	ENSG00000099624
ATP5MC1	ENSG00000159199
ATP5PD	ENSG00000167863
ATP6V0A1	ENSG00000033627
ATP6V0C	ENSG00000185883
ATP6V0D1	ENSG00000159720
ATP8B1	ENSG00000081923
ATP8B3	ENSG00000130270
ATP9B	ENSG00000166377
ATPAF2	ENSG00000171953
ATXN1L	ENSG00000224470
ATXN2L	ENSG00000168488
ATXN7L3	ENSG00000087152
AXIN1	ENSG00000103126
AXIN2	ENSG00000168646
AXL	ENSG00000167601
AZU1	ENSG00000172232
B3GNT8	ENSG00000177191
B3GNT9	ENSG00000237172
B3GNTL1	ENSG00000175711
B4GALNT2	ENSG00000167080
B4GALT6	ENSG00000118276
B9D1	ENSG00000108641
B9D2	ENSG00000123810
BABAM1	ENSG00000105393
BAHCC1	ENSG00000266074
BAIAP2	ENSG00000175866
BAIAP2-DT	ENSG00000226137
BAIAP3	ENSG00000007516
BANP	ENSG00000172530
BAX	ENSG00000087088
BBC3	ENSG00000105327
BBS2	ENSG00000125124
BCAM	ENSG00000187244
BCAR1	ENSG00000050820
BCAR4	ENSG00000262117
BCAS3	ENSG00000141376
BCAT2	ENSG00000105552
BCKDHA	ENSG00000248098
BCKDK	ENSG00000103507
BCL2	ENSG00000171791
BCL2L12	ENSG00000126453
BCL3	ENSG00000069399
BCL7C	ENSG00000099385
BCO1	ENSG00000135697
BEAN1	ENSG00000166546
BEAN1-AS1	ENSG00000261656
BECN1	ENSG00000126581
BFAR	ENSG00000103429
BICRA	ENSG00000063169
BICRA-AS1	ENSG00000269806
BIRC5	ENSG00000089685
BISPR	ENSG00000282851
BLMH	ENSG00000108578
BLOC1S3	ENSG00000189114
BLVRB	ENSG00000090013
BMERB1	ENSG00000166780
BOLA2	ENSG00000183336
BOLA2B	ENSG00000169627
BORCS6	ENSG00000196544
BORCS8	ENSG00000254901
BPTF	ENSG00000171634
BRCA1	ENSG00000012048
BRD4	ENSG00000141867
BRD7	ENSG00000166164
BRICD5	ENSG00000182685
BRIP1	ENSG00000136492
BRSK1	ENSG00000160469
BSG	ENSG00000172270
BSPH1	ENSG00000188334
BST2	ENSG00000130303
BTBD17	ENSG00000204347
BTBD2	ENSG00000133243
C15orf32	ENSG00000183643
C16orf46	ENSG00000166455
C16orf74	ENSG00000154102
C16orf86	ENSG00000159761
C16orf87	ENSG00000155330
C16orf89	ENSG00000153446
C16orf95	ENSG00000260456
C16orf96	ENSG00000205832
C17orf100	ENSG00000256806
C17orf107	ENSG00000205710
C17orf113	ENSG00000267221
C17orf49	ENSG00000258315
C17orf50	ENSG00000270806
C17orf58	ENSG00000186665
C17orf67	ENSG00000214226
C17orf75	ENSG00000108666
C17orf78	ENSG00000278505
C17orf99	ENSG00000187997
C18orf21	ENSG00000141428
C18orf32	ENSG00000177576
C18orf54	ENSG00000166845
C18orf63	ENSG00000206043
C19orf12	ENSG00000131943
C19orf25	ENSG00000119559
C19orf33	ENSG00000167644
C19orf38	ENSG00000214212
C19orf44	ENSG00000105072
C19orf47	ENSG00000160392
C19orf53	ENSG00000104979
C19orf67	ENSG00000188032
C19orf73	ENSG00000221916
C19orf81	ENSG00000235034
C1QBP	ENSG00000108561
C1QL1	ENSG00000131094
C1QTNF1	ENSG00000173918
C1QTNF1-AS1	ENSG00000265096
C1QTNF8	ENSG00000184471
C2CD4C	ENSG00000183186
C3	ENSG00000125730
C5AR1	ENSG00000197405
C5AR2	ENSG00000134830
CA10	ENSG00000154975
CA11	ENSG00000063180
CA4	ENSG00000167434
CA5A	ENSG00000174990
CA7	ENSG00000168748
CABLES1	ENSG00000134508
CABP5	ENSG00000105507
CABYR	ENSG00000154040
CACNA1A	ENSG00000141837
CACNA1G	ENSG00000006283
CACNA1H	ENSG00000196557
CACNB1	ENSG00000067191
CACNG1	ENSG00000108878
CACNG3	ENSG00000006116
CACNG4	ENSG00000075461
CACNG5	ENSG00000075429
CACNG6	ENSG00000130433
CACNG7	ENSG00000105605
CACNG8	ENSG00000142408
CACTIN	ENSG00000105298
CADM4	ENSG00000105767
CALB2	ENSG00000172137
CALCOCO2	ENSG00000136436
CALM3	ENSG00000160014
CALR	ENSG00000179218
CALR3	ENSG00000269058
CAMKK1	ENSG00000004660
CAMSAP3	ENSG00000076826
CAMTA2	ENSG00000108509
CANT1	ENSG00000171302
CAPN12	ENSG00000182472
CAPN15	ENSG00000103326
CAPNS1	ENSG00000126247
CAPS	ENSG00000105519
CARD14	ENSG00000141527
CARD8	ENSG00000105483
CARD8-AS1	ENSG00000268001
CARHSP1	ENSG00000153048
CARM1	ENSG00000142453
CARMIL2	ENSG00000159753
CASC16	ENSG00000249231
CASC17	ENSG00000260785
CASC3	ENSG00000108349
CASKIN1	ENSG00000167971
CASKIN2	ENSG00000177303
CASP14	ENSG00000105141
CATSPERD	ENSG00000174898
CATSPERG	ENSG00000099338
CAVIN1	ENSG00000177469
CBARP	ENSG00000099625
CBFA2T3	ENSG00000129993
CBFB	ENSG00000067955
CBLC	ENSG00000142273
CBLN1	ENSG00000102924
CBLN2	ENSG00000141668
CBX1	ENSG00000108468
CBX4	ENSG00000141582
CBX8	ENSG00000141570
CC2D1A	ENSG00000132024
CCBE1	ENSG00000183287
CCDC102A	ENSG00000135736
CCDC102B	ENSG00000150636
CCDC124	ENSG00000007080
CCDC137	ENSG00000185298
CCDC144A	ENSG00000170160
CCDC144NL	ENSG00000205212
CCDC144NL-AS1	ENSG00000233098
CCDC154	ENSG00000197599
CCDC159	ENSG00000183401
CCDC178	ENSG00000166960
CCDC200	ENSG00000236383
CCDC40	ENSG00000141519
CCDC42	ENSG00000161973
CCDC43	ENSG00000180329
CCDC47	ENSG00000108588
CCDC57	ENSG00000176155
CCDC61	ENSG00000104983
CCDC68	ENSG00000166510
CCDC78	ENSG00000162004
CCDC8	ENSG00000169515
CCDC9	ENSG00000105321
CCDC97	ENSG00000142039
CCER2	ENSG00000262484
CCL25	ENSG00000131142
CCL5	ENSG00000271503
CCNE1	ENSG00000105173
CCNF	ENSG00000162063
CCP110	ENSG00000103540
CCR10	ENSG00000184451
CCR7	ENSG00000126353
CCT6B	ENSG00000132141
CD209	ENSG00000090659
CD22	ENSG00000012124
CD226	ENSG00000150637
CD2BP2	ENSG00000169217
CD300A	ENSG00000167851
CD300E	ENSG00000186407
CD300LF	ENSG00000186074
CD320	ENSG00000167775
CD33	ENSG00000105383
CD37	ENSG00000104894
CD68	ENSG00000129226
CD70	ENSG00000125726
CD79A	ENSG00000105369
CDC27	ENSG00000004897
CDC34	ENSG00000099804
CDC37	ENSG00000105401
CDC42EP4	ENSG00000179604
CDC42EP5	ENSG00000167617
CDC6	ENSG00000094804
CDH1	ENSG00000039068
CDH11	ENSG00000140937
CDH13	ENSG00000140945
CDH15	ENSG00000129910
CDH19	ENSG00000071991
CDH2	ENSG00000170558
CDH20	ENSG00000101542
CDH3	ENSG00000062038
CDH5	ENSG00000179776
CDH7	ENSG00000081138
CDH8	ENSG00000150394
CDIP1	ENSG00000089486
CDIPT	ENSG00000103502
CDK10	ENSG00000185324
CDK12	ENSG00000167258
CDK3	ENSG00000250506
CDK5R1	ENSG00000176749
CDK5RAP3	ENSG00000108465
CDKN2D	ENSG00000129355
CDR2	ENSG00000140743
CDR2L	ENSG00000109089
CDRT15L2	ENSG00000214819
CDRT4	ENSG00000239704
CDT1	ENSG00000167513
CDYL2	ENSG00000166446
CEACAM1	ENSG00000079385
CEACAM16	ENSG00000213892
CEACAM19	ENSG00000186567
CEACAM20	ENSG00000273777
CEACAM4	ENSG00000105352
CEBPA	ENSG00000245848
CEBPA-DT	ENSG00000267296
CEBPG	ENSG00000153879
CELF4	ENSG00000101489
CELF5	ENSG00000161082
CENPN	ENSG00000166451
CENPT	ENSG00000102901
CENPV	ENSG00000166582
CENPX	ENSG00000169689
CEP112	ENSG00000154240
CEP131	ENSG00000141577
CEP192	ENSG00000101639
CEP295NL	ENSG00000178404
CEP76	ENSG00000101624
CEP89	ENSG00000121289
CEP95	ENSG00000258890
CERS1	ENSG00000223802
CERS3	ENSG00000154227
CERS3-AS1	ENSG00000259430
CERS4	ENSG00000090661
CES2	ENSG00000172831
CES3	ENSG00000172828
CES4A	ENSG00000172824
CES5A	ENSG00000159398
CETP	ENSG00000087237
CFAP20	ENSG00000070761
CFAP52	ENSG00000166596
CFAP53	ENSG00000172361
CFD	ENSG00000197766
CFDP1	ENSG00000153774
CHAD	ENSG00000136457
CHAF1A	ENSG00000167670
CHD2	ENSG00000173575
CHD3	ENSG00000170004
CHD9	ENSG00000177200
CHERP	ENSG00000085872
CHMP1A	ENSG00000131165
CHMP1B	ENSG00000255112
CHMP6	ENSG00000176108
CHRNB1	ENSG00000170175
CHRNE	ENSG00000108556
CHST4	ENSG00000140835
CHST5	ENSG00000135702
CHST6	ENSG00000183196
CHST8	ENSG00000124302
CHST9	ENSG00000154080
CHSY1	ENSG00000131873
CHTF18	ENSG00000127586
CIAO2B	ENSG00000166595
CIAO3	ENSG00000103245
CIAPIN1	ENSG00000005194
CIB3	ENSG00000141977
CIC	ENSG00000079432
CIDEA	ENSG00000176194
CIITA	ENSG00000179583
CILP2	ENSG00000160161
CIRBP	ENSG00000099622
CIRBP-AS1	ENSG00000267493
CISD3	ENSG00000277972
CKLF	ENSG00000217555
CKM	ENSG00000104879
CLASRP	ENSG00000104859
CLCN7	ENSG00000103249
CLDN6	ENSG00000184697
CLDN9	ENSG00000213937
CLDND2	ENSG00000160318
CLEC11A	ENSG00000105472
CLEC16A	ENSG00000038532
CLEC17A	ENSG00000187912
CLEC18A	ENSG00000157322
CLEC18B	ENSG00000140839
CLEC18C	ENSG00000157335
CLEC19A	ENSG00000261210
CLEC3A	ENSG00000166509
CLEC4G	ENSG00000182566
CLEC4M	ENSG00000104938
CLIP3	ENSG00000105270
CLN3	ENSG00000188603
CLPP	ENSG00000125656
CLPTM1	ENSG00000104853
CLTC	ENSG00000141367
CLUAP1	ENSG00000103351
CLUH	ENSG00000132361
CLUL1	ENSG00000079101
CMC2	ENSG00000103121
CMIP	ENSG00000153815
CMTM1	ENSG00000089505
CMTM2	ENSG00000140932
CMTM3	ENSG00000140931
CMTM4	ENSG00000183723
CMTR2	ENSG00000180917
CNDP1	ENSG00000150656
CNDP2	ENSG00000133313
CNEP1R1	ENSG00000205423
CNFN	ENSG00000105427
CNGB1	ENSG00000070729
CNN1	ENSG00000130176
CNN2	ENSG00000064666
CNOT1	ENSG00000125107
CNOT3	ENSG00000088038
CNP	ENSG00000173786
CNTD1	ENSG00000176563
CNTNAP1	ENSG00000108797
CNTNAP4	ENSG00000152910
CNTROB	ENSG00000170037
COA3	ENSG00000183978
COASY	ENSG00000068120
COG1	ENSG00000166685
COG4	ENSG00000103051
COG7	ENSG00000168434
COG8	ENSG00000213380
COIL	ENSG00000121058
COL1A1	ENSG00000108821
COL5A3	ENSG00000080573
COLEC12	ENSG00000158270
COLGALT1	ENSG00000130309
COMP	ENSG00000105664
COPE	ENSG00000105669
COPRS	ENSG00000172301
COPS3	ENSG00000141030
COPZ2	ENSG00000005243
COQ7	ENSG00000167186
COQ8B	ENSG00000123815
COQ9	ENSG00000088682
CORO1A	ENSG00000102879
CORO6	ENSG00000167549
CORO7	ENSG00000262246
COTL1	ENSG00000103187
COX10	ENSG00000006695
COX11	ENSG00000166260
COX4I1	ENSG00000131143
COX6B1	ENSG00000126267
COX7A1	ENSG00000161281
CPAMD8	ENSG00000160111
CPD	ENSG00000108582
